Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
915735,,,10/05/2025 05:02:59,Sem placa,,,,,SOL,,
861920,,,10/05/2025 05:36:49,J4GZ184,,,,,SOL,,
172690,,,10/05/2025 05:53:19,NZK5C47,,,,,SOL,,
180602,,,10/05/2025 05:55:08,NYK5215,,,,,SOL,,
788299,,,10/05/2025 06:24:48,OKX8G90,,,,,SOL,,
543028,,,10/05/2025 06:25:09,Sem placa,,,,,SOL,,
787732,,,10/05/2025 06:39:27,JRX1528,,,,,SOL,,
584451,,,10/05/2025 06:41:49,QFD3A22,,,,,SOL,,
520151,,,10/05/2025 06:42:10,OUU9998,,,,,SOL,,
609579,,,10/05/2025 06:44:25,LPR3E56,,,,,SOL,,
946859,,,10/05/2025 06:46:35,NZU6563,,,,,SOL,,
502455,,,10/05/2025 06:56:13,Sem placa,,,,,SOL,,
606825,,,10/05/2025 06:58:18,NYW2143,,,,,SOL,,
684179,,,10/05/2025 07:05:01,JRY3J36,,,,,SOL,,
945631,,,10/05/2025 07:06:19,PLF6335,,,,,SOL,,
572442,,,10/05/2025 07:06:34,RDR4E53,,,,,SOL,,
793815,,,10/05/2025 07:12:44,JQN620,,,,,SOL,,
753383,,,10/05/2025 07:12:55,Sem placa,,,,,SOL,,
424105,,,10/05/2025 07:33:42,PLL2B14,,,,,SOL,,
222563,,,10/05/2025 07:34:05,PLC2746,,,,,SOL,,
492288,,,10/05/2025 07:34:15,Sem placa,,,,,SOL,,
877139,,,10/05/2025 07:40:25,PLF0417,,,,,SOL,,
350567,,,10/05/2025 07:43:20,PJO7742,,,,,SOL,,
786181,,,10/05/2025 07:45:48,OZI1049,,,,,SOL,,
961272,,,10/05/2025 07:46:10,FEW6I91,,,,,SOL,,
300060,,,10/05/2025 07:58:19,OZZT08,,,,,SOL,,
154000,,,10/05/2025 07:58:49,JQV9F93,,,,,SOL,,
284278,,,10/05/2025 08:13:20,SKC7A16,,,,,SOL,,
911386,,,10/05/2025 08:23:27,RPV4B67,,,,,SOL,,
701066,,,10/05/2025 08:31:41,FLY9F40,,,,,SOL,,
595754,,,10/05/2025 08:37:29,Sem placa,,,,,SOL,,
828263,,,10/05/2025 08:41:07,SHB7G08,,,,,SOL,,
926153,,,10/05/2025 08:42:36,DNQ3944,,,,,SOL,,
404521,,,10/05/2025 08:49:23,JSG7169,,,,,SOL,,
364070,,,10/05/2025 08:50:11,OLG7084,,,,,SOL,,
258724,,,10/05/2025 08:50:21,QKS5B98,,,,,SOL,,
54764,,,10/05/2025 08:51:11,SKC7A16,,,,,SOL,,
727649,,,10/05/2025 08:58:45,QPZ8H39,,,,,SOL,,
730704,,,10/05/2025 08:59:26,OKV9186,,,,,SOL,,
62768,,,10/05/2025 09:00:37,Sem placa,,,,,SOL,,
897381,,,10/05/2025 09:01:05,JPG1851,,,,,SOL,,
919684,,,10/05/2025 09:01:39,OZC8I89,,,,,SOL,,
472910,,,10/05/2025 09:04:27,OKP9C05,,,,,SOL,,
14715,,,10/05/2025 09:04:38,RPQ4F64,,,,,SOL,,
131800,,,10/05/2025 09:10:30,JSK1756,,,,,SOL,,
414289,,,10/05/2025 09:13:55,SHB7G08,,,,,SOL,,
478029,,,10/05/2025 09:14:39,PLN1H45,,,,,SOL,,
235505,,,10/05/2025 09:15:40,Sem placa,,,,,SOL,,
280488,,,10/05/2025 09:16:45,PKW2850,,,,,SOL,,
73513,,,10/05/2025 09:18:13,OZE5694,,,,,SOL,,
938375,,,10/05/2025 09:19:35,Sem placa,,,,,SOL,,
489201,,,10/05/2025 09:22:25,Sem placa,,,,,SOL,,
29791,,,10/05/2025 09:24:12,RDC9B24,,,,,SOL,,
481309,,,10/05/2025 09:24:40,TCV9I30,,,,,SOL,,
599888,,,10/05/2025 09:24:52,QTX8D83,,,,,SOL,,
168139,,,10/05/2025 09:27:50,NTE1420,,,,,SOL,,
