Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
146541,,,09/05/2025 02:28:07,Sem placa,,,,,SOL,,
157568,,,09/05/2025 04:22:21,RPB2828,,,,,SOL,,
624154,,,09/05/2025 05:33:43,Sem placa,,,,,SOL,,
1569,,,09/05/2025 05:42:26,IG7I84,,,,,SOL,,
774448,,,09/05/2025 05:46:16,QKI388,,,,,SOL,,
782365,,,09/05/2025 05:52:47,SKQ891,,,,,SOL,,
621065,,,09/05/2025 05:53:46,RPP7H20,,,,,SOL,,
972254,,,09/05/2025 06:04:25,PKP8J07,,,,,SOL,,
971472,,,09/05/2025 06:17:14,JRX1528,,,,,SOL,,
330194,,,09/05/2025 06:44:40,QFD3A22,,,,,SOL,,
829988,,,09/05/2025 06:50:55,RPC9E58,,,,,SOL,,
649795,,,09/05/2025 07:02:05,TCH4I02,,,,,SOL,,
498014,,,09/05/2025 07:02:09,PKZ7E04,,,,,SOL,,
928358,,,09/05/2025 07:04:19,Sem placa,,,,,SOL,,
488763,,,09/05/2025 07:05:33,PLF6335,,,,,SOL,,
579530,,,09/05/2025 07:11:29,OVD3C12,,,,,SOL,,
968254,,,09/05/2025 07:13:58,Sem placa,,,,,SOL,,
615066,,,09/05/2025 07:19:16,Sem placa,,,,,SOL,,
774402,,,09/05/2025 07:19:50,RDJ7C30,,,,,SOL,,
254009,,,09/05/2025 07:30:03,NYU5673,,,,,SOL,,
365440,,,09/05/2025 07:37:08,OKS0163,,,,,SOL,,
401365,,,09/05/2025 07:39:02,RDI4A41,,,,,SOL,,
350678,,,09/05/2025 07:44:29,JSA4263,,,,,SOL,,
604471,,,09/05/2025 07:45:17,PKV0A92,,,,,SOL,,
334745,,,09/05/2025 07:52:37,JPG1851,,,,,SOL,,
807004,,,09/05/2025 07:52:40,RVO3E89,,,,,SOL,,
841979,,,09/05/2025 07:54:12,HCO7546,,,,,SOL,,
744214,,,09/05/2025 07:55:46,IAO5G93,,,,,SOL,,
213526,,,09/05/2025 07:56:07,QNE4D79,,,,,SOL,,
53343,,,09/05/2025 07:57:24,PLH6178,,,,,SOL,,
684825,,,09/05/2025 07:57:40,Sem placa,,,,,SOL,,
698753,,,09/05/2025 07:58:04,TCS5E69,,,,,SOL,,
198634,,,09/05/2025 08:04:53,EJF8E98,,,,,SOL,,
645211,,,09/05/2025 08:05:47,MLL3C00,,,,,SOL,,
352795,,,09/05/2025 08:07:40,NTW0B77,,,,,SOL,,
121383,,,09/05/2025 08:07:54,OZC8I89,,,,,SOL,,
715417,,,09/05/2025 08:08:15,IAA8977,,,,,SOL,,
94981,,,09/05/2025 08:10:35,PKO3C89,,,,,SOL,,
7686,,,09/05/2025 08:11:06,FEW6I91,,,,,SOL,,
784429,,,09/05/2025 08:16:28,Sem placa,,,,,SOL,,
997176,,,09/05/2025 08:17:32,RPO2H61,,,,,SOL,,
611278,,,09/05/2025 08:24:00,PLM1700,,,,,SOL,,
386099,,,09/05/2025 08:24:49,RPA6D33,,,,,SOL,,
266879,,,09/05/2025 08:26:58,OUZ8B30,,,,,SOL,,
266162,,,09/05/2025 08:29:59,PLT8I43,,,,,SOL,,
421282,,,09/05/2025 08:30:13,Sem placa,,,,,SOL,,
898010,,,09/05/2025 08:34:15,QQN0F08,,,,,SOL,,
229247,,,09/05/2025 08:35:16,Sem placa,,,,,SOL,,
274465,,,09/05/2025 08:35:23,Sem placa,,,,,SOL,,
195077,,,09/05/2025 08:35:57,QQZ1B37,,,,,SOL,,
660545,,,09/05/2025 08:41:42,QKS5B98,,,,,SOL,,
561071,,,09/05/2025 08:41:45,FLY9F40,,,,,SOL,,
942373,,,09/05/2025 08:45:46,PXM0I07,,,,,SOL,,
733375,,,09/05/2025 08:46:07,TCV9I29,,,,,SOL,,
894722,,,09/05/2025 08:49:35,RDN5G78,,,,,SOL,,
978605,,,09/05/2025 08:51:37,RUA8I59,,,,,SOL,,
274564,,,09/05/2025 08:51:55,DZG5B96,,,,,SOL,,
782227,,,09/05/2025 08:53:20,OUR1128,,,,,SOL,,
555001,,,09/05/2025 08:53:33,Sem placa,,,,,SOL,,
10973,,,09/05/2025 08:57:31,RNN3I63,,,,,SOL,,
731808,,,09/05/2025 09:01:17,PJV0541,,,,,SOL,,
516133,,,09/05/2025 09:01:30,PJN0B18,,,,,SOL,,
20861,,,09/05/2025 09:02:38,QKS5B98,,,,,SOL,,
857611,,,09/05/2025 09:06:01,PKW3A59,,,,,SOL,,
539995,,,09/05/2025 09:09:25,OZI1G49,,,,,SOL,,
399730,,,09/05/2025 09:11:53,Sem placa,,,,,SOL,,
279993,,,09/05/2025 09:14:12,SJX3D21,,,,,SOL,,
374410,,,09/05/2025 09:15:11,Sem placa,,,,,SOL,,
996959,,,09/05/2025 09:17:09,Sem placa,,,,,SOL,,
602577,,,09/05/2025 09:21:16,OIW7D70,,,,,SOL,,
89165,,,09/05/2025 09:22:18,Sem placa,,,,,SOL,,
45339,,,09/05/2025 09:22:46,OKS0163,,,,,SOL,,
398631,,,09/05/2025 09:24:46,PKM3C85,,,,,SOL,,
710307,,,09/05/2025 09:25:09,SKI4E12,,,,,SOL,,
921109,,,09/05/2025 09:26:01,PKV0A92,,,,,SOL,,
830453,,,09/05/2025 09:26:59,TJI8D49,,,,,SOL,,
492586,,,09/05/2025 09:27:17,FOA4I22,,,,,SOL,,
639461,,,09/05/2025 09:33:45,Sem placa,,,,,SOL,,
963054,,,09/05/2025 09:35:20,NZA4281,,,,,SOL,,
869922,,,09/05/2025 09:35:36,QUI7I32,,,,,SOL,,
264632,,,09/05/2025 09:35:58,Sem placa,,,,,SOL,,
745331,,,09/05/2025 09:36:44,NYP6298,,,,,SOL,,
85979,,,09/05/2025 09:37:01,Sem placa,,,,,SOL,,
790980,,,09/05/2025 09:42:03,SJT8D40,,,,,SOL,,
671201,,,09/05/2025 09:44:19,Sem placa,,,,,SOL,,
980133,,,09/05/2025 09:48:26,SWQ9E64,,,,,SOL,,
125853,,,09/05/2025 09:52:54,Sem placa,,,,,SOL,,
546288,,,09/05/2025 09:56:25,PVI7B00,,,,,SOL,,
238843,,,09/05/2025 10:01:45,Sem placa,,,,,SOL,,
145698,,,09/05/2025 10:03:23,OUY7182,,,,,SOL,,
454092,,,09/05/2025 10:04:10,SKQ2A26,,,,,SOL,,
105169,,,09/05/2025 10:04:47,PKD5714,,,,,SOL,,
641337,,,09/05/2025 10:05:20,QNJ8E96,,,,,SOL,,
791619,,,09/05/2025 10:07:41,OZE5694,,,,,SOL,,
237414,,,09/05/2025 10:11:42,Sem placa,,,,,SOL,,
166084,,,09/05/2025 10:15:56,PKL9692,,,,,SOL,,
762738,,,09/05/2025 10:16:41,IAI9618,,,,,SOL,,
123880,,,09/05/2025 10:22:58,OLB1B42,,,,,SOL,,
423632,,,09/05/2025 10:27:01,PLH6178,,,,,SOL,,
981194,,,09/05/2025 10:27:08,Sem placa,,,,,SOL,,
901535,,,09/05/2025 10:30:58,RUI5H24,,,,,SOL,,
802149,,,09/05/2025 10:33:23,PLP3H23,,,,,SOL,,
56824,,,09/05/2025 10:35:42,RPS0I97,,,,,SOL,,
440501,,,09/05/2025 10:44:26,PLL5J54,,,,,SOL,,
340886,,,09/05/2025 10:49:10,SJT8D40,,,,,SOL,,
836339,,,09/05/2025 10:54:40,RDG4E85,,,,,SOL,,
966677,,,09/05/2025 10:55:47,RNO4C14,,,,,SOL,,
651969,,,09/05/2025 11:00:54,RTL2D14,,,,,SOL,,
860476,,,09/05/2025 11:09:56,Sem placa,,,,,SOL,,
692138,,,09/05/2025 11:10:25,Sem placa,,,,,SOL,,
36074,,,09/05/2025 11:11:24,Sem placa,,,,,SOL,,
376427,,,09/05/2025 11:12:18,PLL0E81,,,,,SOL,,
206580,,,09/05/2025 11:22:35,RDK8G98,,,,,SOL,,
442893,,,09/05/2025 11:22:59,Sem placa,,,,,SOL,,
891782,,,09/05/2025 11:23:36,OUI6J00,,,,,SOL,,
11896,,,09/05/2025 11:24:32,SJX3D21,,,,,SOL,,
745642,,,09/05/2025 11:26:54,ONH5J06,,,,,SOL,,
188569,,,09/05/2025 11:28:08,Sem placa,,,,,SOL,,
547672,,,09/05/2025 11:29:07,NYY5H53,,,,,SOL,,
309301,,,09/05/2025 11:33:12,OKI8590,,,,,SOL,,
691681,,,09/05/2025 11:35:55,HMY4812,,,,,SOL,,
796555,,,09/05/2025 11:36:06,HCO7546,,,,,SOL,,
479193,,,09/05/2025 11:37:40,RNO4C14,,,,,SOL,,
622144,,,09/05/2025 11:40:48,Sem placa,,,,,SOL,,
561001,,,09/05/2025 11:40:58,OVA0166,,,,,SOL,,
350742,,,09/05/2025 11:52:38,PLR8E03,,,,,SOL,,
271519,,,09/05/2025 11:53:00,RPO3D10,,,,,SOL,,
741356,,,09/05/2025 11:53:58,Sem placa,,,,,SOL,,
305404,,,09/05/2025 11:54:05,Sem placa,,,,,SOL,,
498289,,,09/05/2025 11:54:05,QLL0067,,,,,SOL,,
645078,,,09/05/2025 11:59:51,OUL1859,,,,,SOL,,
516003,,,09/05/2025 12:02:41,Sem placa,,,,,SOL,,
601483,,,09/05/2025 12:05:01,PYD3E88,,,,,SOL,,
81648,,,09/05/2025 12:06:09,Sem placa,,,,,SOL,,
421233,,,09/05/2025 12:12:28,Sem placa,,,,,SOL,,
197855,,,09/05/2025 12:20:44,PLQ6I20,,,,,SOL,,
763680,,,09/05/2025 12:25:44,Sem placa,,,,,SOL,,
743211,,,09/05/2025 12:27:01,NYU3G73,,,,,SOL,,
821093,,,09/05/2025 12:28:41,JPG1851,,,,,SOL,,
321672,,,09/05/2025 12:28:50,PLF9296,,,,,SOL,,
600749,,,09/05/2025 12:31:06,RMN2D11,,,,,SOL,,
748571,,,09/05/2025 12:32:49,Sem placa,,,,,SOL,,
219337,,,09/05/2025 12:33:20,PKM6198,,,,,SOL,,
560807,,,09/05/2025 12:35:55,Sem placa,,,,,SOL,,
26342,,,09/05/2025 12:36:10,NYX4136,,,,,SOL,,
360102,,,09/05/2025 12:36:35,SKR4A90,,,,,SOL,,
307045,,,09/05/2025 12:36:50,RME9G06,,,,,SOL,,
109400,,,09/05/2025 12:37:27,QOS2D92,,,,,SOL,,
664175,,,09/05/2025 12:40:20,SJZ1G83,,,,,SOL,,
35220,,,09/05/2025 12:47:42,Sem placa,,,,,SOL,,
273013,,,09/05/2025 12:47:49,Sem placa,,,,,SOL,,
66999,,,09/05/2025 12:50:06,SIM4I64,,,,,SOL,,
806271,,,09/05/2025 12:51:01,RUL2E39,,,,,SOL,,
48107,,,09/05/2025 12:52:52,RPG6A02,,,,,SOL,,
334875,,,09/05/2025 13:00:51,PKV0374,,,,,SOL,,
778961,,,09/05/2025 13:05:25,RPK2D27,,,,,SOL,,
786684,,,09/05/2025 13:06:06,OER1E06,,,,,SOL,,
450139,,,09/05/2025 13:09:00,PJC1608,,,,,SOL,,
793295,,,09/05/2025 13:11:46,QOO2D72,,,,,SOL,,
108791,,,09/05/2025 13:13:18,Sem placa,,,,,SOL,,
475656,,,09/05/2025 13:15:15,KXX2J03,,,,,SOL,,
530173,,,09/05/2025 13:19:34,PLP7J49,,,,,SOL,,
784214,,,09/05/2025 13:22:16,RDC3I88,,,,,SOL,,
655552,,,09/05/2025 13:24:38,RCU3B55,,,,,SOL,,
845770,,,09/05/2025 13:25:34,EIY0C72,,,,,SOL,,
638324,,,09/05/2025 13:25:53,RDH0B53,,,,,SOL,,
504012,,,09/05/2025 13:26:55,Sem placa,,,,,SOL,,
990385,,,09/05/2025 13:38:40,Sem placa,,,,,SOL,,
579702,,,09/05/2025 13:39:49,RDM9B31,,,,,SOL,,
432227,,,09/05/2025 13:45:19,FWD4A05,,,,,SOL,,
979171,,,09/05/2025 13:46:55,QKS5B98,,,,,SOL,,
591590,,,09/05/2025 13:47:19,RDN1H55,,,,,SOL,,
247736,,,09/05/2025 13:47:54,SFR3H12,,,,,SOL,,
798676,,,09/05/2025 13:48:37,Sem placa,,,,,SOL,,
949807,,,09/05/2025 13:54:45,PLY0E52,,,,,SOL,,
117661,,,09/05/2025 13:55:45,PLV2I22,,,,,SOL,,
994531,,,09/05/2025 14:00:04,JPB0721,,,,,SOL,,
302507,,,09/05/2025 14:00:25,NZF8251,,,,,SOL,,
378537,,,09/05/2025 14:11:34,PJM0700,,,,,SOL,,
652449,,,09/05/2025 14:11:55,SKQ4F61,,,,,SOL,,
146785,,,09/05/2025 14:19:08,SKI3D73,,,,,SOL,,
341445,,,09/05/2025 14:31:01,RCU9H60,,,,,SOL,,
775088,,,09/05/2025 14:31:25,PJV6F53,,,,,SOL,,
207473,,,09/05/2025 14:51:12,Sem placa,,,,,SOL,,
537505,,,09/05/2025 15:01:36,Sem placa,,,,,SOL,,
8537,,,09/05/2025 15:04:11,OKP9D19,,,,,SOL,,
578103,,,09/05/2025 15:04:25,RDB1C78,,,,,SOL,,
655365,,,09/05/2025 15:08:58,RRD4C52,,,,,SOL,,
518167,,,09/05/2025 15:12:37,Sem placa,,,,,SOL,,
9289,,,09/05/2025 15:12:54,NTR368,,,,,SOL,,
280559,,,09/05/2025 15:13:15,Sem placa,,,,,SOL,,
323419,,,09/05/2025 15:18:30,QPZ8H39,,,,,SOL,,
62612,,,09/05/2025 15:19:43,HCO7546,,,,,SOL,,
432175,,,09/05/2025 15:19:52,TCW0F90,,,,,SOL,,
47124,,,09/05/2025 15:20:08,PJZ7609,,,,,SOL,,
12226,,,09/05/2025 15:20:22,Sem placa,,,,,SOL,,
748928,,,09/05/2025 15:29:13,OZI1G49,,,,,SOL,,
106883,,,09/05/2025 15:35:36,PJM0700,,,,,SOL,,
817077,,,09/05/2025 15:37:12,Sem placa,,,,,SOL,,
131915,,,09/05/2025 15:43:15,JSL1B33,,,,,SOL,,
184745,,,09/05/2025 15:53:08,PR7D11,,,,,SOL,,
715661,,,09/05/2025 15:53:20,SKR9I64,,,,,SOL,,
724452,,,09/05/2025 15:54:11,Sem placa,,,,,SOL,,
462052,,,09/05/2025 15:58:17,PLM8J54,,,,,SOL,,
336440,,,09/05/2025 15:59:33,PYJ2851,,,,,SOL,,
920708,,,09/05/2025 16:00:59,RCS9C95,,,,,SOL,,
973661,,,09/05/2025 16:05:36,Sem placa,,,,,SOL,,
656449,,,09/05/2025 16:05:45,QFD3A22,,,,,SOL,,
657360,,,09/05/2025 16:17:48,Sem placa,,,,,SOL,,
298935,,,09/05/2025 16:23:41,RCZ0B98,,,,,SOL,,
332742,,,09/05/2025 16:24:37,Sem placa,,,,,SOL,,
963436,,,09/05/2025 16:28:10,PLP3H23,,,,,SOL,,
337655,,,09/05/2025 16:31:23,RDI6J00,,,,,SOL,,
452253,,,09/05/2025 16:37:37,JPG1851,,,,,SOL,,
742799,,,09/05/2025 16:41:35,TCU6B45,,,,,SOL,,
82524,,,09/05/2025 16:43:21,SIO9E59,,,,,SOL,,
10866,,,09/05/2025 16:54:13,Sem placa,,,,,SOL,,
954909,,,09/05/2025 17:02:33,KXX2J03,,,,,SOL,,
325063,,,09/05/2025 17:02:35,PKV0374,,,,,SOL,,
65757,,,09/05/2025 17:08:41,NYK5215,,,,,SOL,,
764835,,,09/05/2025 17:19:36,QAS607,,,,,SOL,,
164691,,,09/05/2025 17:20:00,TDD0681,,,,,SOL,,
630617,,,09/05/2025 17:29:49,Sem placa,,,,,SOL,,
647777,,,09/05/2025 17:32:19,OKB0411,,,,,SOL,,
727608,,,09/05/2025 17:36:38,OUI0J32,,,,,SOL,,
920018,,,09/05/2025 18:00:36,STP3313,,,,,SOL,,
824398,,,09/05/2025 18:03:42,Sem placa,,,,,SOL,,
951329,,,09/05/2025 18:03:46,Sem placa,,,,,SOL,,
31096,,,09/05/2025 18:03:54,IRD134,,,,,SOL,,
762396,,,09/05/2025 18:05:06,PAN7I52,,,,,SOL,,
965607,,,09/05/2025 18:12:24,RKP479,,,,,SOL,,
574659,,,09/05/2025 18:12:52,Sem placa,,,,,SOL,,
552020,,,09/05/2025 18:16:04,PLH5636,,,,,SOL,,
456733,,,09/05/2025 18:26:28,Sem placa,,,,,SOL,,
51258,,,09/05/2025 18:27:26,Sem placa,,,,,SOL,,
577609,,,09/05/2025 18:32:44,MI2H11,,,,,SOL,,
183022,,,09/05/2025 18:37:07,SJO4C37,,,,,SOL,,
417357,,,09/05/2025 18:50:10,NTP6063,,,,,SOL,,
539123,,,09/05/2025 18:51:16,RUW6I29,,,,,SOL,,
465089,,,09/05/2025 18:59:10,SII4600,,,,,SOL,,
918329,,,09/05/2025 19:13:11,Sem placa,,,,,SOL,,
528321,,,09/05/2025 19:33:33,RNX2615,,,,,SOL,,
941679,,,09/05/2025 19:42:14,ONH5J06,,,,,SOL,,
21900,,,09/05/2025 19:46:52,QNQ659,,,,,SOL,,
411112,,,09/05/2025 19:50:41,SKB7E04,,,,,SOL,,
405254,,,09/05/2025 19:57:40,LR8C44,,,,,SOL,,
85359,,,09/05/2025 20:22:29,OZN2767,,,,,SOL,,
349154,,,09/05/2025 20:22:37,Sem placa,,,,,SOL,,
825081,,,09/05/2025 20:24:25,RGM8C33,,,,,SOL,,
420101,,,09/05/2025 20:27:55,Sem placa,,,,,SOL,,
960193,,,09/05/2025 20:30:06,RPV4B67,,,,,SOL,,
104533,,,09/05/2025 20:36:02,PLQ7J62,,,,,SOL,,
813214,,,09/05/2025 20:37:01,SIJ2C27,,,,,SOL,,
988064,,,09/05/2025 20:37:07,Sem placa,,,,,SOL,,
948333,,,09/05/2025 21:56:39,Sem placa,,,,,SOL,,
115778,,,09/05/2025 22:02:47,Sem placa,,,,,SOL,,
513761,,,09/05/2025 23:23:05,Sem placa,,,,,SOL,,
288984,,,09/05/2025 23:26:15,MUY029,,,,,SOL,,
951628,,,09/05/2025 23:35:37,Sem placa,,,,,SOL,,
400672,,,09/05/2025 23:36:38,NCO7546,,,,,SOL,,
808240,,,10/05/2025 00:40:10,RFV6459,,,,,SOL,,
345653,,,10/05/2025 01:17:50,Sem placa,,,,,SOL,,
699573,,,10/05/2025 04:21:27,Sem placa,,,,,SOL,,
930365,,,10/05/2025 05:02:59,Sem placa,,,,,SOL,,
9467,,,10/05/2025 05:36:49,J4GZ184,,,,,SOL,,
124075,,,10/05/2025 05:53:19,NZK5C47,,,,,SOL,,
493803,,,10/05/2025 05:55:08,NYK5215,,,,,SOL,,
335314,,,10/05/2025 06:24:48,OKX8G90,,,,,SOL,,
558583,,,10/05/2025 06:25:09,Sem placa,,,,,SOL,,
41181,,,10/05/2025 06:39:27,JRX1528,,,,,SOL,,
542168,,,10/05/2025 06:41:49,QFD3A22,,,,,SOL,,
441289,,,10/05/2025 06:42:10,OUU9998,,,,,SOL,,
607302,,,10/05/2025 06:44:25,LPR3E56,,,,,SOL,,
695525,,,10/05/2025 06:46:35,NZU6563,,,,,SOL,,
154139,,,10/05/2025 06:56:13,Sem placa,,,,,SOL,,
684536,,,10/05/2025 06:58:18,NYW2143,,,,,SOL,,
636165,,,10/05/2025 07:05:01,JRY3J36,,,,,SOL,,
135125,,,10/05/2025 07:06:19,PLF6335,,,,,SOL,,
417933,,,10/05/2025 07:06:34,RDR4E53,,,,,SOL,,
800139,,,10/05/2025 07:12:44,JQN620,,,,,SOL,,
501548,,,10/05/2025 07:12:55,Sem placa,,,,,SOL,,
554331,,,10/05/2025 07:33:42,PLL2B14,,,,,SOL,,
438503,,,10/05/2025 07:34:05,PLC2746,,,,,SOL,,
440301,,,10/05/2025 07:34:15,Sem placa,,,,,SOL,,
236379,,,10/05/2025 07:40:25,PLF0417,,,,,SOL,,
501411,,,10/05/2025 07:43:20,PJO7742,,,,,SOL,,
53885,,,10/05/2025 07:45:48,OZI1049,,,,,SOL,,
405216,,,10/05/2025 07:46:10,FEW6I91,,,,,SOL,,
379088,,,10/05/2025 07:58:19,OZZT08,,,,,SOL,,
429749,,,10/05/2025 07:58:49,JQV9F93,,,,,SOL,,
959869,,,10/05/2025 08:13:20,SKC7A16,,,,,SOL,,
182724,,,10/05/2025 08:23:27,RPV4B67,,,,,SOL,,
992981,,,10/05/2025 08:31:41,FLY9F40,,,,,SOL,,
334682,,,10/05/2025 08:37:29,Sem placa,,,,,SOL,,
619341,,,10/05/2025 08:41:07,SHB7G08,,,,,SOL,,
13518,,,10/05/2025 08:42:36,DNQ3944,,,,,SOL,,
155012,,,10/05/2025 08:49:23,JSG7169,,,,,SOL,,
357102,,,10/05/2025 08:50:11,OLG7084,,,,,SOL,,
574197,,,10/05/2025 08:50:21,QKS5B98,,,,,SOL,,
176188,,,10/05/2025 08:51:11,SKC7A16,,,,,SOL,,
369246,,,10/05/2025 08:58:45,QPZ8H39,,,,,SOL,,
858118,,,10/05/2025 08:59:26,OKV9186,,,,,SOL,,
741574,,,10/05/2025 09:00:37,Sem placa,,,,,SOL,,
282037,,,10/05/2025 09:01:05,JPG1851,,,,,SOL,,
789922,,,10/05/2025 09:01:39,OZC8I89,,,,,SOL,,
316921,,,10/05/2025 09:04:27,OKP9C05,,,,,SOL,,
64571,,,10/05/2025 09:04:38,RPQ4F64,,,,,SOL,,
69242,,,10/05/2025 09:10:30,JSK1756,,,,,SOL,,
20172,,,10/05/2025 09:13:55,SHB7G08,,,,,SOL,,
