Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
383827,,,09/05/2025 13:00:51,PKV0374,,,,,SOL,,
271099,,,09/05/2025 13:05:25,RPK2D27,,,,,SOL,,
123179,,,09/05/2025 13:06:06,OER1E06,,,,,SOL,,
552117,,,09/05/2025 13:09:00,PJC1608,,,,,SOL,,
592577,,,09/05/2025 13:11:46,QOO2D72,,,,,SOL,,
512329,,,09/05/2025 13:13:18,Sem placa,,,,,SOL,,
207747,,,09/05/2025 13:15:15,KXX2J03,,,,,SOL,,
476266,,,09/05/2025 13:19:34,PLP7J49,,,,,SOL,,
691859,,,09/05/2025 13:22:16,RDC3I88,,,,,SOL,,
749137,,,09/05/2025 13:24:38,RCU3B55,,,,,SOL,,
973207,,,09/05/2025 13:25:34,EIY0C72,,,,,SOL,,
826021,,,09/05/2025 13:25:53,RDH0B53,,,,,SOL,,
448895,,,09/05/2025 13:26:55,Sem placa,,,,,SOL,,
615956,,,09/05/2025 13:38:40,Sem placa,,,,,SOL,,
377175,,,09/05/2025 13:39:49,RDM9B31,,,,,SOL,,
326742,,,09/05/2025 13:45:19,FWD4A05,,,,,SOL,,
457861,,,09/05/2025 13:46:55,QKS5B98,,,,,SOL,,
719805,,,09/05/2025 13:47:19,RDN1H55,,,,,SOL,,
528500,,,09/05/2025 13:47:54,SFR3H12,,,,,SOL,,
82471,,,09/05/2025 13:48:37,Sem placa,,,,,SOL,,
575954,,,09/05/2025 13:54:45,PLY0E52,,,,,SOL,,
71707,,,09/05/2025 13:55:45,PLV2I22,,,,,SOL,,
577967,,,09/05/2025 14:00:04,JPB0721,,,,,SOL,,
229342,,,09/05/2025 14:00:25,NZF8251,,,,,SOL,,
983172,,,09/05/2025 14:11:34,PJM0700,,,,,SOL,,
385407,,,09/05/2025 14:11:55,SKQ4F61,,,,,SOL,,
27477,,,09/05/2025 14:19:08,SKI3D73,,,,,SOL,,
720821,,,09/05/2025 14:31:01,RCU9H60,,,,,SOL,,
525578,,,09/05/2025 14:31:25,PJV6F53,,,,,SOL,,
233041,,,09/05/2025 14:51:12,Sem placa,,,,,SOL,,
8821,,,09/05/2025 15:01:36,Sem placa,,,,,SOL,,
598643,,,09/05/2025 15:04:11,OKP9D19,,,,,SOL,,
541427,,,09/05/2025 15:04:25,RDB1C78,,,,,SOL,,
42220,,,09/05/2025 15:08:58,RRD4C52,,,,,SOL,,
360489,,,09/05/2025 15:12:37,Sem placa,,,,,SOL,,
278628,,,09/05/2025 15:12:54,NTR368,,,,,SOL,,
565810,,,09/05/2025 15:13:15,Sem placa,,,,,SOL,,
224293,,,09/05/2025 15:18:30,QPZ8H39,,,,,SOL,,
760956,,,09/05/2025 15:19:43,HCO7546,,,,,SOL,,
4350,,,09/05/2025 15:19:52,TCW0F90,,,,,SOL,,
198051,,,09/05/2025 15:20:08,PJZ7609,,,,,SOL,,
463055,,,09/05/2025 15:20:22,Sem placa,,,,,SOL,,
