Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
101854,,,21/04/2025 19:34:41,Sem placa,,,,,SOL,,
927392,,,22/04/2025 00:51:00,Sem placa,,,,,SOL,,
895957,,,22/04/2025 04:02:40,Sem placa,,,,,SOL,,
102225,,,22/04/2025 05:57:41,Sem placa,,,,,SOL,,
487780,,,22/04/2025 09:05:56,SJE6A72,,,,,SOL,,
3430,,,22/04/2025 09:14:12,SFO5I11,,,,,SOL,,
136276,,,22/04/2025 09:16:14,HMC7B81,,,,,SOL,,
443749,,,22/04/2025 09:16:21,RDF6E55,,,,,SOL,,
985446,,,22/04/2025 09:39:05,JRV7851,,,,,SOL,,
949038,,,22/04/2025 09:45:37,JOG7980,,,,,SOL,,
625163,,,22/04/2025 09:46:58,QKS5B98,,,,,SOL,,
96192,,,22/04/2025 09:47:05,PLG8348,,,,,SOL,,
40357,,,22/04/2025 09:47:23,QTV8A42,,,,,SOL,,
268746,,,22/04/2025 09:49:04,SJX3D21,,,,,SOL,,
139212,,,22/04/2025 09:50:43,HOK8E12,,,,,SOL,,
796164,,,22/04/2025 09:50:49,Sem placa,,,,,SOL,,
586786,,,22/04/2025 09:52:34,OUR1128,,,,,SOL,,
892403,,,22/04/2025 09:54:20,QUR8F79,,,,,SOL,,
55892,,,22/04/2025 09:55:09,Sem placa,,,,,SOL,,
885537,,,22/04/2025 09:55:54,PJO1321,,,,,SOL,,
419786,,,22/04/2025 10:00:14,SKC7A16,,,,,SOL,,
992000,,,22/04/2025 10:02:39,QPB7A13,,,,,SOL,,
230600,,,22/04/2025 10:07:44,PJS5C65,,,,,SOL,,
353380,,,22/04/2025 10:15:09,NTW3A35,,,,,SOL,,
429086,,,22/04/2025 10:16:19,TAY1G43,,,,,SOL,,
654460,,,22/04/2025 10:22:13,NZH1587,,,,,SOL,,
695542,,,22/04/2025 10:23:57,PLP3H23,,,,,SOL,,
655559,,,22/04/2025 10:27:30,TAT7A50,,,,,SOL,,
367704,,,22/04/2025 10:35:23,SJM5G82,,,,,SOL,,
192082,,,22/04/2025 10:42:05,RPE0F18,,,,,SOL,,
191906,,,22/04/2025 10:44:37,EBB1H69,,,,,SOL,,
407463,,,22/04/2025 10:47:05,Sem placa,,,,,SOL,,
131533,,,22/04/2025 10:47:58,TCZ4E38,,,,,SOL,,
34671,,,22/04/2025 10:48:17,PKP2H12,,,,,SOL,,
323650,,,22/04/2025 10:50:21,PKD5714,,,,,SOL,,
646451,,,22/04/2025 11:00:40,Sem placa,,,,,SOL,,
244686,,,22/04/2025 11:06:13,JSP3322,,,,,SOL,,
911297,,,22/04/2025 11:12:53,Sem placa,,,,,SOL,,
654231,,,22/04/2025 11:13:56,RPJ0A55,,,,,SOL,,
738573,,,22/04/2025 11:14:38,QME3D64,,,,,SOL,,
43045,,,22/04/2025 11:16:27,RNO4C14,,,,,SOL,,
241570,,,22/04/2025 11:18:35,Sem placa,,,,,SOL,,
53408,,,22/04/2025 11:18:51,PXX7G56,,,,,SOL,,
44462,,,22/04/2025 11:21:01,OKT5C86,,,,,SOL,,
326458,,,22/04/2025 11:24:18,JPG1851,,,,,SOL,,
757799,,,22/04/2025 11:24:43,RCY9H38,,,,,SOL,,
750979,,,22/04/2025 11:25:59,RPH0B60,,,,,SOL,,
400885,,,22/04/2025 11:26:09,Sem placa,,,,,SOL,,
658179,,,22/04/2025 11:27:54,JBJ2I31,,,,,SOL,,
336965,,,22/04/2025 11:28:16,SKC7A16,,,,,SOL,,
615297,,,22/04/2025 11:29:10,QXV4J16,,,,,SOL,,
979334,,,22/04/2025 11:31:04,EUO5I47,,,,,SOL,,
55719,,,22/04/2025 11:34:22,SFI1J66,,,,,SOL,,
771872,,,22/04/2025 11:34:54,PLF9296,,,,,SOL,,
667815,,,22/04/2025 11:37:51,Sem placa,,,,,SOL,,
592308,,,22/04/2025 11:38:33,Sem placa,,,,,SOL,,
979521,,,22/04/2025 11:42:07,PJN0B18,,,,,SOL,,
455435,,,22/04/2025 11:44:29,PKK2705,,,,,SOL,,
744058,,,22/04/2025 11:46:16,RCX1A63,,,,,SOL,,
871407,,,22/04/2025 11:53:38,SKQ2A26,,,,,SOL,,
169180,,,22/04/2025 11:57:04,Sem placa,,,,,SOL,,
588116,,,22/04/2025 12:00:48,Sem placa,,,,,SOL,,
233182,,,22/04/2025 12:03:09,PJT1H23,,,,,SOL,,
902734,,,22/04/2025 12:06:05,PLU8B00,,,,,SOL,,
579451,,,22/04/2025 12:13:55,JSL6A81,,,,,SOL,,
