Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
497854,,,07/05/2025 02:26:14,JSR5376,,,,,SOL,,
234189,,,07/05/2025 05:32:54,Sem placa,,,,,SOL,,
526063,,,07/05/2025 05:39:25,QK2199,,,,,SOL,,
306234,,,07/05/2025 06:08:39,RZT664,,,,,SOL,,
770227,,,07/05/2025 06:23:04,PIG1662,,,,,SOL,,
920172,,,07/05/2025 06:26:38,Sem placa,,,,,SOL,,
192355,,,07/05/2025 06:40:02,DOM4D29,,,,,SOL,,
183220,,,07/05/2025 06:43:57,PCK6B30,,,,,SOL,,
43156,,,07/05/2025 07:08:03,OVD3C12,,,,,SOL,,
947609,,,07/05/2025 07:11:56,NYO5251,,,,,SOL,,
986004,,,07/05/2025 07:36:16,JPG1851,,,,,SOL,,
235959,,,07/05/2025 07:38:40,HMY4812,,,,,SOL,,
162208,,,07/05/2025 07:38:56,PKM4C00,,,,,SOL,,
288205,,,07/05/2025 07:49:02,Sem placa,,,,,SOL,,
312306,,,07/05/2025 07:51:42,JSQ4J24,,,,,SOL,,
912870,,,07/05/2025 07:57:27,NZD9H77,,,,,SOL,,
847306,,,07/05/2025 07:58:25,JPW4712,,,,,SOL,,
783916,,,07/05/2025 07:59:48,HCO7546,,,,,SOL,,
820823,,,07/05/2025 08:02:29,NMF2F05,,,,,SOL,,
346864,,,07/05/2025 08:03:00,MLL3C00,,,,,SOL,,
909298,,,07/05/2025 08:03:52,PKY0G54,,,,,SOL,,
758956,,,07/05/2025 08:06:10,OLC7A91,,,,,SOL,,
70261,,,07/05/2025 08:07:15,FEW6I91,,,,,SOL,,
938075,,,07/05/2025 08:09:15,JRY3J36,,,,,SOL,,
515322,,,07/05/2025 08:16:49,OZC8I89,,,,,SOL,,
496001,,,07/05/2025 08:18:49,RPK1B17,,,,,SOL,,
842036,,,07/05/2025 08:19:37,PLM1700,,,,,SOL,,
546246,,,07/05/2025 08:24:43,IAO5G93,,,,,SOL,,
880748,,,07/05/2025 08:28:50,QQZ1B37,,,,,SOL,,
45595,,,07/05/2025 08:31:40,MXC7F48,,,,,SOL,,
464700,,,07/05/2025 08:40:02,FLY9F40,,,,,SOL,,
458611,,,07/05/2025 08:40:36,SKP6E33,,,,,SOL,,
221581,,,07/05/2025 08:41:44,SKT0D68,,,,,SOL,,
297412,,,07/05/2025 08:43:38,PJC0G10,,,,,SOL,,
564271,,,07/05/2025 08:44:43,SIU9D13,,,,,SOL,,
161730,,,07/05/2025 08:55:37,OKJ1E47,,,,,SOL,,
138041,,,07/05/2025 08:57:42,QXH7C35,,,,,SOL,,
