Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
65612,,,21/04/2025 19:34:41,Sem placa,,,,,SOL,,
895612,,,22/04/2025 00:51:00,Sem placa,,,,,SOL,,
916790,,,22/04/2025 04:02:40,Sem placa,,,,,SOL,,
963248,,,22/04/2025 05:57:41,Sem placa,,,,,SOL,,
513936,,,22/04/2025 09:05:56,SJE6A72,,,,,SOL,,
950997,,,22/04/2025 09:14:12,SFO5I11,,,,,SOL,,
213976,,,22/04/2025 09:16:14,HMC7B81,,,,,SOL,,
608973,,,22/04/2025 09:16:21,RDF6E55,,,,,SOL,,
252814,,,22/04/2025 09:39:05,JRV7851,,,,,SOL,,
128103,,,22/04/2025 09:45:37,JOG7980,,,,,SOL,,
963596,,,22/04/2025 09:46:58,QKS5B98,,,,,SOL,,
943790,,,22/04/2025 09:47:05,PLG8348,,,,,SOL,,
288724,,,22/04/2025 09:47:23,QTV8A42,,,,,SOL,,
782921,,,22/04/2025 09:49:04,SJX3D21,,,,,SOL,,
292521,,,22/04/2025 09:50:43,HOK8E12,,,,,SOL,,
498991,,,22/04/2025 09:50:49,Sem placa,,,,,SOL,,
228183,,,22/04/2025 09:52:34,OUR1128,,,,,SOL,,
610845,,,22/04/2025 09:54:20,QUR8F79,,,,,SOL,,
415415,,,22/04/2025 09:55:09,Sem placa,,,,,SOL,,
170122,,,22/04/2025 09:55:54,PJO1321,,,,,SOL,,
731429,,,22/04/2025 10:00:14,SKC7A16,,,,,SOL,,
912388,,,22/04/2025 10:02:39,QPB7A13,,,,,SOL,,
591657,,,22/04/2025 10:07:44,PJS5C65,,,,,SOL,,
682387,,,22/04/2025 10:15:09,NTW3A35,,,,,SOL,,
769435,,,22/04/2025 10:16:19,TAY1G43,,,,,SOL,,
792449,,,22/04/2025 10:22:13,NZH1587,,,,,SOL,,
5080,,,22/04/2025 10:23:57,PLP3H23,,,,,SOL,,
324286,,,22/04/2025 10:27:30,TAT7A50,,,,,SOL,,
5938,,,22/04/2025 10:35:23,SJM5G82,,,,,SOL,,
770725,,,22/04/2025 10:42:05,RPE0F18,,,,,SOL,,
604999,,,22/04/2025 10:44:37,EBB1H69,,,,,SOL,,
80857,,,22/04/2025 10:47:05,Sem placa,,,,,SOL,,
949382,,,22/04/2025 10:47:58,TCZ4E38,,,,,SOL,,
671999,,,22/04/2025 10:48:17,PKP2H12,,,,,SOL,,
102403,,,22/04/2025 10:50:21,PKD5714,,,,,SOL,,
184127,,,22/04/2025 11:00:40,Sem placa,,,,,SOL,,
227459,,,22/04/2025 11:06:13,JSP3322,,,,,SOL,,
920053,,,22/04/2025 11:12:53,Sem placa,,,,,SOL,,
293203,,,22/04/2025 11:13:56,RPJ0A55,,,,,SOL,,
691749,,,22/04/2025 11:14:38,QME3D64,,,,,SOL,,
137193,,,22/04/2025 11:16:27,RNO4C14,,,,,SOL,,
130661,,,22/04/2025 11:18:35,Sem placa,,,,,SOL,,
220533,,,22/04/2025 11:18:51,PXX7G56,,,,,SOL,,
