Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
445248,,,10/05/2025 13:04:21,PLW5F85,,,,,SOL,,
699040,,,10/05/2025 13:04:56,NYK5215,,,,,SOL,,
935348,,,10/05/2025 13:09:37,TCY7H25,,,,,SOL,,
860162,,,10/05/2025 13:13:18,SFO5H65,,,,,SOL,,
595034,,,10/05/2025 13:15:55,RFH5H46,,,,,SOL,,
890345,,,10/05/2025 13:24:02,SJU8J98,,,,,SOL,,
388193,,,10/05/2025 13:29:54,X3JS929,,,,,SOL,,
653785,,,10/05/2025 13:31:03,PLX3D46,,,,,SOL,,
391011,,,10/05/2025 13:32:31,SKB4E27,,,,,SOL,,
839619,,,10/05/2025 13:33:37,Sem placa,,,,,SOL,,
255411,,,10/05/2025 13:46:57,PLN0D34,,,,,SOL,,
555371,,,10/05/2025 13:47:40,RPX5I65,,,,,SOL,,
364747,,,10/05/2025 13:48:36,SJM1B47,,,,,SOL,,
904760,,,10/05/2025 13:54:03,Sem placa,,,,,SOL,,
325277,,,10/05/2025 13:57:14,PKU0D49,,,,,SOL,,
113217,,,10/05/2025 14:02:03,SKC7A16,,,,,SOL,,
394529,,,10/05/2025 14:03:28,RPQ4F64,,,,,SOL,,
493109,,,10/05/2025 14:07:45,SHB7G08,,,,,SOL,,
699060,,,10/05/2025 14:09:24,PLF0417,,,,,SOL,,
893687,,,10/05/2025 14:09:55,Sem placa,,,,,SOL,,
232843,,,10/05/2025 14:12:33,PKW2851,,,,,SOL,,
209961,,,10/05/2025 14:17:32,PYJ2851,,,,,SOL,,
761967,,,10/05/2025 14:18:27,PJD4J46,,,,,SOL,,
95272,,,10/05/2025 14:24:53,Sem placa,,,,,SOL,,
995488,,,10/05/2025 14:27:00,OUZ8B94,,,,,SOL,,
971712,,,10/05/2025 14:36:54,TDA5J00,,,,,SOL,,
584864,,,10/05/2025 14:44:12,PAR4B68,,,,,SOL,,
822792,,,10/05/2025 14:45:02,OUT6334,,,,,SOL,,
500686,,,10/05/2025 14:45:57,PLP7J49,,,,,SOL,,
924784,,,10/05/2025 14:48:06,PJZ7609,,,,,SOL,,
55792,,,10/05/2025 14:52:49,PLR4I17,,,,,SOL,,
653099,,,10/05/2025 14:54:34,PKK4F73,,,,,SOL,,
989142,,,10/05/2025 15:04:04,OUR1128,,,,,SOL,,
848290,,,10/05/2025 15:06:01,HCO7546,,,,,SOL,,
428368,,,10/05/2025 15:08:46,PKE0716,,,,,SOL,,
961101,,,10/05/2025 15:09:31,OKR5583,,,,,SOL,,
821578,,,10/05/2025 15:10:51,OLB1B42,,,,,SOL,,
356787,,,10/05/2025 15:13:42,RCT8A49,,,,,SOL,,
612061,,,10/05/2025 15:15:02,OKP9D19,,,,,SOL,,
926382,,,10/05/2025 15:24:46,NTW5B33,,,,,SOL,,
2416,,,10/05/2025 15:27:52,RCT6I15,,,,,SOL,,
725425,,,10/05/2025 15:28:18,Sem placa,,,,,SOL,,
587532,,,10/05/2025 15:35:44,RDK1E51,,,,,SOL,,
771121,,,10/05/2025 15:38:09,EIV1C89,,,,,SOL,,
437380,,,10/05/2025 15:39:13,RVF3F28,,,,,SOL,,
897373,,,10/05/2025 15:39:23,Sem placa,,,,,SOL,,
314125,,,10/05/2025 15:42:25,TDB4C14,,,,,SOL,,
860723,,,10/05/2025 15:44:53,TGR3J58,,,,,SOL,,
888004,,,10/05/2025 15:49:59,Sem placa,,,,,SOL,,
376398,,,10/05/2025 15:50:59,Sem placa,,,,,SOL,,
866284,,,10/05/2025 15:54:05,FAU3I46,,,,,SOL,,
875709,,,10/05/2025 16:01:33,FLY9F40,,,,,SOL,,
243152,,,10/05/2025 16:06:02,PLF6335,,,,,SOL,,
854712,,,10/05/2025 16:08:38,SJP9C95,,,,,SOL,,
605689,,,10/05/2025 16:08:46,NTZT78,,,,,SOL,,
573532,,,10/05/2025 16:09:31,SKH7J77,,,,,SOL,,
589075,,,10/05/2025 16:10:05,RPD4I84,,,,,SOL,,
603495,,,10/05/2025 16:12:22,JPG1851,,,,,SOL,,
632968,,,10/05/2025 16:13:00,Sem placa,,,,,SOL,,
48427,,,10/05/2025 16:18:18,JSE4548,,,,,SOL,,
269663,,,10/05/2025 16:21:06,OKZ1B76,,,,,SOL,,
910458,,,10/05/2025 16:23:19,Sem placa,,,,,SOL,,
589297,,,10/05/2025 16:24:31,AZW3D03,,,,,SOL,,
808216,,,10/05/2025 16:26:33,PLD1E06,,,,,SOL,,
470986,,,10/05/2025 16:27:28,PJO1321,,,,,SOL,,
905441,,,10/05/2025 16:37:41,PKP1004,,,,,SOL,,
223003,,,10/05/2025 16:39:44,Sem placa,,,,,SOL,,
109013,,,10/05/2025 16:51:31,JPO0771,,,,,SOL,,
949002,,,10/05/2025 16:58:54,Sem placa,,,,,SOL,,
968690,,,10/05/2025 16:59:35,Sem placa,,,,,SOL,,
625784,,,10/05/2025 17:06:00,ONH5J06,,,,,SOL,,
498335,,,10/05/2025 17:08:09,SKT5C94,,,,,SOL,,
399713,,,10/05/2025 17:11:21,PLL2G39,,,,,SOL,,
18285,,,10/05/2025 17:12:28,QPQ8620,,,,,SOL,,
214400,,,10/05/2025 17:20:00,OKS5583,,,,,SOL,,
876008,,,10/05/2025 17:23:54,PJL7H9,,,,,SOL,,
688647,,,10/05/2025 17:25:01,OKS627,,,,,SOL,,
538218,,,10/05/2025 17:26:01,Sem placa,,,,,SOL,,
710028,,,10/05/2025 17:31:54,SJ2813,,,,,SOL,,
245621,,,10/05/2025 17:45:10,PJW7610,,,,,SOL,,
