Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
618500,,,10/05/2025 04:21:27,Sem placa,,,,,SOL,,
237766,,,10/05/2025 05:02:59,Sem placa,,,,,SOL,,
114815,,,10/05/2025 05:36:49,J4GZ184,,,,,SOL,,
865511,,,10/05/2025 05:53:19,NZK5C47,,,,,SOL,,
258756,,,10/05/2025 05:55:08,NYK5215,,,,,SOL,,
285238,,,10/05/2025 06:24:48,OKX8G90,,,,,SOL,,
489477,,,10/05/2025 06:25:09,Sem placa,,,,,SOL,,
618415,,,10/05/2025 06:39:27,JRX1528,,,,,SOL,,
926471,,,10/05/2025 06:41:49,QFD3A22,,,,,SOL,,
818445,,,10/05/2025 06:42:10,OUU9998,,,,,SOL,,
572040,,,10/05/2025 06:44:25,LPR3E56,,,,,SOL,,
171008,,,10/05/2025 06:46:35,NZU6563,,,,,SOL,,
674368,,,10/05/2025 06:56:13,Sem placa,,,,,SOL,,
985083,,,10/05/2025 06:58:18,NYW2143,,,,,SOL,,
316744,,,10/05/2025 07:05:01,JRY3J36,,,,,SOL,,
307403,,,10/05/2025 07:06:19,PLF6335,,,,,SOL,,
102951,,,10/05/2025 07:06:34,RDR4E53,,,,,SOL,,
562711,,,10/05/2025 07:12:44,JQN620,,,,,SOL,,
886158,,,10/05/2025 07:12:55,Sem placa,,,,,SOL,,
567306,,,10/05/2025 07:33:42,PLL2B14,,,,,SOL,,
23943,,,10/05/2025 07:34:05,PLC2746,,,,,SOL,,
879985,,,10/05/2025 07:34:15,Sem placa,,,,,SOL,,
896010,,,10/05/2025 07:40:25,PLF0417,,,,,SOL,,
152262,,,10/05/2025 07:43:20,PJO7742,,,,,SOL,,
408337,,,10/05/2025 07:45:48,OZI1049,,,,,SOL,,
390379,,,10/05/2025 07:46:10,FEW6I91,,,,,SOL,,
730343,,,10/05/2025 07:58:19,OZZT08,,,,,SOL,,
183191,,,10/05/2025 07:58:49,JQV9F93,,,,,SOL,,
161597,,,10/05/2025 08:13:20,SKC7A16,,,,,SOL,,
368312,,,10/05/2025 08:23:27,RPV4B67,,,,,SOL,,
553229,,,10/05/2025 08:31:41,FLY9F40,,,,,SOL,,
599026,,,10/05/2025 08:37:29,Sem placa,,,,,SOL,,
731752,,,10/05/2025 08:41:07,SHB7G08,,,,,SOL,,
175128,,,10/05/2025 08:42:36,DNQ3944,,,,,SOL,,
990888,,,10/05/2025 08:49:23,JSG7169,,,,,SOL,,
756843,,,10/05/2025 08:50:11,OLG7084,,,,,SOL,,
397729,,,10/05/2025 08:50:21,QKS5B98,,,,,SOL,,
379444,,,10/05/2025 08:51:11,SKC7A16,,,,,SOL,,
703303,,,10/05/2025 08:58:45,QPZ8H39,,,,,SOL,,
869461,,,10/05/2025 08:59:26,OKV9186,,,,,SOL,,
783241,,,10/05/2025 09:00:37,Sem placa,,,,,SOL,,
957428,,,10/05/2025 09:01:05,JPG1851,,,,,SOL,,
963794,,,10/05/2025 09:01:39,OZC8I89,,,,,SOL,,
133223,,,10/05/2025 09:04:27,OKP9C05,,,,,SOL,,
948036,,,10/05/2025 09:04:38,RPQ4F64,,,,,SOL,,
628339,,,10/05/2025 09:10:30,JSK1756,,,,,SOL,,
490085,,,10/05/2025 09:13:55,SHB7G08,,,,,SOL,,
704945,,,10/05/2025 09:14:39,PLN1H45,,,,,SOL,,
149064,,,10/05/2025 09:15:40,Sem placa,,,,,SOL,,
642593,,,10/05/2025 09:16:45,PKW2850,,,,,SOL,,
94232,,,10/05/2025 09:18:13,OZE5694,,,,,SOL,,
669521,,,10/05/2025 09:19:35,Sem placa,,,,,SOL,,
563818,,,10/05/2025 09:22:25,Sem placa,,,,,SOL,,
366587,,,10/05/2025 09:24:12,RDC9B24,,,,,SOL,,
48064,,,10/05/2025 09:24:40,TCV9I30,,,,,SOL,,
81115,,,10/05/2025 09:24:52,QTX8D83,,,,,SOL,,
299350,,,10/05/2025 09:27:50,NTE1420,,,,,SOL,,
946663,,,10/05/2025 09:31:14,RUS2H55,,,,,SOL,,
224966,,,10/05/2025 09:31:31,OKR5583,,,,,SOL,,
521647,,,10/05/2025 09:34:44,IAA8912,,,,,SOL,,
478073,,,10/05/2025 09:37:06,SJR3F40,,,,,SOL,,
431019,,,10/05/2025 09:43:54,PLJ5582,,,,,SOL,,
446485,,,10/05/2025 09:47:58,Sem placa,,,,,SOL,,
