Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
622317,,,06/05/2025 18:02:21,RCS2H67,,,,,SOL,,
888505,,,06/05/2025 18:17:32,PLB5A56,,,,,SOL,,
681670,,,06/05/2025 18:18:00,QL9042,,,,,SOL,,
340197,,,06/05/2025 18:19:41,RZL1H61,,,,,SOL,,
451733,,,06/05/2025 18:19:54,EC1A15,,,,,SOL,,
343300,,,06/05/2025 18:20:21,RTL2D14,,,,,SOL,,
777086,,,06/05/2025 18:21:25,RC6693,,,,,SOL,,
195434,,,06/05/2025 18:25:56,PKP4779,,,,,SOL,,
665735,,,06/05/2025 18:28:32,Sem placa,,,,,SOL,,
814214,,,06/05/2025 18:29:21,RDG7I07,,,,,SOL,,
87574,,,06/05/2025 18:48:27,Sem placa,,,,,SOL,,
427547,,,06/05/2025 19:03:29,Sem placa,,,,,SOL,,
744387,,,06/05/2025 19:03:52,TDQ3A82,,,,,SOL,,
838382,,,06/05/2025 19:04:10,XZ1447,,,,,SOL,,
808267,,,06/05/2025 19:20:03,Sem placa,,,,,SOL,,
237417,,,06/05/2025 19:34:02,JSR5376,,,,,SOL,,
820596,,,06/05/2025 19:38:21,RVJ1D62,,,,,SOL,,
2469,,,06/05/2025 19:53:20,STG3436,,,,,SOL,,
297656,,,06/05/2025 19:53:38,RVI7A71,,,,,SOL,,
852950,,,06/05/2025 20:00:48,RI0643,,,,,SOL,,
66298,,,06/05/2025 20:08:17,Sem placa,,,,,SOL,,
95479,,,06/05/2025 20:21:03,PLU590,,,,,SOL,,
216370,,,06/05/2025 20:31:08,PVC8721,,,,,SOL,,
285559,,,06/05/2025 20:39:29,OJ4592,,,,,SOL,,
190215,,,06/05/2025 20:45:11,RPA4D24,,,,,SOL,,
564918,,,06/05/2025 20:49:50,NR8810,,,,,SOL,,
910961,,,06/05/2025 21:15:27,PKA9472,,,,,SOL,,
728423,,,06/05/2025 21:22:53,Sem placa,,,,,SOL,,
906117,,,06/05/2025 22:43:52,QYX1I85,,,,,SOL,,
883039,,,06/05/2025 23:27:50,SKO8016,,,,,SOL,,
215730,,,06/05/2025 23:37:18,HCO7545,,,,,SOL,,
361517,,,07/05/2025 00:52:28,LSS1616,,,,,SOL,,
462926,,,07/05/2025 02:26:14,JSR5376,,,,,SOL,,
77024,,,07/05/2025 05:32:54,Sem placa,,,,,SOL,,
682581,,,07/05/2025 05:39:25,QK2199,,,,,SOL,,
457256,,,07/05/2025 06:08:39,RZT664,,,,,SOL,,
986927,,,07/05/2025 06:23:04,PIG1662,,,,,SOL,,
269749,,,07/05/2025 06:26:38,Sem placa,,,,,SOL,,
660225,,,07/05/2025 06:40:02,DOM4D29,,,,,SOL,,
65537,,,07/05/2025 06:43:57,PCK6B30,,,,,SOL,,
297953,,,07/05/2025 07:08:03,OVD3C12,,,,,SOL,,
816973,,,07/05/2025 07:11:56,NYO5251,,,,,SOL,,
412599,,,07/05/2025 07:36:16,JPG1851,,,,,SOL,,
68083,,,07/05/2025 07:38:40,HMY4812,,,,,SOL,,
92180,,,07/05/2025 07:38:56,PKM4C00,,,,,SOL,,
929911,,,07/05/2025 07:49:02,Sem placa,,,,,SOL,,
177466,,,07/05/2025 07:51:42,JSQ4J24,,,,,SOL,,
863285,,,07/05/2025 07:57:27,NZD9H77,,,,,SOL,,
94375,,,07/05/2025 07:58:25,JPW4712,,,,,SOL,,
944797,,,07/05/2025 07:59:48,HCO7546,,,,,SOL,,
411653,,,07/05/2025 08:02:29,NMF2F05,,,,,SOL,,
642158,,,07/05/2025 08:03:00,MLL3C00,,,,,SOL,,
117716,,,07/05/2025 08:03:52,PKY0G54,,,,,SOL,,
936216,,,07/05/2025 08:06:10,OLC7A91,,,,,SOL,,
932673,,,07/05/2025 08:07:15,FEW6I91,,,,,SOL,,
706073,,,07/05/2025 08:09:15,JRY3J36,,,,,SOL,,
843852,,,07/05/2025 08:16:49,OZC8I89,,,,,SOL,,
638740,,,07/05/2025 08:18:49,RPK1B17,,,,,SOL,,
626529,,,07/05/2025 08:19:37,PLM1700,,,,,SOL,,
535409,,,07/05/2025 08:24:43,IAO5G93,,,,,SOL,,
973380,,,07/05/2025 08:28:50,QQZ1B37,,,,,SOL,,
424316,,,07/05/2025 08:31:40,MXC7F48,,,,,SOL,,
376771,,,07/05/2025 08:40:02,FLY9F40,,,,,SOL,,
818709,,,07/05/2025 08:40:36,SKP6E33,,,,,SOL,,
442746,,,07/05/2025 08:41:44,SKT0D68,,,,,SOL,,
919930,,,07/05/2025 08:43:38,PJC0G10,,,,,SOL,,
459247,,,07/05/2025 08:44:43,SIU9D13,,,,,SOL,,
335527,,,07/05/2025 08:55:37,OKJ1E47,,,,,SOL,,
152590,,,07/05/2025 08:57:42,QXH7C35,,,,,SOL,,
912563,,,07/05/2025 09:01:51,Sem placa,,,,,SOL,,
102526,,,07/05/2025 09:03:51,AGS151,,,,,SOL,,
281665,,,07/05/2025 09:08:50,NYK5215,,,,,SOL,,
794184,,,07/05/2025 09:10:28,PLI9E01,,,,,SOL,,
466272,,,07/05/2025 09:11:59,QTX8D83,,,,,SOL,,
956001,,,07/05/2025 09:18:10,Sem placa,,,,,SOL,,
156425,,,07/05/2025 09:25:20,Sem placa,,,,,SOL,,
738788,,,07/05/2025 09:27:33,NZS7C38,,,,,SOL,,
556922,,,07/05/2025 09:33:37,Sem placa,,,,,SOL,,
801244,,,07/05/2025 09:34:22,SJQ0D73,,,,,SOL,,
363291,,,07/05/2025 09:36:38,RPN2I99,,,,,SOL,,
439200,,,07/05/2025 09:38:12,TDG3A56,,,,,SOL,,
213730,,,07/05/2025 09:43:20,NZK5C47,,,,,SOL,,
412098,,,07/05/2025 09:47:33,PKX3693,,,,,SOL,,
660741,,,07/05/2025 09:53:36,NTM2946,,,,,SOL,,
380137,,,07/05/2025 09:58:40,PLQ5D62,,,,,SOL,,
708374,,,07/05/2025 10:02:50,JPX3364,,,,,SOL,,
743293,,,07/05/2025 10:05:06,OUF6E55,,,,,SOL,,
517141,,,07/05/2025 10:05:40,NTS1688,,,,,SOL,,
386725,,,07/05/2025 10:06:02,SJQ0D73,,,,,SOL,,
544910,,,07/05/2025 10:07:36,EJF8E98,,,,,SOL,,
186013,,,07/05/2025 10:08:17,Sem placa,,,,,SOL,,
410886,,,07/05/2025 10:11:58,Sem placa,,,,,SOL,,
380918,,,07/05/2025 10:16:46,RCQ4E28,,,,,SOL,,
729303,,,07/05/2025 10:16:50,Sem placa,,,,,SOL,,
492447,,,07/05/2025 10:17:11,Sem placa,,,,,SOL,,
208435,,,07/05/2025 10:17:52,RPJ6B65,,,,,SOL,,
894925,,,07/05/2025 10:24:38,Sem placa,,,,,SOL,,
182979,,,07/05/2025 10:29:22,JSH9584,,,,,SOL,,
851546,,,07/05/2025 10:40:28,Sem placa,,,,,SOL,,
310651,,,07/05/2025 10:42:53,PJN0B18,,,,,SOL,,
585295,,,07/05/2025 10:46:44,RCP6D93,,,,,SOL,,
951014,,,07/05/2025 10:47:22,ODH7H54,,,,,SOL,,
920536,,,07/05/2025 10:47:47,RPS0I97,,,,,SOL,,
591815,,,07/05/2025 10:48:22,Sem placa,,,,,SOL,,
674943,,,07/05/2025 10:50:08,Sem placa,,,,,SOL,,
221430,,,07/05/2025 10:50:52,OZR2003,,,,,SOL,,
241785,,,07/05/2025 10:51:33,PJS3109,,,,,SOL,,
338507,,,07/05/2025 10:52:28,SKP9J99,,,,,SOL,,
979464,,,07/05/2025 10:52:52,OUO7133,,,,,SOL,,
679440,,,07/05/2025 10:54:42,OKI4E31,,,,,SOL,,
518071,,,07/05/2025 10:57:00,PLP3H23,,,,,SOL,,
97344,,,07/05/2025 10:59:39,PKA7D01,,,,,SOL,,
467299,,,07/05/2025 11:00:43,TKJ2E00,,,,,SOL,,
729408,,,07/05/2025 11:08:05,JPG1851,,,,,SOL,,
976513,,,07/05/2025 11:19:11,PLA9G98,,,,,SOL,,
580491,,,07/05/2025 11:23:18,OPP3J69,,,,,SOL,,
414933,,,07/05/2025 11:26:57,RZG8I44,,,,,SOL,,
141132,,,07/05/2025 11:31:55,RCP1A57,,,,,SOL,,
733892,,,07/05/2025 11:37:00,PJR6608,,,,,SOL,,
245757,,,07/05/2025 11:38:30,OKP9D19,,,,,SOL,,
250397,,,07/05/2025 11:47:39,GIW1E82,,,,,SOL,,
984035,,,07/05/2025 11:49:41,TDB0A54,,,,,SOL,,
334083,,,07/05/2025 11:51:41,QYV9H28,,,,,SOL,,
407165,,,07/05/2025 11:54:28,TMC7A66,,,,,SOL,,
718888,,,07/05/2025 11:58:33,IAA8912,,,,,SOL,,
607109,,,07/05/2025 12:00:45,PLG1B62,,,,,SOL,,
890123,,,07/05/2025 12:05:05,PJU4C63,,,,,SOL,,
630026,,,07/05/2025 12:05:15,FEW6I91,,,,,SOL,,
340312,,,07/05/2025 12:07:17,QPZ8H39,,,,,SOL,,
646499,,,07/05/2025 12:09:04,Sem placa,,,,,SOL,,
440580,,,07/05/2025 12:13:22,PKD5714,,,,,SOL,,
633618,,,07/05/2025 12:14:40,OUL1859,,,,,SOL,,
413323,,,07/05/2025 12:16:28,Sem placa,,,,,SOL,,
953913,,,07/05/2025 12:16:57,Sem placa,,,,,SOL,,
188691,,,07/05/2025 12:20:36,QTU4B05,,,,,SOL,,
761514,,,07/05/2025 12:20:58,RPN2I99,,,,,SOL,,
340959,,,07/05/2025 12:21:07,Sem placa,,,,,SOL,,
991121,,,07/05/2025 12:22:26,TAI9R3,,,,,SOL,,
784680,,,07/05/2025 12:22:38,SKP7E61,,,,,SOL,,
290462,,,07/05/2025 12:22:43,Sem placa,,,,,SOL,,
8598,,,07/05/2025 12:23:49,SIW4I14,,,,,SOL,,
993000,,,07/05/2025 12:27:09,QOS2D92,,,,,SOL,,
200565,,,07/05/2025 12:28:50,PLS9E00,,,,,SOL,,
831739,,,07/05/2025 12:31:13,JPG1851,,,,,SOL,,
844294,,,07/05/2025 12:31:19,PKP1004,,,,,SOL,,
653211,,,07/05/2025 12:32:26,PLQ9H56,,,,,SOL,,
473020,,,07/05/2025 12:35:02,Sem placa,,,,,SOL,,
711974,,,07/05/2025 12:38:29,PJM0700,,,,,SOL,,
142938,,,07/05/2025 12:40:10,PLN0D54,,,,,SOL,,
403499,,,07/05/2025 12:46:21,Sem placa,,,,,SOL,,
268968,,,07/05/2025 12:47:48,JQZ7046,,,,,SOL,,
557762,,,07/05/2025 12:52:06,Sem placa,,,,,SOL,,
581085,,,07/05/2025 12:56:36,SJN1E01,,,,,SOL,,
580053,,,07/05/2025 13:02:59,PKG8F45,,,,,SOL,,
867918,,,07/05/2025 13:04:26,RPB2C28,,,,,SOL,,
484198,,,07/05/2025 13:06:39,PJH9543,,,,,SOL,,
732359,,,07/05/2025 13:14:50,SKT0D68,,,,,SOL,,
415211,,,07/05/2025 13:20:32,RDH0B53,,,,,SOL,,
771044,,,07/05/2025 13:22:28,OKJ4990,,,,,SOL,,
852932,,,07/05/2025 13:31:13,PLC8H27,,,,,SOL,,
270944,,,07/05/2025 13:33:04,PJP3659,,,,,SOL,,
312337,,,07/05/2025 13:36:47,TEB8E13,,,,,SOL,,
927211,,,07/05/2025 13:40:20,OKQ3G27,,,,,SOL,,
274867,,,07/05/2025 13:43:39,SKJ4C21,,,,,SOL,,
373416,,,07/05/2025 13:44:17,PLW7C82,,,,,SOL,,
822077,,,07/05/2025 13:47:59,PLT4I72,,,,,SOL,,
713946,,,07/05/2025 13:50:49,NYK5215,,,,,SOL,,
188413,,,07/05/2025 13:51:26,RVJ1D62,,,,,SOL,,
319173,,,07/05/2025 13:54:24,Sem placa,,,,,SOL,,
142325,,,07/05/2025 13:55:40,JKL7E42,,,,,SOL,,
931228,,,07/05/2025 13:55:59,NTV0I58,,,,,SOL,,
516962,,,07/05/2025 14:02:29,CUK4B93,,,,,SOL,,
64960,,,07/05/2025 14:05:39,NYK0H41,,,,,SOL,,
650768,,,07/05/2025 14:05:45,Sem placa,,,,,SOL,,
246850,,,07/05/2025 14:10:11,JRX1528,,,,,SOL,,
906045,,,07/05/2025 14:16:38,PKY0359,,,,,SOL,,
635465,,,07/05/2025 14:16:57,Sem placa,,,,,SOL,,
299844,,,07/05/2025 14:17:41,OLB1B42,,,,,SOL,,
313057,,,07/05/2025 14:18:06,Sem placa,,,,,SOL,,
