Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
405400,,,06/05/2025 06:37:06,DLD4129,,,,,SOL,,
163618,,,06/05/2025 06:38:52,Sem placa,,,,,SOL,,
218392,,,06/05/2025 06:46:10,Sem placa,,,,,SOL,,
790536,,,06/05/2025 06:46:11,Sem placa,,,,,SOL,,
561884,,,06/05/2025 06:58:34,ROK6638,,,,,SOL,,
602784,,,06/05/2025 07:09:43,JR1569,,,,,SOL,,
252926,,,06/05/2025 07:22:38,NZA8R10,,,,,SOL,,
12032,,,06/05/2025 07:23:26,OV0511,,,,,SOL,,
857136,,,06/05/2025 07:24:10,Sem placa,,,,,SOL,,
351768,,,06/05/2025 07:26:15,PJZ474,,,,,SOL,,
169950,,,06/05/2025 07:26:34,Sem placa,,,,,SOL,,
176337,,,06/05/2025 07:29:58,RC38I11,,,,,SOL,,
888436,,,06/05/2025 07:30:57,QAF624,,,,,SOL,,
182416,,,06/05/2025 07:32:22,PLC2846,,,,,SOL,,
72019,,,06/05/2025 07:34:04,NTK5004,,,,,SOL,,
460491,,,06/05/2025 07:39:00,PLN8I50,,,,,SOL,,
985468,,,06/05/2025 07:42:51,PEM4E71,,,,,SOL,,
226847,,,06/05/2025 07:45:34,HMY4812,,,,,SOL,,
183527,,,06/05/2025 07:53:58,HCO7546,,,,,SOL,,
693759,,,06/05/2025 07:55:35,SSR1A74,,,,,SOL,,
173302,,,06/05/2025 07:56:17,SJJ7H66,,,,,SOL,,
276518,,,06/05/2025 07:58:08,IAO5G93,,,,,SOL,,
511108,,,06/05/2025 08:06:04,PJU4C63,,,,,SOL,,
95136,,,06/05/2025 08:07:19,JPW8919,,,,,SOL,,
989085,,,06/05/2025 08:11:45,PLM1700,,,,,SOL,,
325501,,,06/05/2025 08:12:53,OZC8I89,,,,,SOL,,
800314,,,06/05/2025 08:21:48,QQZ1B37,,,,,SOL,,
698955,,,06/05/2025 08:22:07,NYO5251,,,,,SOL,,
823430,,,06/05/2025 08:23:14,NTW0B77,,,,,SOL,,
538139,,,06/05/2025 08:26:19,NTR3618,,,,,SOL,,
596079,,,06/05/2025 08:28:52,Sem placa,,,,,SOL,,
111380,,,06/05/2025 08:30:06,PUO1798,,,,,SOL,,
35261,,,06/05/2025 08:32:53,JSM6138,,,,,SOL,,
107550,,,06/05/2025 08:41:38,FEW6I91,,,,,SOL,,
782875,,,06/05/2025 08:53:07,NMF2F05,,,,,SOL,,
653044,,,06/05/2025 08:53:21,OUI6099,,,,,SOL,,
680309,,,06/05/2025 08:53:26,JQB7A84,,,,,SOL,,
455460,,,06/05/2025 08:53:38,KKH0959,,,,,SOL,,
980246,,,06/05/2025 08:59:04,Sem placa,,,,,SOL,,
297037,,,06/05/2025 09:07:20,Sem placa,,,,,SOL,,
450174,,,06/05/2025 09:09:14,JPW4712,,,,,SOL,,
678659,,,06/05/2025 09:09:53,NYK5215,,,,,SOL,,
343526,,,06/05/2025 09:10:40,Sem placa,,,,,SOL,,
624829,,,06/05/2025 09:12:08,Sem placa,,,,,SOL,,
716403,,,06/05/2025 09:12:34,JSU8200,,,,,SOL,,
890285,,,06/05/2025 09:14:11,OPT2E04,,,,,SOL,,
727130,,,06/05/2025 09:14:23,Sem placa,,,,,SOL,,
25817,,,06/05/2025 09:16:27,RCO4D06,,,,,SOL,,
208477,,,06/05/2025 09:19:49,Sem placa,,,,,SOL,,
411607,,,06/05/2025 09:22:45,Sem placa,,,,,SOL,,
942095,,,06/05/2025 09:22:46,Sem placa,,,,,SOL,,
816749,,,06/05/2025 09:22:54,QTX8A45,,,,,SOL,,
940708,,,06/05/2025 09:35:19,RCX4J72,,,,,SOL,,
974595,,,06/05/2025 09:35:44,QTV8A42,,,,,SOL,,
982339,,,06/05/2025 09:44:39,OKP9D19,,,,,SOL,,
286261,,,06/05/2025 09:51:53,RUF2I65,,,,,SOL,,
51173,,,06/05/2025 09:54:40,TCJ8D39,,,,,SOL,,
697138,,,06/05/2025 10:02:15,PKW4J33,,,,,SOL,,
310438,,,06/05/2025 10:06:23,Sem placa,,,,,SOL,,
356916,,,06/05/2025 10:15:30,OUL1859,,,,,SOL,,
517434,,,06/05/2025 10:15:44,RPH7I35,,,,,SOL,,
956340,,,06/05/2025 10:18:24,Sem placa,,,,,SOL,,
295053,,,06/05/2025 10:20:30,PJR6608,,,,,SOL,,
603361,,,06/05/2025 10:32:13,JPW4712,,,,,SOL,,
180249,,,06/05/2025 10:32:31,Sem placa,,,,,SOL,,
138079,,,06/05/2025 10:34:52,Sem placa,,,,,SOL,,
628151,,,06/05/2025 10:37:20,NTM2946,,,,,SOL,,
265145,,,06/05/2025 10:40:32,RNS0G92,,,,,SOL,,
462998,,,06/05/2025 10:50:20,IAA8912,,,,,SOL,,
948113,,,06/05/2025 10:54:07,PWV9771,,,,,SOL,,
38484,,,06/05/2025 10:55:39,RVJ1D62,,,,,SOL,,
64101,,,06/05/2025 10:56:04,Sem placa,,,,,SOL,,
972139,,,06/05/2025 11:03:14,SIX4B82,,,,,SOL,,
328599,,,06/05/2025 11:05:39,SJF5I95,,,,,SOL,,
905185,,,06/05/2025 11:17:30,Sem placa,,,,,SOL,,
761026,,,06/05/2025 11:27:32,SYM1A44,,,,,SOL,,
954066,,,06/05/2025 11:27:33,OKT7351,,,,,SOL,,
94457,,,06/05/2025 11:32:04,RNW8H75,,,,,SOL,,
641322,,,06/05/2025 11:33:33,HKQ6G77,,,,,SOL,,
69090,,,06/05/2025 11:35:34,JOU9C7,,,,,SOL,,
870243,,,06/05/2025 11:39:26,RNO4C14,,,,,SOL,,
98070,,,06/05/2025 11:46:37,RDC3I88,,,,,SOL,,
792700,,,06/05/2025 11:47:55,Sem placa,,,,,SOL,,
14180,,,06/05/2025 11:58:12,NYM5D06,,,,,SOL,,
474495,,,06/05/2025 11:59:13,Sem placa,,,,,SOL,,
178279,,,06/05/2025 12:04:36,OQM0447,,,,,SOL,,
222477,,,06/05/2025 12:08:25,JPG1851,,,,,SOL,,
