Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
838880,,,10/05/2025 18:10:27,FJ3132,,,,,SOL,,
367365,,,10/05/2025 18:17:06,Sem placa,,,,,SOL,,
5354,,,10/05/2025 18:17:29,Sem placa,,,,,SOL,,
361103,,,10/05/2025 18:37:10,PJL7H09,,,,,SOL,,
720802,,,10/05/2025 18:55:23,Sem placa,,,,,SOL,,
536715,,,10/05/2025 19:01:21,SC7A16,,,,,SOL,,
478917,,,10/05/2025 19:09:57,OKR5553,,,,,SOL,,
48083,,,10/05/2025 19:13:59,Sem placa,,,,,SOL,,
288810,,,10/05/2025 19:17:22,DDE686,,,,,SOL,,
758895,,,10/05/2025 19:41:39,Sem placa,,,,,SOL,,
348916,,,10/05/2025 20:06:26,CY5J86,,,,,SOL,,
789152,,,10/05/2025 20:08:53,OKI1E32,,,,,SOL,,
673459,,,10/05/2025 20:26:25,TES668,,,,,SOL,,
747419,,,10/05/2025 20:34:41,DI2614,,,,,SOL,,
82684,,,10/05/2025 20:39:00,SKH7J77,,,,,SOL,,
412858,,,10/05/2025 21:08:55,Sem placa,,,,,SOL,,
142617,,,10/05/2025 21:09:28,Sem placa,,,,,SOL,,
224002,,,10/05/2025 21:15:40,NYY8582,,,,,SOL,,
748532,,,10/05/2025 22:03:49,Sem placa,,,,,SOL,,
468108,,,10/05/2025 22:31:33,Sem placa,,,,,SOL,,
391603,,,10/05/2025 23:00:09,SEK085,,,,,SOL,,
676178,,,10/05/2025 23:09:29,Sem placa,,,,,SOL,,
667372,,,10/05/2025 23:27:59,OUQ294,,,,,SOL,,
170124,,,10/05/2025 23:32:26,Sem placa,,,,,SOL,,
840663,,,10/05/2025 23:33:35,Sem placa,,,,,SOL,,
674046,,,10/05/2025 23:43:49,Sem placa,,,,,SOL,,
977618,,,10/05/2025 23:45:37,Sem placa,,,,,SOL,,
29309,,,10/05/2025 23:46:19,HZ0759,,,,,SOL,,
955676,,,11/05/2025 01:44:29,SJK847,,,,,SOL,,
602899,,,11/05/2025 02:16:32,Sem placa,,,,,SOL,,
839947,,,11/05/2025 03:01:55,Sem placa,,,,,SOL,,
419586,,,11/05/2025 05:40:38,Sem placa,,,,,SOL,,
714066,,,11/05/2025 06:09:46,Sem placa,,,,,SOL,,
301776,,,11/05/2025 06:35:06,Sem placa,,,,,SOL,,
213550,,,11/05/2025 06:36:20,JRX1528,,,,,SOL,,
785146,,,11/05/2025 06:50:38,QQZ1B37,,,,,SOL,,
321431,,,11/05/2025 07:11:17,Sem placa,,,,,SOL,,
405307,,,11/05/2025 07:16:49,NYW2143,,,,,SOL,,
794191,,,11/05/2025 07:16:57,OVD3C12,,,,,SOL,,
531922,,,11/05/2025 07:18:42,PGO2258,,,,,SOL,,
215586,,,11/05/2025 07:27:28,Sem placa,,,,,SOL,,
56602,,,11/05/2025 07:28:09,OKZ9742,,,,,SOL,,
435785,,,11/05/2025 07:31:09,NYY3763,,,,,SOL,,
699753,,,11/05/2025 07:36:22,RPZ7E46,,,,,SOL,,
833606,,,11/05/2025 07:40:56,SKI2A82,,,,,SOL,,
834293,,,11/05/2025 07:46:49,FEW6I91,,,,,SOL,,
688240,,,11/05/2025 07:50:37,NTW0B77,,,,,SOL,,
606958,,,11/05/2025 07:57:23,RTL2D14,,,,,SOL,,
284778,,,11/05/2025 07:58:22,PLV4D58,,,,,SOL,,
158788,,,11/05/2025 08:00:00,TCV9I29,,,,,SOL,,
909089,,,11/05/2025 08:12:07,OZC8I89,,,,,SOL,,
18924,,,11/05/2025 08:14:55,NTF3F50,,,,,SOL,,
361859,,,11/05/2025 08:19:58,JQV9F93,,,,,SOL,,
285374,,,11/05/2025 08:21:06,Sem placa,,,,,SOL,,
136838,,,11/05/2025 08:21:45,RPG6G60,,,,,SOL,,
432428,,,11/05/2025 08:23:48,NLG3267,,,,,SOL,,
679887,,,11/05/2025 08:31:56,RPV4B67,,,,,SOL,,
160527,,,11/05/2025 08:34:36,Sem placa,,,,,SOL,,
