Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
742365,,,28/04/2025 20:11:03,Sem placa,,,,,SOL,,
809891,,,28/04/2025 20:21:50,OKV763,,,,,SOL,,
704905,,,28/04/2025 20:29:59,PVC872,,,,,SOL,,
314377,,,28/04/2025 20:33:44,DLJ922,,,,,SOL,,
203318,,,28/04/2025 20:37:29,OLD456,,,,,SOL,,
258422,,,28/04/2025 20:45:00,Sem placa,,,,,SOL,,
146759,,,28/04/2025 20:48:19,Sem placa,,,,,SOL,,
273968,,,28/04/2025 20:55:29,Sem placa,,,,,SOL,,
320130,,,28/04/2025 21:15:33,PGQ007,,,,,SOL,,
453213,,,28/04/2025 21:18:25,RNK675,,,,,SOL,,
405818,,,28/04/2025 22:42:29,RTF4E10,,,,,SOL,,
509048,,,28/04/2025 22:43:11,PJT5481,,,,,SOL,,
3724,,,28/04/2025 23:42:18,HCO7545,,,,,SOL,,
882553,,,30/04/2025 11:33:12,OZH6962,,,,,SOL,,
639081,,,30/04/2025 11:34:44,HCO7546,,,,,SOL,,
496872,,,30/04/2025 11:35:22,MZT2F67,,,,,SOL,,
620061,,,30/04/2025 11:37:37,TAV0I24,,,,,SOL,,
495665,,,30/04/2025 11:39:41,RUS2H55,,,,,SOL,,
652281,,,30/04/2025 11:41:10,Sem placa,,,,,SOL,,
987178,,,30/04/2025 11:44:58,PJM9A57,,,,,SOL,,
493349,,,30/04/2025 11:48:33,Sem placa,,,,,SOL,,
694495,,,30/04/2025 11:49:26,PLP3818,,,,,SOL,,
643785,,,30/04/2025 11:51:41,JOG7980,,,,,SOL,,
823729,,,30/04/2025 11:53:05,Sem placa,,,,,SOL,,
602021,,,30/04/2025 11:54:03,Sem placa,,,,,SOL,,
787468,,,30/04/2025 11:54:17,SKN1H65,,,,,SOL,,
463189,,,30/04/2025 11:55:36,NZL7350,,,,,SOL,,
964636,,,30/04/2025 11:56:21,SJR3G90,,,,,SOL,,
711294,,,30/04/2025 11:58:37,PKS0320,,,,,SOL,,
952086,,,30/04/2025 11:59:54,RTF4H10,,,,,SOL,,
780652,,,30/04/2025 12:02:15,Sem placa,,,,,SOL,,
997592,,,30/04/2025 12:02:20,Sem placa,,,,,SOL,,
517547,,,30/04/2025 12:03:47,Sem placa,,,,,SOL,,
367099,,,30/04/2025 12:05:32,PKQ0154,,,,,SOL,,
729820,,,30/04/2025 12:05:37,Sem placa,,,,,SOL,,
944963,,,30/04/2025 12:08:47,RPG3A84,,,,,SOL,,
898951,,,30/04/2025 12:11:43,RCV6D69,,,,,SOL,,
649082,,,30/04/2025 12:17:24,NS8547,,,,,SOL,,
985715,,,30/04/2025 12:17:37,RPA4I41,,,,,SOL,,
948892,,,30/04/2025 12:25:52,QNZ5C72,,,,,SOL,,
44510,,,30/04/2025 12:31:41,Sem placa,,,,,SOL,,
263183,,,30/04/2025 12:37:10,RNR8F92,,,,,SOL,,
508739,,,30/04/2025 12:38:58,TCS8D21,,,,,SOL,,
313316,,,30/04/2025 12:39:55,PEN3366,,,,,SOL,,
642591,,,30/04/2025 12:41:59,Sem placa,,,,,SOL,,
674639,,,30/04/2025 12:43:45,OKZ1A87,,,,,SOL,,
759384,,,30/04/2025 12:46:40,SJR3G90,,,,,SOL,,
169598,,,30/04/2025 12:49:51,SKI4F20,,,,,SOL,,
125176,,,30/04/2025 12:50:21,PLT1F74,,,,,SOL,,
756490,,,30/04/2025 12:51:51,JPH4974,,,,,SOL,,
896407,,,30/04/2025 12:52:20,SWL9B23,,,,,SOL,,
766258,,,30/04/2025 12:52:33,TCV9I30,,,,,SOL,,
75927,,,30/04/2025 12:54:08,Sem placa,,,,,SOL,,
159670,,,30/04/2025 12:55:39,RVP2D68,,,,,SOL,,
900011,,,30/04/2025 12:56:38,PJP0802,,,,,SOL,,
432296,,,30/04/2025 12:56:54,Sem placa,,,,,SOL,,
146998,,,30/04/2025 12:58:49,PJM0700,,,,,SOL,,
511696,,,30/04/2025 13:03:22,PKX4J45,,,,,SOL,,
171601,,,30/04/2025 13:12:19,NYS8540,,,,,SOL,,
198690,,,30/04/2025 13:12:32,RVJ1D62,,,,,SOL,,
40885,,,30/04/2025 13:12:43,KRE2107,,,,,SOL,,
192575,,,30/04/2025 13:22:46,PVR0A01,,,,,SOL,,
440710,,,30/04/2025 13:25:57,PLV9A04,,,,,SOL,,
523464,,,30/04/2025 13:29:25,RPB1E57,,,,,SOL,,
416625,,,30/04/2025 13:30:43,SJD0A02,,,,,SOL,,
457716,,,30/04/2025 13:32:09,RTF4E10,,,,,SOL,,
924547,,,30/04/2025 13:37:02,RDE4D00,,,,,SOL,,
663945,,,30/04/2025 13:38:01,PLX3D46,,,,,SOL,,
785552,,,30/04/2025 13:39:16,RDA7H57,,,,,SOL,,
68395,,,30/04/2025 13:45:23,TCV9I29,,,,,SOL,,
189340,,,30/04/2025 13:50:30,SJY1H84,,,,,SOL,,
594328,,,30/04/2025 13:53:45,RDP5G35,,,,,SOL,,
636986,,,30/04/2025 13:54:06,ONZ8A10,,,,,SOL,,
466505,,,30/04/2025 13:54:18,KSS8980,,,,,SOL,,
659628,,,30/04/2025 13:54:19,KB6086,,,,,SOL,,
364715,,,30/04/2025 13:55:45,PLN9020,,,,,SOL,,
259292,,,30/04/2025 14:09:40,QNZ5C72,,,,,SOL,,
884418,,,30/04/2025 14:10:41,RPS0I97,,,,,SOL,,
181975,,,30/04/2025 14:13:37,Sem placa,,,,,SOL,,
316099,,,30/04/2025 14:19:11,RPC2A63,,,,,SOL,,
493883,,,30/04/2025 14:28:02,OKM7027,,,,,SOL,,
962101,,,30/04/2025 14:36:02,CUC7336,,,,,SOL,,
179754,,,30/04/2025 14:51:18,Sem placa,,,,,SOL,,
117896,,,30/04/2025 15:00:56,SKC1C94,,,,,SOL,,
225206,,,30/04/2025 15:01:55,FKI3623,,,,,SOL,,
694066,,,30/04/2025 15:02:27,SKR4H08,,,,,SOL,,
52640,,,30/04/2025 15:07:33,TJO8B22,,,,,SOL,,
268226,,,30/04/2025 15:10:00,RVJ1D62,,,,,SOL,,
242369,,,30/04/2025 15:14:37,Sem placa,,,,,SOL,,
534591,,,30/04/2025 15:16:16,OZT8B32,,,,,SOL,,
338405,,,30/04/2025 15:18:29,RDG8G61,,,,,SOL,,
43376,,,30/04/2025 15:23:57,PLT7E14,,,,,SOL,,
412087,,,30/04/2025 15:24:37,HCO7546,,,,,SOL,,
818824,,,30/04/2025 15:25:19,Sem placa,,,,,SOL,,
106532,,,30/04/2025 15:25:23,RDG7B96,,,,,SOL,,
121629,,,30/04/2025 15:25:44,JPM5743,,,,,SOL,,
356000,,,30/04/2025 15:27:15,PKR6950,,,,,SOL,,
96833,,,30/04/2025 15:39:18,SKE6D95,,,,,SOL,,
351558,,,30/04/2025 15:41:08,SJM3C91,,,,,SOL,,
803600,,,30/04/2025 15:42:37,TAY1G79,,,,,SOL,,
191811,,,30/04/2025 15:48:34,PLW9G97,,,,,SOL,,
980036,,,30/04/2025 15:50:56,PKP5D99,,,,,SOL,,
277693,,,30/04/2025 15:52:31,RNR8F92,,,,,SOL,,
760988,,,30/04/2025 15:55:55,NYL5D62,,,,,SOL,,
461506,,,30/04/2025 15:58:05,TCO0J03,,,,,SOL,,
415767,,,30/04/2025 16:00:01,Sem placa,,,,,SOL,,
946038,,,30/04/2025 16:03:25,EKH0E41,,,,,SOL,,
684279,,,30/04/2025 16:08:02,OER1E06,,,,,SOL,,
187,,,30/04/2025 16:08:39,JRV7851,,,,,SOL,,
225816,,,30/04/2025 16:09:35,NTW0B77,,,,,SOL,,
970668,,,30/04/2025 16:12:00,RUU6G77,,,,,SOL,,
