Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
552523,,,10/05/2025 07:05:01,JRY3J36,,,,,SOL,,
603504,,,10/05/2025 07:06:19,PLF6335,,,,,SOL,,
831718,,,10/05/2025 07:06:34,RDR4E53,,,,,SOL,,
473648,,,10/05/2025 07:12:44,JQN620,,,,,SOL,,
669180,,,10/05/2025 07:12:55,Sem placa,,,,,SOL,,
698909,,,10/05/2025 07:33:42,PLL2B14,,,,,SOL,,
877684,,,10/05/2025 07:34:05,PLC2746,,,,,SOL,,
866118,,,10/05/2025 07:34:15,Sem placa,,,,,SOL,,
240864,,,10/05/2025 07:40:25,PLF0417,,,,,SOL,,
348116,,,10/05/2025 07:43:20,PJO7742,,,,,SOL,,
321208,,,10/05/2025 07:45:48,OZI1049,,,,,SOL,,
201322,,,10/05/2025 07:46:10,FEW6I91,,,,,SOL,,
89746,,,10/05/2025 07:58:19,OZZT08,,,,,SOL,,
992047,,,10/05/2025 07:58:49,JQV9F93,,,,,SOL,,
480799,,,10/05/2025 08:13:20,SKC7A16,,,,,SOL,,
234115,,,10/05/2025 08:23:27,RPV4B67,,,,,SOL,,
787776,,,10/05/2025 08:31:41,FLY9F40,,,,,SOL,,
224277,,,10/05/2025 08:37:29,Sem placa,,,,,SOL,,
487578,,,10/05/2025 08:41:07,SHB7G08,,,,,SOL,,
911426,,,10/05/2025 08:42:36,DNQ3944,,,,,SOL,,
864753,,,10/05/2025 08:49:23,JSG7169,,,,,SOL,,
211262,,,10/05/2025 08:50:11,OLG7084,,,,,SOL,,
279953,,,10/05/2025 08:50:21,QKS5B98,,,,,SOL,,
580289,,,10/05/2025 08:51:11,SKC7A16,,,,,SOL,,
312436,,,10/05/2025 08:58:45,QPZ8H39,,,,,SOL,,
693679,,,10/05/2025 08:59:26,OKV9186,,,,,SOL,,
867528,,,10/05/2025 09:00:37,Sem placa,,,,,SOL,,
754805,,,10/05/2025 09:01:05,JPG1851,,,,,SOL,,
308481,,,10/05/2025 09:01:39,OZC8I89,,,,,SOL,,
287525,,,10/05/2025 09:04:27,OKP9C05,,,,,SOL,,
814509,,,10/05/2025 09:04:38,RPQ4F64,,,,,SOL,,
54490,,,10/05/2025 09:10:30,JSK1756,,,,,SOL,,
66791,,,10/05/2025 09:13:55,SHB7G08,,,,,SOL,,
85114,,,10/05/2025 09:14:39,PLN1H45,,,,,SOL,,
530745,,,10/05/2025 09:15:40,Sem placa,,,,,SOL,,
578633,,,10/05/2025 09:16:45,PKW2850,,,,,SOL,,
391911,,,10/05/2025 09:18:13,OZE5694,,,,,SOL,,
919230,,,10/05/2025 09:19:35,Sem placa,,,,,SOL,,
454193,,,10/05/2025 09:22:25,Sem placa,,,,,SOL,,
