Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
839749,,,04/05/2025 23:06:03,Sem placa,,,,,SOL,,
856252,,,04/05/2025 23:30:55,Sem placa,,,,,SOL,,
194718,,,04/05/2025 23:51:21,HCO7546,,,,,SOL,,
740304,,,05/05/2025 00:15:27,Sem placa,,,,,SOL,,
598037,,,05/05/2025 00:39:27,PLX8046,,,,,SOL,,
576110,,,05/05/2025 00:40:25,Sem placa,,,,,SOL,,
604492,,,05/05/2025 00:54:18,Sem placa,,,,,SOL,,
28123,,,05/05/2025 01:23:06,Sem placa,,,,,SOL,,
990478,,,05/05/2025 01:29:02,Sem placa,,,,,SOL,,
566480,,,05/05/2025 01:52:31,Sem placa,,,,,SOL,,
760912,,,05/05/2025 03:36:53,PKA4357,,,,,SOL,,
883178,,,05/05/2025 03:47:07,IDJ613,,,,,SOL,,
939128,,,05/05/2025 04:21:00,Sem placa,,,,,SOL,,
425600,,,05/05/2025 05:35:52,Sem placa,,,,,SOL,,
488647,,,05/05/2025 05:36:58,Sem placa,,,,,SOL,,
284321,,,05/05/2025 05:37:08,JRS715,,,,,SOL,,
425975,,,05/05/2025 05:42:37,OKZ1676,,,,,SOL,,
325094,,,05/05/2025 06:05:33,Sem placa,,,,,SOL,,
937986,,,05/05/2025 06:09:38,Sem placa,,,,,SOL,,
549339,,,05/05/2025 06:10:35,SIJ101,,,,,SOL,,
641188,,,05/05/2025 06:29:26,PLG1662,,,,,SOL,,
876150,,,05/05/2025 06:42:18,Sem placa,,,,,SOL,,
591976,,,05/05/2025 06:45:29,DOM4D29,,,,,SOL,,
229081,,,05/05/2025 06:57:32,PLF6335,,,,,SOL,,
635079,,,05/05/2025 07:00:26,NQP1A21,,,,,SOL,,
350139,,,05/05/2025 07:04:23,PCK6B30,,,,,SOL,,
707318,,,05/05/2025 07:18:26,RFG3B67,,,,,SOL,,
758846,,,05/05/2025 07:21:29,JRY3J36,,,,,SOL,,
752017,,,05/05/2025 07:23:05,QMW2C78,,,,,SOL,,
373399,,,05/05/2025 07:23:58,Sem placa,,,,,SOL,,
986395,,,05/05/2025 07:24:38,OKJ3597,,,,,SOL,,
707767,,,05/05/2025 07:27:06,NZF8413,,,,,SOL,,
514854,,,05/05/2025 07:27:43,RTL2D14,,,,,SOL,,
128947,,,05/05/2025 07:33:55,JSA7306,,,,,SOL,,
56144,,,05/05/2025 07:38:15,Sem placa,,,,,SOL,,
414617,,,05/05/2025 07:38:43,NTK5004,,,,,SOL,,
666090,,,05/05/2025 07:40:48,NYL5D62,,,,,SOL,,
335046,,,05/05/2025 07:42:31,OKZ1A87,,,,,SOL,,
355893,,,05/05/2025 07:44:26,HMY4812,,,,,SOL,,
560137,,,05/05/2025 07:44:33,PEN4E21,,,,,SOL,,
240285,,,05/05/2025 07:54:17,RZH3D55,,,,,SOL,,
168398,,,05/05/2025 07:57:43,HCO7546,,,,,SOL,,
479269,,,05/05/2025 08:04:09,LPR3E56,,,,,SOL,,
514250,,,05/05/2025 08:04:46,NYM5D06,,,,,SOL,,
824473,,,05/05/2025 08:13:35,PLM1700,,,,,SOL,,
584774,,,05/05/2025 08:13:45,PUO1798,,,,,SOL,,
445498,,,05/05/2025 08:13:53,Sem placa,,,,,SOL,,
875972,,,05/05/2025 08:18:38,RVJ1D62,,,,,SOL,,
423025,,,05/05/2025 08:20:08,QQZ1B37,,,,,SOL,,
810710,,,05/05/2025 08:20:24,OUW9620,,,,,SOL,,
393739,,,05/05/2025 08:27:28,RDK4F93,,,,,SOL,,
270058,,,05/05/2025 08:36:05,SSR1A74,,,,,SOL,,
119007,,,05/05/2025 08:38:09,Sem placa,,,,,SOL,,
270728,,,05/05/2025 08:39:40,SJR0I66,,,,,SOL,,
566998,,,05/05/2025 08:42:14,IAA8977,,,,,SOL,,
799071,,,05/05/2025 08:46:07,RVJ8E11,,,,,SOL,,
941245,,,05/05/2025 08:46:28,LTW1C76,,,,,SOL,,
610917,,,05/05/2025 08:55:00,RDF6E55,,,,,SOL,,
634556,,,05/05/2025 08:59:45,NYX4136,,,,,SOL,,
790798,,,05/05/2025 09:00:05,NYP6298,,,,,SOL,,
540157,,,05/05/2025 09:02:54,Sem placa,,,,,SOL,,
140848,,,05/05/2025 09:03:39,PLV9A04,,,,,SOL,,
390757,,,05/05/2025 09:04:37,PKW3A59,,,,,SOL,,
632496,,,05/05/2025 09:08:00,QQY8C43,,,,,SOL,,
677460,,,05/05/2025 09:11:17,Sem placa,,,,,SOL,,
821597,,,05/05/2025 09:12:55,OZG7273,,,,,SOL,,
782534,,,05/05/2025 09:29:47,RUE7B10,,,,,SOL,,
39621,,,05/05/2025 09:39:31,PLL7E57,,,,,SOL,,
747840,,,05/05/2025 09:40:29,PKD5714,,,,,SOL,,
296314,,,05/05/2025 09:43:30,RNO4C14,,,,,SOL,,
813010,,,05/05/2025 09:44:02,PAN7I52,,,,,SOL,,
514748,,,05/05/2025 09:52:17,PJP3659,,,,,SOL,,
45453,,,05/05/2025 09:53:06,Sem placa,,,,,SOL,,
977368,,,05/05/2025 09:57:19,OYV7C03,,,,,SOL,,
428844,,,05/05/2025 09:58:18,PLQ7H50,,,,,SOL,,
392016,,,05/05/2025 09:59:29,JQP7699,,,,,SOL,,
988305,,,05/05/2025 10:05:44,TEB8E13,,,,,SOL,,
720136,,,05/05/2025 10:08:30,PXX7G56,,,,,SOL,,
552993,,,05/05/2025 10:11:04,Sem placa,,,,,SOL,,
377088,,,05/05/2025 10:17:05,SKH5E03,,,,,SOL,,
72612,,,05/05/2025 10:18:13,SKP1H22,,,,,SOL,,
718002,,,05/05/2025 10:18:41,HCO7546,,,,,SOL,,
