Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
401690,,,07/05/2025 08:02:29,NMF2F05,,,,,SOL,,
170408,,,07/05/2025 08:03:00,MLL3C00,,,,,SOL,,
748092,,,07/05/2025 08:03:52,PKY0G54,,,,,SOL,,
492376,,,07/05/2025 08:06:10,OLC7A91,,,,,SOL,,
490323,,,07/05/2025 08:07:15,FEW6I91,,,,,SOL,,
986618,,,07/05/2025 08:09:15,JRY3J36,,,,,SOL,,
655446,,,07/05/2025 08:16:49,OZC8I89,,,,,SOL,,
966572,,,07/05/2025 08:18:49,RPK1B17,,,,,SOL,,
759025,,,07/05/2025 08:19:37,PLM1700,,,,,SOL,,
971679,,,07/05/2025 08:24:43,IAO5G93,,,,,SOL,,
480339,,,07/05/2025 08:28:50,QQZ1B37,,,,,SOL,,
59104,,,07/05/2025 08:31:40,MXC7F48,,,,,SOL,,
172875,,,07/05/2025 08:40:02,FLY9F40,,,,,SOL,,
592045,,,07/05/2025 08:40:36,SKP6E33,,,,,SOL,,
993344,,,07/05/2025 08:41:44,SKT0D68,,,,,SOL,,
618610,,,07/05/2025 08:43:38,PJC0G10,,,,,SOL,,
223855,,,07/05/2025 08:44:43,SIU9D13,,,,,SOL,,
202598,,,07/05/2025 08:55:37,OKJ1E47,,,,,SOL,,
291455,,,07/05/2025 08:57:42,QXH7C35,,,,,SOL,,
625487,,,07/05/2025 09:01:51,Sem placa,,,,,SOL,,
779260,,,07/05/2025 09:03:51,AGS151,,,,,SOL,,
880684,,,07/05/2025 09:08:50,NYK5215,,,,,SOL,,
809977,,,07/05/2025 09:10:28,PLI9E01,,,,,SOL,,
517930,,,07/05/2025 09:11:59,QTX8D83,,,,,SOL,,
32308,,,07/05/2025 09:18:10,Sem placa,,,,,SOL,,
878512,,,07/05/2025 09:25:20,Sem placa,,,,,SOL,,
