Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
533637,,,07/05/2025 12:00:45,PLG1B62,,,,,SOL,,
353062,,,07/05/2025 12:05:05,PJU4C63,,,,,SOL,,
1248,,,07/05/2025 12:05:15,FEW6I91,,,,,SOL,,
355782,,,07/05/2025 12:07:17,QPZ8H39,,,,,SOL,,
149465,,,07/05/2025 12:09:04,Sem placa,,,,,SOL,,
722110,,,07/05/2025 12:13:22,PKD5714,,,,,SOL,,
338553,,,07/05/2025 12:14:40,OUL1859,,,,,SOL,,
409408,,,07/05/2025 12:16:28,Sem placa,,,,,SOL,,
463559,,,07/05/2025 12:16:57,Sem placa,,,,,SOL,,
826233,,,07/05/2025 12:20:36,QTU4B05,,,,,SOL,,
398054,,,07/05/2025 12:20:58,RPN2I99,,,,,SOL,,
739574,,,07/05/2025 12:21:07,Sem placa,,,,,SOL,,
225403,,,07/05/2025 12:22:26,TAI9R3,,,,,SOL,,
193612,,,07/05/2025 12:22:38,SKP7E61,,,,,SOL,,
717365,,,07/05/2025 12:22:43,Sem placa,,,,,SOL,,
856316,,,07/05/2025 12:23:49,SIW4I14,,,,,SOL,,
930371,,,07/05/2025 12:27:09,QOS2D92,,,,,SOL,,
31372,,,07/05/2025 12:28:50,PLS9E00,,,,,SOL,,
787227,,,07/05/2025 12:31:13,JPG1851,,,,,SOL,,
830505,,,07/05/2025 12:31:19,PKP1004,,,,,SOL,,
722327,,,07/05/2025 12:32:26,PLQ9H56,,,,,SOL,,
971108,,,07/05/2025 12:35:02,Sem placa,,,,,SOL,,
438577,,,07/05/2025 12:38:29,PJM0700,,,,,SOL,,
519061,,,07/05/2025 12:40:10,PLN0D54,,,,,SOL,,
12965,,,07/05/2025 12:46:21,Sem placa,,,,,SOL,,
258656,,,07/05/2025 12:47:48,JQZ7046,,,,,SOL,,
653251,,,07/05/2025 12:52:06,Sem placa,,,,,SOL,,
399410,,,07/05/2025 12:56:36,SJN1E01,,,,,SOL,,
434124,,,07/05/2025 13:02:59,PKG8F45,,,,,SOL,,
701980,,,07/05/2025 13:04:26,RPB2C28,,,,,SOL,,
208893,,,07/05/2025 13:06:39,PJH9543,,,,,SOL,,
998276,,,07/05/2025 13:14:50,SKT0D68,,,,,SOL,,
322377,,,07/05/2025 13:20:32,RDH0B53,,,,,SOL,,
96178,,,07/05/2025 13:22:28,OKJ4990,,,,,SOL,,
915746,,,07/05/2025 13:31:13,PLC8H27,,,,,SOL,,
254516,,,07/05/2025 13:33:04,PJP3659,,,,,SOL,,
963394,,,07/05/2025 13:36:47,TEB8E13,,,,,SOL,,
110681,,,07/05/2025 13:40:20,OKQ3G27,,,,,SOL,,
543350,,,07/05/2025 13:43:39,SKJ4C21,,,,,SOL,,
561915,,,07/05/2025 13:44:17,PLW7C82,,,,,SOL,,
218452,,,07/05/2025 13:47:59,PLT4I72,,,,,SOL,,
152221,,,07/05/2025 13:50:49,NYK5215,,,,,SOL,,
59255,,,07/05/2025 13:51:26,RVJ1D62,,,,,SOL,,
665026,,,07/05/2025 13:54:24,Sem placa,,,,,SOL,,
270035,,,07/05/2025 13:55:40,JKL7E42,,,,,SOL,,
844833,,,07/05/2025 13:55:59,NTV0I58,,,,,SOL,,
670710,,,07/05/2025 14:02:29,CUK4B93,,,,,SOL,,
280522,,,07/05/2025 14:05:39,NYK0H41,,,,,SOL,,
313794,,,07/05/2025 14:05:45,Sem placa,,,,,SOL,,
199969,,,07/05/2025 14:10:11,JRX1528,,,,,SOL,,
674787,,,07/05/2025 14:16:38,PKY0359,,,,,SOL,,
212011,,,07/05/2025 14:16:57,Sem placa,,,,,SOL,,
818747,,,07/05/2025 14:17:41,OLB1B42,,,,,SOL,,
207455,,,07/05/2025 14:18:06,Sem placa,,,,,SOL,,
100152,,,07/05/2025 14:23:55,Sem placa,,,,,SOL,,
213531,,,07/05/2025 14:23:59,HCO7546,,,,,SOL,,
764025,,,07/05/2025 14:25:50,RZG8I44,,,,,SOL,,
120888,,,07/05/2025 14:27:54,QWU4H85,,,,,SOL,,
918037,,,07/05/2025 14:35:33,TCV9I29,,,,,SOL,,
284849,,,07/05/2025 14:42:39,QOQ2F68,,,,,SOL,,
194939,,,07/05/2025 14:54:17,Sem placa,,,,,SOL,,
177453,,,07/05/2025 14:58:32,RPO7F42,,,,,SOL,,
9185,,,07/05/2025 15:02:14,JPN6312,,,,,SOL,,
8315,,,07/05/2025 15:05:58,RDJ7H55,,,,,SOL,,
741029,,,07/05/2025 15:06:40,JSL9C32,,,,,SOL,,
606973,,,07/05/2025 15:06:56,QXU8F82,,,,,SOL,,
424922,,,07/05/2025 15:11:16,OMA779,,,,,SOL,,
186690,,,07/05/2025 15:13:28,Sem placa,,,,,SOL,,
792684,,,07/05/2025 15:13:31,OKT7351,,,,,SOL,,
719868,,,07/05/2025 15:13:53,RDR4I52,,,,,SOL,,
571869,,,07/05/2025 15:15:03,OZF0G39,,,,,SOL,,
222162,,,07/05/2025 15:20:03,RPA4D24,,,,,SOL,,
221575,,,07/05/2025 15:20:35,QTW0D75,,,,,SOL,,
556664,,,07/05/2025 15:29:15,PJU3695,,,,,SOL,,
692147,,,07/05/2025 15:33:41,NYK0H41,,,,,SOL,,
273,,,07/05/2025 15:35:38,SKM7A63,,,,,SOL,,
101593,,,07/05/2025 15:37:54,TCS5E69,,,,,SOL,,
749187,,,07/05/2025 15:40:25,RVL9A79,,,,,SOL,,
760241,,,07/05/2025 15:49:49,OKS0B07,,,,,SOL,,
934822,,,07/05/2025 15:54:27,PLT4I72,,,,,SOL,,
18461,,,07/05/2025 15:54:40,Sem placa,,,,,SOL,,
797491,,,07/05/2025 16:03:08,JRN9J96,,,,,SOL,,
928630,,,07/05/2025 16:05:42,SKB7E04,,,,,SOL,,
759700,,,07/05/2025 16:08:44,PJC1608,,,,,SOL,,
878659,,,07/05/2025 16:11:28,JRN1239,,,,,SOL,,
436422,,,07/05/2025 16:19:54,NOP1A21,,,,,SOL,,
431962,,,07/05/2025 16:22:09,PLF5535,,,,,SOL,,
435412,,,07/05/2025 16:35:17,RDA8J79,,,,,SOL,,
841055,,,07/05/2025 16:40:13,RDR4E53,,,,,SOL,,
537082,,,07/05/2025 16:42:49,RVC9J24,,,,,SOL,,
434951,,,07/05/2025 16:43:20,NKW1959,,,,,SOL,,
178469,,,07/05/2025 16:44:45,SJP2G82,,,,,SOL,,
239598,,,07/05/2025 16:49:05,RPB2C28,,,,,SOL,,
633077,,,07/05/2025 16:51:54,Sem placa,,,,,SOL,,
925440,,,07/05/2025 16:55:31,Sem placa,,,,,SOL,,
108111,,,07/05/2025 16:56:41,JQX3J85,,,,,SOL,,
261014,,,07/05/2025 17:05:46,PLC8H27,,,,,SOL,,
938025,,,07/05/2025 17:15:58,PLO671,,,,,SOL,,
