Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
377174,,,28/04/2025 19:53:44,Sem placa,,,,,SOL,,
521494,,,28/04/2025 20:11:03,Sem placa,,,,,SOL,,
376930,,,28/04/2025 20:21:50,OKV763,,,,,SOL,,
221977,,,28/04/2025 20:29:59,PVC872,,,,,SOL,,
156072,,,28/04/2025 20:33:44,DLJ922,,,,,SOL,,
111986,,,28/04/2025 20:37:29,OLD456,,,,,SOL,,
401544,,,28/04/2025 20:45:00,Sem placa,,,,,SOL,,
265352,,,28/04/2025 20:48:19,Sem placa,,,,,SOL,,
11617,,,28/04/2025 20:55:29,Sem placa,,,,,SOL,,
299031,,,28/04/2025 21:15:33,PGQ007,,,,,SOL,,
785333,,,28/04/2025 21:18:25,RNK675,,,,,SOL,,
731376,,,28/04/2025 22:42:29,RTF4E10,,,,,SOL,,
291322,,,28/04/2025 22:43:11,PJT5481,,,,,SOL,,
546751,,,28/04/2025 23:42:18,HCO7545,,,,,SOL,,
720851,,,30/04/2025 11:33:12,OZH6962,,,,,SOL,,
437604,,,30/04/2025 11:34:44,HCO7546,,,,,SOL,,
276537,,,30/04/2025 11:35:22,MZT2F67,,,,,SOL,,
524025,,,30/04/2025 11:37:37,TAV0I24,,,,,SOL,,
790659,,,30/04/2025 11:39:41,RUS2H55,,,,,SOL,,
533489,,,30/04/2025 11:41:10,Sem placa,,,,,SOL,,
14054,,,30/04/2025 11:44:58,PJM9A57,,,,,SOL,,
177793,,,30/04/2025 11:48:33,Sem placa,,,,,SOL,,
462327,,,30/04/2025 11:49:26,PLP3818,,,,,SOL,,
696482,,,30/04/2025 11:51:41,JOG7980,,,,,SOL,,
671944,,,30/04/2025 11:53:05,Sem placa,,,,,SOL,,
212503,,,30/04/2025 11:54:03,Sem placa,,,,,SOL,,
206250,,,30/04/2025 11:54:17,SKN1H65,,,,,SOL,,
747702,,,30/04/2025 11:55:36,NZL7350,,,,,SOL,,
388070,,,30/04/2025 11:56:21,SJR3G90,,,,,SOL,,
443915,,,30/04/2025 11:58:37,PKS0320,,,,,SOL,,
158141,,,30/04/2025 11:59:54,RTF4H10,,,,,SOL,,
293014,,,30/04/2025 12:02:15,Sem placa,,,,,SOL,,
519164,,,30/04/2025 12:02:20,Sem placa,,,,,SOL,,
38409,,,30/04/2025 12:03:47,Sem placa,,,,,SOL,,
47753,,,30/04/2025 12:05:32,PKQ0154,,,,,SOL,,
488339,,,30/04/2025 12:05:37,Sem placa,,,,,SOL,,
176856,,,30/04/2025 12:08:47,RPG3A84,,,,,SOL,,
721052,,,30/04/2025 12:11:43,RCV6D69,,,,,SOL,,
401505,,,30/04/2025 12:17:24,NS8547,,,,,SOL,,
214141,,,30/04/2025 12:17:37,RPA4I41,,,,,SOL,,
353770,,,30/04/2025 12:25:52,QNZ5C72,,,,,SOL,,
918887,,,30/04/2025 12:31:41,Sem placa,,,,,SOL,,
466952,,,30/04/2025 12:37:10,RNR8F92,,,,,SOL,,
687962,,,30/04/2025 12:38:58,TCS8D21,,,,,SOL,,
796669,,,30/04/2025 12:39:55,PEN3366,,,,,SOL,,
935684,,,30/04/2025 12:41:59,Sem placa,,,,,SOL,,
831849,,,30/04/2025 12:43:45,OKZ1A87,,,,,SOL,,
657854,,,30/04/2025 12:46:40,SJR3G90,,,,,SOL,,
465747,,,30/04/2025 12:49:51,SKI4F20,,,,,SOL,,
431484,,,30/04/2025 12:50:21,PLT1F74,,,,,SOL,,
302711,,,30/04/2025 12:51:51,JPH4974,,,,,SOL,,
437543,,,30/04/2025 12:52:20,SWL9B23,,,,,SOL,,
873642,,,30/04/2025 12:52:33,TCV9I30,,,,,SOL,,
652198,,,30/04/2025 12:54:08,Sem placa,,,,,SOL,,
652930,,,30/04/2025 12:55:39,RVP2D68,,,,,SOL,,
206873,,,30/04/2025 12:56:38,PJP0802,,,,,SOL,,
739265,,,30/04/2025 12:56:54,Sem placa,,,,,SOL,,
615884,,,30/04/2025 12:58:49,PJM0700,,,,,SOL,,
895606,,,30/04/2025 13:03:22,PKX4J45,,,,,SOL,,
264167,,,30/04/2025 13:12:19,NYS8540,,,,,SOL,,
312654,,,30/04/2025 13:12:32,RVJ1D62,,,,,SOL,,
156464,,,30/04/2025 13:12:43,KRE2107,,,,,SOL,,
46055,,,30/04/2025 13:22:46,PVR0A01,,,,,SOL,,
349294,,,30/04/2025 13:25:57,PLV9A04,,,,,SOL,,
336293,,,30/04/2025 13:29:25,RPB1E57,,,,,SOL,,
514888,,,30/04/2025 13:30:43,SJD0A02,,,,,SOL,,
288705,,,30/04/2025 13:32:09,RTF4E10,,,,,SOL,,
826006,,,30/04/2025 13:37:02,RDE4D00,,,,,SOL,,
821812,,,30/04/2025 13:38:01,PLX3D46,,,,,SOL,,
836038,,,30/04/2025 13:39:16,RDA7H57,,,,,SOL,,
575926,,,30/04/2025 13:45:23,TCV9I29,,,,,SOL,,
931739,,,30/04/2025 13:50:30,SJY1H84,,,,,SOL,,
187473,,,30/04/2025 13:53:45,RDP5G35,,,,,SOL,,
804970,,,30/04/2025 13:54:06,ONZ8A10,,,,,SOL,,
409471,,,30/04/2025 13:54:18,KSS8980,,,,,SOL,,
911272,,,30/04/2025 13:54:19,KB6086,,,,,SOL,,
214932,,,30/04/2025 13:55:45,PLN9020,,,,,SOL,,
133517,,,30/04/2025 14:09:40,QNZ5C72,,,,,SOL,,
508330,,,30/04/2025 14:10:41,RPS0I97,,,,,SOL,,
984555,,,30/04/2025 14:13:37,Sem placa,,,,,SOL,,
301399,,,30/04/2025 14:19:11,RPC2A63,,,,,SOL,,
155035,,,30/04/2025 14:28:02,OKM7027,,,,,SOL,,
96679,,,30/04/2025 14:36:02,CUC7336,,,,,SOL,,
615930,,,30/04/2025 14:51:18,Sem placa,,,,,SOL,,
363908,,,30/04/2025 15:00:56,SKC1C94,,,,,SOL,,
866774,,,30/04/2025 15:01:55,FKI3623,,,,,SOL,,
180370,,,30/04/2025 15:02:27,SKR4H08,,,,,SOL,,
802619,,,30/04/2025 15:07:33,TJO8B22,,,,,SOL,,
435733,,,30/04/2025 15:10:00,RVJ1D62,,,,,SOL,,
619831,,,30/04/2025 15:14:37,Sem placa,,,,,SOL,,
59987,,,30/04/2025 15:16:16,OZT8B32,,,,,SOL,,
155990,,,30/04/2025 15:18:29,RDG8G61,,,,,SOL,,
72548,,,30/04/2025 15:23:57,PLT7E14,,,,,SOL,,
34884,,,30/04/2025 15:24:37,HCO7546,,,,,SOL,,
564498,,,30/04/2025 15:25:19,Sem placa,,,,,SOL,,
461889,,,30/04/2025 15:25:23,RDG7B96,,,,,SOL,,
286303,,,30/04/2025 15:25:44,JPM5743,,,,,SOL,,
666162,,,30/04/2025 15:27:15,PKR6950,,,,,SOL,,
745405,,,30/04/2025 15:39:18,SKE6D95,,,,,SOL,,
855983,,,30/04/2025 15:41:08,SJM3C91,,,,,SOL,,
289635,,,30/04/2025 15:42:37,TAY1G79,,,,,SOL,,
957920,,,30/04/2025 15:48:34,PLW9G97,,,,,SOL,,
972461,,,30/04/2025 15:50:56,PKP5D99,,,,,SOL,,
