Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
219126,,,08/05/2025 16:07:42,SJU8B23,,,,,SOL,,
465924,,,08/05/2025 16:17:39,PJO6G10,,,,,SOL,,
58908,,,08/05/2025 16:18:37,TEB8C54,,,,,SOL,,
581855,,,08/05/2025 16:19:31,OKI4E31,,,,,SOL,,
389652,,,08/05/2025 16:25:31,NTW0B77,,,,,SOL,,
288780,,,08/05/2025 16:33:16,OZF4654,,,,,SOL,,
3972,,,08/05/2025 16:37:35,TCS5E69,,,,,SOL,,
45754,,,08/05/2025 16:39:52,OKI4E31,,,,,SOL,,
496898,,,08/05/2025 16:51:39,RDI4A41,,,,,SOL,,
627482,,,08/05/2025 17:00:59,NZD9H77,,,,,SOL,,
168501,,,08/05/2025 17:02:15,QVU4H85,,,,,SOL,,
927925,,,08/05/2025 17:04:28,JOZ6233,,,,,SOL,,
829502,,,08/05/2025 17:06:10,PLN9E25,,,,,SOL,,
45939,,,08/05/2025 17:10:13,Sem placa,,,,,SOL,,
261212,,,08/05/2025 17:16:24,RTL214,,,,,SOL,,
14842,,,08/05/2025 17:18:04,TES8813,,,,,SOL,,
964220,,,08/05/2025 17:33:01,JPS7864,,,,,SOL,,
936203,,,08/05/2025 17:34:43,Sem placa,,,,,SOL,,
620162,,,08/05/2025 17:36:37,RZL1H61,,,,,SOL,,
680365,,,08/05/2025 17:38:42,RPS2497,,,,,SOL,,
31589,,,08/05/2025 17:39:14,PLI9E01,,,,,SOL,,
365009,,,08/05/2025 17:50:15,Sem placa,,,,,SOL,,
343464,,,08/05/2025 17:58:28,PKC022,,,,,SOL,,
149006,,,08/05/2025 18:05:16,JOO2394,,,,,SOL,,
295043,,,08/05/2025 18:07:43,Sem placa,,,,,SOL,,
621461,,,08/05/2025 18:11:46,BJN070,,,,,SOL,,
632338,,,08/05/2025 18:13:55,PJL5I98,,,,,SOL,,
