Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
40524,,,05/05/2025 10:05:44,TEB8E13,,,,,SOL,,
444858,,,05/05/2025 10:08:30,PXX7G56,,,,,SOL,,
256802,,,05/05/2025 10:11:04,Sem placa,,,,,SOL,,
192157,,,05/05/2025 10:17:05,SKH5E03,,,,,SOL,,
810018,,,05/05/2025 10:18:13,SKP1H22,,,,,SOL,,
841563,,,05/05/2025 10:18:41,HCO7546,,,,,SOL,,
772728,,,05/05/2025 10:22:28,IYG2I12,,,,,SOL,,
679230,,,05/05/2025 10:26:13,OXF3J21,,,,,SOL,,
139521,,,05/05/2025 10:28:26,SJT8D40,,,,,SOL,,
378048,,,05/05/2025 10:29:57,PJL0F58,,,,,SOL,,
807756,,,05/05/2025 10:31:55,JJW8908,,,,,SOL,,
836936,,,05/05/2025 10:33:11,SIC1G80,,,,,SOL,,
103261,,,05/05/2025 10:34:49,TJA4F50,,,,,SOL,,
336370,,,05/05/2025 10:38:03,Sem placa,,,,,SOL,,
737925,,,05/05/2025 10:43:59,Sem placa,,,,,SOL,,
952847,,,05/05/2025 10:45:49,NYM5D06,,,,,SOL,,
545519,,,05/05/2025 10:49:36,RVJ1D62,,,,,SOL,,
337243,,,05/05/2025 10:52:17,NTM2946,,,,,SOL,,
157766,,,05/05/2025 10:59:47,OKT7351,,,,,SOL,,
312311,,,05/05/2025 11:01:25,EXM3G51,,,,,SOL,,
380288,,,05/05/2025 11:07:47,Sem placa,,,,,SOL,,
650855,,,05/05/2025 11:09:59,OKP9D19,,,,,SOL,,
432410,,,05/05/2025 11:11:10,Sem placa,,,,,SOL,,
377914,,,05/05/2025 11:12:51,QUB0I81,,,,,SOL,,
161333,,,05/05/2025 11:13:16,QWU4H85,,,,,SOL,,
142575,,,05/05/2025 11:13:31,PLO6A71,,,,,SOL,,
15596,,,05/05/2025 11:13:49,ECH6E16,,,,,SOL,,
111734,,,05/05/2025 11:15:39,JSR5376,,,,,SOL,,
147648,,,05/05/2025 11:16:09,PJN0B18,,,,,SOL,,
62000,,,05/05/2025 11:22:08,Sem placa,,,,,SOL,,
186457,,,05/05/2025 11:22:38,RPN3D18,,,,,SOL,,
