Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
581933,,,10/05/2025 04:21:27,Sem placa,,,,,SOL,,
511048,,,10/05/2025 05:02:59,Sem placa,,,,,SOL,,
7013,,,10/05/2025 05:36:49,J4GZ184,,,,,SOL,,
160890,,,10/05/2025 05:53:19,NZK5C47,,,,,SOL,,
583332,,,10/05/2025 05:55:08,NYK5215,,,,,SOL,,
617630,,,10/05/2025 06:24:48,OKX8G90,,,,,SOL,,
915396,,,10/05/2025 06:25:09,Sem placa,,,,,SOL,,
516345,,,10/05/2025 06:39:27,JRX1528,,,,,SOL,,
986462,,,10/05/2025 06:41:49,QFD3A22,,,,,SOL,,
798906,,,10/05/2025 06:42:10,OUU9998,,,,,SOL,,
758657,,,10/05/2025 06:44:25,LPR3E56,,,,,SOL,,
66120,,,10/05/2025 06:46:35,NZU6563,,,,,SOL,,
171940,,,10/05/2025 06:56:13,Sem placa,,,,,SOL,,
645256,,,10/05/2025 06:58:18,NYW2143,,,,,SOL,,
524021,,,10/05/2025 07:05:01,JRY3J36,,,,,SOL,,
925326,,,10/05/2025 07:06:19,PLF6335,,,,,SOL,,
298613,,,10/05/2025 07:06:34,RDR4E53,,,,,SOL,,
174096,,,10/05/2025 07:12:44,JQN620,,,,,SOL,,
724275,,,10/05/2025 07:12:55,Sem placa,,,,,SOL,,
899339,,,10/05/2025 07:33:42,PLL2B14,,,,,SOL,,
51745,,,10/05/2025 07:34:05,PLC2746,,,,,SOL,,
406504,,,10/05/2025 07:34:15,Sem placa,,,,,SOL,,
502586,,,10/05/2025 07:40:25,PLF0417,,,,,SOL,,
415358,,,10/05/2025 07:43:20,PJO7742,,,,,SOL,,
413435,,,10/05/2025 07:45:48,OZI1049,,,,,SOL,,
476087,,,10/05/2025 07:46:10,FEW6I91,,,,,SOL,,
541135,,,10/05/2025 07:58:19,OZZT08,,,,,SOL,,
721602,,,10/05/2025 07:58:49,JQV9F93,,,,,SOL,,
450788,,,10/05/2025 08:13:20,SKC7A16,,,,,SOL,,
185142,,,10/05/2025 08:23:27,RPV4B67,,,,,SOL,,
943590,,,10/05/2025 08:31:41,FLY9F40,,,,,SOL,,
709762,,,10/05/2025 08:37:29,Sem placa,,,,,SOL,,
693647,,,10/05/2025 08:41:07,SHB7G08,,,,,SOL,,
290940,,,10/05/2025 08:42:36,DNQ3944,,,,,SOL,,
996910,,,10/05/2025 08:49:23,JSG7169,,,,,SOL,,
508229,,,10/05/2025 08:50:11,OLG7084,,,,,SOL,,
551493,,,10/05/2025 08:50:21,QKS5B98,,,,,SOL,,
535690,,,10/05/2025 08:51:11,SKC7A16,,,,,SOL,,
210704,,,10/05/2025 08:58:45,QPZ8H39,,,,,SOL,,
794564,,,10/05/2025 08:59:26,OKV9186,,,,,SOL,,
684549,,,10/05/2025 09:00:37,Sem placa,,,,,SOL,,
738911,,,10/05/2025 09:01:05,JPG1851,,,,,SOL,,
563196,,,10/05/2025 09:01:39,OZC8I89,,,,,SOL,,
267867,,,10/05/2025 09:04:27,OKP9C05,,,,,SOL,,
213746,,,10/05/2025 09:04:38,RPQ4F64,,,,,SOL,,
383211,,,10/05/2025 09:10:30,JSK1756,,,,,SOL,,
139548,,,10/05/2025 09:13:55,SHB7G08,,,,,SOL,,
811701,,,10/05/2025 09:14:39,PLN1H45,,,,,SOL,,
924069,,,10/05/2025 09:15:40,Sem placa,,,,,SOL,,
40498,,,10/05/2025 09:16:45,PKW2850,,,,,SOL,,
921261,,,10/05/2025 09:18:13,OZE5694,,,,,SOL,,
484291,,,10/05/2025 09:19:35,Sem placa,,,,,SOL,,
379149,,,10/05/2025 09:22:25,Sem placa,,,,,SOL,,
921036,,,10/05/2025 09:24:12,RDC9B24,,,,,SOL,,
910634,,,10/05/2025 09:24:40,TCV9I30,,,,,SOL,,
749327,,,10/05/2025 09:24:52,QTX8D83,,,,,SOL,,
34806,,,10/05/2025 09:27:50,NTE1420,,,,,SOL,,
862475,,,10/05/2025 09:31:14,RUS2H55,,,,,SOL,,
984587,,,10/05/2025 09:31:31,OKR5583,,,,,SOL,,
96030,,,10/05/2025 09:34:44,IAA8912,,,,,SOL,,
443322,,,10/05/2025 09:37:06,SJR3F40,,,,,SOL,,
331034,,,10/05/2025 09:43:54,PLJ5582,,,,,SOL,,
591694,,,10/05/2025 09:47:58,Sem placa,,,,,SOL,,
93755,,,10/05/2025 09:48:11,ONH5J06,,,,,SOL,,
864900,,,10/05/2025 09:48:23,OLG9081,,,,,SOL,,
384086,,,10/05/2025 09:48:43,Sem placa,,,,,SOL,,
297823,,,10/05/2025 09:49:34,Sem placa,,,,,SOL,,
343131,,,10/05/2025 10:08:23,QWU9D21,,,,,SOL,,
533475,,,10/05/2025 10:09:03,Sem placa,,,,,SOL,,
704204,,,10/05/2025 10:09:26,FLV5J02,,,,,SOL,,
324895,,,10/05/2025 10:11:14,PLX3D46,,,,,SOL,,
583428,,,10/05/2025 10:13:59,PJN0B18,,,,,SOL,,
882182,,,10/05/2025 10:20:37,OZP9I30,,,,,SOL,,
502557,,,10/05/2025 10:25:21,OLB1B42,,,,,SOL,,
653856,,,10/05/2025 10:25:37,OUT6334,,,,,SOL,,
62963,,,10/05/2025 10:27:55,QXM8I91,,,,,SOL,,
506142,,,10/05/2025 10:27:59,QWW3D04,,,,,SOL,,
365559,,,10/05/2025 10:28:06,Sem placa,,,,,SOL,,
920163,,,10/05/2025 10:33:22,RNO4C14,,,,,SOL,,
703836,,,10/05/2025 10:34:01,RPC6G22,,,,,SOL,,
168610,,,10/05/2025 10:34:21,TAV0I43,,,,,SOL,,
