Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
712113,,,05/05/2025 23:03:46,Sem placa,,,,,SOL,,
768297,,,05/05/2025 23:32:32,OUM7F40,,,,,SOL,,
497896,,,05/05/2025 23:41:57,IN2448,,,,,SOL,,
121542,,,05/05/2025 23:49:50,PGY7J98,,,,,SOL,,
31896,,,05/05/2025 23:59:38,NCC754,,,,,SOL,,
386364,,,06/05/2025 00:50:55,Sem placa,,,,,SOL,,
213228,,,06/05/2025 05:26:53,RZL1H61,,,,,SOL,,
697019,,,06/05/2025 05:45:55,OKZ139,,,,,SOL,,
18260,,,06/05/2025 06:37:06,DLD4129,,,,,SOL,,
510580,,,06/05/2025 06:38:52,Sem placa,,,,,SOL,,
944763,,,06/05/2025 06:46:10,Sem placa,,,,,SOL,,
159665,,,06/05/2025 06:46:11,Sem placa,,,,,SOL,,
433802,,,06/05/2025 06:58:34,ROK6638,,,,,SOL,,
985443,,,06/05/2025 07:09:43,JR1569,,,,,SOL,,
511497,,,06/05/2025 07:22:38,NZA8R10,,,,,SOL,,
28733,,,06/05/2025 07:23:26,OV0511,,,,,SOL,,
147002,,,06/05/2025 07:24:10,Sem placa,,,,,SOL,,
919017,,,06/05/2025 07:26:15,PJZ474,,,,,SOL,,
164060,,,06/05/2025 07:26:34,Sem placa,,,,,SOL,,
953827,,,06/05/2025 07:29:58,RC38I11,,,,,SOL,,
614787,,,06/05/2025 07:30:57,QAF624,,,,,SOL,,
47393,,,06/05/2025 07:32:22,PLC2846,,,,,SOL,,
774716,,,06/05/2025 07:34:04,NTK5004,,,,,SOL,,
114770,,,06/05/2025 07:39:00,PLN8I50,,,,,SOL,,
883585,,,06/05/2025 07:42:51,PEM4E71,,,,,SOL,,
13725,,,06/05/2025 07:45:34,HMY4812,,,,,SOL,,
706287,,,06/05/2025 07:53:58,HCO7546,,,,,SOL,,
869315,,,06/05/2025 07:55:35,SSR1A74,,,,,SOL,,
154090,,,06/05/2025 07:56:17,SJJ7H66,,,,,SOL,,
