Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
576798,,,05/05/2025 04:21:00,Sem placa,,,,,SOL,,
161064,,,05/05/2025 05:35:52,Sem placa,,,,,SOL,,
882124,,,05/05/2025 05:36:58,Sem placa,,,,,SOL,,
824932,,,05/05/2025 05:37:08,JRS715,,,,,SOL,,
493285,,,05/05/2025 05:42:37,OKZ1676,,,,,SOL,,
236170,,,05/05/2025 06:05:33,Sem placa,,,,,SOL,,
560063,,,05/05/2025 06:09:38,Sem placa,,,,,SOL,,
922889,,,05/05/2025 06:10:35,SIJ101,,,,,SOL,,
726467,,,05/05/2025 06:29:26,PLG1662,,,,,SOL,,
217405,,,05/05/2025 06:42:18,Sem placa,,,,,SOL,,
68413,,,05/05/2025 06:45:29,DOM4D29,,,,,SOL,,
470948,,,05/05/2025 06:57:32,PLF6335,,,,,SOL,,
437935,,,05/05/2025 07:00:26,NQP1A21,,,,,SOL,,
938709,,,05/05/2025 07:04:23,PCK6B30,,,,,SOL,,
7236,,,05/05/2025 07:18:26,RFG3B67,,,,,SOL,,
927625,,,05/05/2025 07:21:29,JRY3J36,,,,,SOL,,
202957,,,05/05/2025 07:23:05,QMW2C78,,,,,SOL,,
284221,,,05/05/2025 07:23:58,Sem placa,,,,,SOL,,
27106,,,05/05/2025 07:24:38,OKJ3597,,,,,SOL,,
266955,,,05/05/2025 07:27:06,NZF8413,,,,,SOL,,
644850,,,05/05/2025 07:27:43,RTL2D14,,,,,SOL,,
637561,,,05/05/2025 07:33:55,JSA7306,,,,,SOL,,
779340,,,05/05/2025 07:38:15,Sem placa,,,,,SOL,,
180827,,,05/05/2025 07:38:43,NTK5004,,,,,SOL,,
123214,,,05/05/2025 07:40:48,NYL5D62,,,,,SOL,,
452793,,,05/05/2025 07:42:31,OKZ1A87,,,,,SOL,,
268835,,,05/05/2025 07:44:26,HMY4812,,,,,SOL,,
265057,,,05/05/2025 07:44:33,PEN4E21,,,,,SOL,,
475942,,,05/05/2025 07:54:17,RZH3D55,,,,,SOL,,
874374,,,05/05/2025 07:57:43,HCO7546,,,,,SOL,,
863260,,,05/05/2025 08:04:09,LPR3E56,,,,,SOL,,
588086,,,05/05/2025 08:04:46,NYM5D06,,,,,SOL,,
677664,,,05/05/2025 08:13:35,PLM1700,,,,,SOL,,
