Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
848063,,,06/05/2025 20:00:48,RI0643,,,,,SOL,,
403118,,,06/05/2025 20:08:17,Sem placa,,,,,SOL,,
754005,,,06/05/2025 20:21:03,PLU590,,,,,SOL,,
76439,,,06/05/2025 20:31:08,PVC8721,,,,,SOL,,
186677,,,06/05/2025 20:39:29,OJ4592,,,,,SOL,,
317803,,,06/05/2025 20:45:11,RPA4D24,,,,,SOL,,
318906,,,06/05/2025 20:49:50,NR8810,,,,,SOL,,
817265,,,06/05/2025 21:15:27,PKA9472,,,,,SOL,,
593109,,,06/05/2025 21:22:53,Sem placa,,,,,SOL,,
365965,,,06/05/2025 22:43:52,QYX1I85,,,,,SOL,,
60953,,,06/05/2025 23:27:50,SKO8016,,,,,SOL,,
26542,,,06/05/2025 23:37:18,HCO7545,,,,,SOL,,
791787,,,07/05/2025 00:52:28,LSS1616,,,,,SOL,,
76127,,,07/05/2025 02:26:14,JSR5376,,,,,SOL,,
982168,,,07/05/2025 05:32:54,Sem placa,,,,,SOL,,
641238,,,07/05/2025 05:39:25,QK2199,,,,,SOL,,
697018,,,07/05/2025 06:08:39,RZT664,,,,,SOL,,
769486,,,07/05/2025 06:23:04,PIG1662,,,,,SOL,,
68752,,,07/05/2025 06:26:38,Sem placa,,,,,SOL,,
459024,,,07/05/2025 06:40:02,DOM4D29,,,,,SOL,,
712146,,,07/05/2025 06:43:57,PCK6B30,,,,,SOL,,
803285,,,07/05/2025 07:08:03,OVD3C12,,,,,SOL,,
76134,,,07/05/2025 07:11:56,NYO5251,,,,,SOL,,
907753,,,07/05/2025 07:36:16,JPG1851,,,,,SOL,,
216718,,,07/05/2025 07:38:40,HMY4812,,,,,SOL,,
951273,,,07/05/2025 07:38:56,PKM4C00,,,,,SOL,,
917191,,,07/05/2025 07:49:02,Sem placa,,,,,SOL,,
559273,,,07/05/2025 07:51:42,JSQ4J24,,,,,SOL,,
157487,,,07/05/2025 07:57:27,NZD9H77,,,,,SOL,,
673315,,,07/05/2025 07:58:25,JPW4712,,,,,SOL,,
