Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
74083,,,09/05/2025 19:13:11,Sem placa,,,,,SOL,,
910456,,,09/05/2025 19:33:33,RNX2615,,,,,SOL,,
964290,,,09/05/2025 19:42:14,ONH5J06,,,,,SOL,,
12761,,,09/05/2025 19:46:52,QNQ659,,,,,SOL,,
37082,,,09/05/2025 19:50:41,SKB7E04,,,,,SOL,,
29459,,,09/05/2025 19:57:40,LR8C44,,,,,SOL,,
677093,,,09/05/2025 20:22:29,OZN2767,,,,,SOL,,
345454,,,09/05/2025 20:22:37,Sem placa,,,,,SOL,,
684673,,,09/05/2025 20:24:25,RGM8C33,,,,,SOL,,
314093,,,09/05/2025 20:27:55,Sem placa,,,,,SOL,,
358417,,,09/05/2025 20:30:06,RPV4B67,,,,,SOL,,
768952,,,09/05/2025 20:36:02,PLQ7J62,,,,,SOL,,
876898,,,09/05/2025 20:37:01,SIJ2C27,,,,,SOL,,
140373,,,09/05/2025 20:37:07,Sem placa,,,,,SOL,,
948833,,,09/05/2025 21:56:39,Sem placa,,,,,SOL,,
865442,,,09/05/2025 22:02:47,Sem placa,,,,,SOL,,
720489,,,09/05/2025 23:23:05,Sem placa,,,,,SOL,,
970556,,,09/05/2025 23:26:15,MUY029,,,,,SOL,,
428134,,,09/05/2025 23:35:37,Sem placa,,,,,SOL,,
294568,,,09/05/2025 23:36:38,NCO7546,,,,,SOL,,
430423,,,10/05/2025 00:40:10,RFV6459,,,,,SOL,,
244371,,,10/05/2025 01:17:50,Sem placa,,,,,SOL,,
507402,,,10/05/2025 04:21:27,Sem placa,,,,,SOL,,
886744,,,10/05/2025 05:02:59,Sem placa,,,,,SOL,,
360011,,,10/05/2025 05:36:49,J4GZ184,,,,,SOL,,
272547,,,10/05/2025 05:53:19,NZK5C47,,,,,SOL,,
361531,,,10/05/2025 05:55:08,NYK5215,,,,,SOL,,
341450,,,10/05/2025 06:24:48,OKX8G90,,,,,SOL,,
300595,,,10/05/2025 06:25:09,Sem placa,,,,,SOL,,
893745,,,10/05/2025 06:39:27,JRX1528,,,,,SOL,,
302715,,,10/05/2025 06:41:49,QFD3A22,,,,,SOL,,
