Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
21076,,,04/05/2025 17:15:01,NJ2843,,,,,SOL,,
919207,,,04/05/2025 17:15:55,Sem placa,,,,,SOL,,
725944,,,04/05/2025 17:23:28,LQN2572,,,,,SOL,,
908505,,,04/05/2025 17:26:22,QQY6C43,,,,,SOL,,
542968,,,04/05/2025 17:30:56,Sem placa,,,,,SOL,,
421804,,,04/05/2025 17:40:35,FLI919,,,,,SOL,,
645593,,,04/05/2025 17:41:15,RVJ1D62,,,,,SOL,,
213342,,,04/05/2025 17:43:22,SSK174,,,,,SOL,,
280553,,,04/05/2025 17:49:15,PEY4E21,,,,,SOL,,
46167,,,04/05/2025 17:52:51,Sem placa,,,,,SOL,,
901529,,,04/05/2025 18:05:48,QKP929,,,,,SOL,,
62172,,,04/05/2025 18:08:42,Sem placa,,,,,SOL,,
888375,,,04/05/2025 18:11:55,RDA6B24,,,,,SOL,,
411801,,,04/05/2025 18:12:48,Sem placa,,,,,SOL,,
655049,,,04/05/2025 18:14:39,RDI0C11,,,,,SOL,,
716874,,,04/05/2025 18:18:16,SFB4168,,,,,SOL,,
793025,,,04/05/2025 18:22:11,Sem placa,,,,,SOL,,
852558,,,04/05/2025 18:23:28,Sem placa,,,,,SOL,,
902365,,,04/05/2025 18:30:35,OKJ1317,,,,,SOL,,
162243,,,04/05/2025 18:34:37,Sem placa,,,,,SOL,,
36490,,,04/05/2025 18:35:30,Sem placa,,,,,SOL,,
442672,,,04/05/2025 18:37:58,Sem placa,,,,,SOL,,
283855,,,04/05/2025 18:42:14,TDV7J9,,,,,SOL,,
331907,,,04/05/2025 18:45:21,SKC716,,,,,SOL,,
865326,,,04/05/2025 18:56:55,IDK7J9,,,,,SOL,,
919551,,,04/05/2025 19:00:55,TD6539,,,,,SOL,,
181344,,,04/05/2025 19:28:46,Sem placa,,,,,SOL,,
54749,,,04/05/2025 19:31:09,RCG7689,,,,,SOL,,
404841,,,04/05/2025 19:59:20,NTG3C48,,,,,SOL,,
35327,,,04/05/2025 20:06:17,OKM222,,,,,SOL,,
229304,,,04/05/2025 20:07:20,JSX3H81,,,,,SOL,,
92730,,,04/05/2025 20:19:56,BIM733,,,,,SOL,,
927041,,,04/05/2025 20:27:48,ITY647,,,,,SOL,,
760072,,,04/05/2025 20:30:44,SJE6C49,,,,,SOL,,
378902,,,04/05/2025 20:45:34,RDK4F93,,,,,SOL,,
32886,,,04/05/2025 20:59:03,SIQ673,,,,,SOL,,
703555,,,04/05/2025 21:07:10,PLH060,,,,,SOL,,
515223,,,04/05/2025 21:34:22,SAC706,,,,,SOL,,
813427,,,04/05/2025 22:43:09,RPP169,,,,,SOL,,
396324,,,04/05/2025 22:52:50,RVJ1D62,,,,,SOL,,
449078,,,04/05/2025 23:06:03,Sem placa,,,,,SOL,,
326511,,,04/05/2025 23:30:55,Sem placa,,,,,SOL,,
515505,,,04/05/2025 23:51:21,HCO7546,,,,,SOL,,
116932,,,05/05/2025 00:15:27,Sem placa,,,,,SOL,,
795751,,,05/05/2025 00:39:27,PLX8046,,,,,SOL,,
680702,,,05/05/2025 00:40:25,Sem placa,,,,,SOL,,
143602,,,05/05/2025 00:54:18,Sem placa,,,,,SOL,,
523782,,,05/05/2025 01:23:06,Sem placa,,,,,SOL,,
549106,,,05/05/2025 01:29:02,Sem placa,,,,,SOL,,
78749,,,05/05/2025 01:52:31,Sem placa,,,,,SOL,,
683104,,,05/05/2025 03:36:53,PKA4357,,,,,SOL,,
358992,,,05/05/2025 03:47:07,IDJ613,,,,,SOL,,
263532,,,05/05/2025 04:21:00,Sem placa,,,,,SOL,,
840893,,,05/05/2025 05:35:52,Sem placa,,,,,SOL,,
102112,,,05/05/2025 05:36:58,Sem placa,,,,,SOL,,
221403,,,05/05/2025 05:37:08,JRS715,,,,,SOL,,
54784,,,05/05/2025 05:42:37,OKZ1676,,,,,SOL,,
751870,,,05/05/2025 06:05:33,Sem placa,,,,,SOL,,
361721,,,05/05/2025 06:09:38,Sem placa,,,,,SOL,,
637596,,,05/05/2025 06:10:35,SIJ101,,,,,SOL,,
804517,,,05/05/2025 06:29:26,PLG1662,,,,,SOL,,
106046,,,05/05/2025 06:42:18,Sem placa,,,,,SOL,,
548294,,,05/05/2025 06:45:29,DOM4D29,,,,,SOL,,
320241,,,05/05/2025 06:57:32,PLF6335,,,,,SOL,,
950310,,,05/05/2025 07:00:26,NQP1A21,,,,,SOL,,
415494,,,05/05/2025 07:04:23,PCK6B30,,,,,SOL,,
251336,,,05/05/2025 07:18:26,RFG3B67,,,,,SOL,,
268817,,,05/05/2025 07:21:29,JRY3J36,,,,,SOL,,
395969,,,05/05/2025 07:23:05,QMW2C78,,,,,SOL,,
65382,,,05/05/2025 07:23:58,Sem placa,,,,,SOL,,
856174,,,05/05/2025 07:24:38,OKJ3597,,,,,SOL,,
579713,,,05/05/2025 07:27:06,NZF8413,,,,,SOL,,
27341,,,05/05/2025 07:27:43,RTL2D14,,,,,SOL,,
784022,,,05/05/2025 07:33:55,JSA7306,,,,,SOL,,
576809,,,05/05/2025 07:38:15,Sem placa,,,,,SOL,,
926506,,,05/05/2025 07:38:43,NTK5004,,,,,SOL,,
57152,,,05/05/2025 07:40:48,NYL5D62,,,,,SOL,,
231620,,,05/05/2025 07:42:31,OKZ1A87,,,,,SOL,,
624008,,,05/05/2025 07:44:26,HMY4812,,,,,SOL,,
502735,,,05/05/2025 07:44:33,PEN4E21,,,,,SOL,,
520927,,,05/05/2025 07:54:17,RZH3D55,,,,,SOL,,
215914,,,05/05/2025 07:57:43,HCO7546,,,,,SOL,,
444631,,,05/05/2025 08:04:09,LPR3E56,,,,,SOL,,
456559,,,05/05/2025 08:04:46,NYM5D06,,,,,SOL,,
32631,,,05/05/2025 08:13:35,PLM1700,,,,,SOL,,
151299,,,05/05/2025 08:13:45,PUO1798,,,,,SOL,,
346169,,,05/05/2025 08:13:53,Sem placa,,,,,SOL,,
436345,,,05/05/2025 08:18:38,RVJ1D62,,,,,SOL,,
341712,,,05/05/2025 08:20:08,QQZ1B37,,,,,SOL,,
528796,,,05/05/2025 08:20:24,OUW9620,,,,,SOL,,
117225,,,05/05/2025 08:27:28,RDK4F93,,,,,SOL,,
337130,,,05/05/2025 08:36:05,SSR1A74,,,,,SOL,,
387263,,,05/05/2025 08:38:09,Sem placa,,,,,SOL,,
10954,,,05/05/2025 08:39:40,SJR0I66,,,,,SOL,,
601392,,,05/05/2025 08:42:14,IAA8977,,,,,SOL,,
279259,,,05/05/2025 08:46:07,RVJ8E11,,,,,SOL,,
349783,,,05/05/2025 08:46:28,LTW1C76,,,,,SOL,,
167601,,,05/05/2025 08:55:00,RDF6E55,,,,,SOL,,
995488,,,05/05/2025 08:59:45,NYX4136,,,,,SOL,,
455003,,,05/05/2025 09:00:05,NYP6298,,,,,SOL,,
952488,,,05/05/2025 09:02:54,Sem placa,,,,,SOL,,
125060,,,05/05/2025 09:03:39,PLV9A04,,,,,SOL,,
697413,,,05/05/2025 09:04:37,PKW3A59,,,,,SOL,,
105794,,,05/05/2025 09:08:00,QQY8C43,,,,,SOL,,
634447,,,05/05/2025 09:11:17,Sem placa,,,,,SOL,,
761987,,,05/05/2025 09:12:55,OZG7273,,,,,SOL,,
154055,,,05/05/2025 09:29:47,RUE7B10,,,,,SOL,,
603533,,,05/05/2025 09:39:31,PLL7E57,,,,,SOL,,
308861,,,05/05/2025 09:40:29,PKD5714,,,,,SOL,,
431833,,,05/05/2025 09:43:30,RNO4C14,,,,,SOL,,
161082,,,05/05/2025 09:44:02,PAN7I52,,,,,SOL,,
601323,,,05/05/2025 09:52:17,PJP3659,,,,,SOL,,
171081,,,05/05/2025 09:53:06,Sem placa,,,,,SOL,,
165245,,,05/05/2025 09:57:19,OYV7C03,,,,,SOL,,
860701,,,05/05/2025 09:58:18,PLQ7H50,,,,,SOL,,
148375,,,05/05/2025 09:59:29,JQP7699,,,,,SOL,,
750641,,,05/05/2025 10:05:44,TEB8E13,,,,,SOL,,
284445,,,05/05/2025 10:08:30,PXX7G56,,,,,SOL,,
817197,,,05/05/2025 10:11:04,Sem placa,,,,,SOL,,
253533,,,05/05/2025 10:17:05,SKH5E03,,,,,SOL,,
281678,,,05/05/2025 10:18:13,SKP1H22,,,,,SOL,,
853711,,,05/05/2025 10:18:41,HCO7546,,,,,SOL,,
22669,,,05/05/2025 10:22:28,IYG2I12,,,,,SOL,,
922212,,,05/05/2025 10:26:13,OXF3J21,,,,,SOL,,
887021,,,05/05/2025 10:28:26,SJT8D40,,,,,SOL,,
879077,,,05/05/2025 10:29:57,PJL0F58,,,,,SOL,,
544312,,,05/05/2025 10:31:55,JJW8908,,,,,SOL,,
827347,,,05/05/2025 10:33:11,SIC1G80,,,,,SOL,,
142959,,,05/05/2025 10:34:49,TJA4F50,,,,,SOL,,
75551,,,05/05/2025 10:38:03,Sem placa,,,,,SOL,,
539074,,,05/05/2025 10:43:59,Sem placa,,,,,SOL,,
964292,,,05/05/2025 10:45:49,NYM5D06,,,,,SOL,,
723731,,,05/05/2025 10:49:36,RVJ1D62,,,,,SOL,,
177909,,,05/05/2025 10:52:17,NTM2946,,,,,SOL,,
263824,,,05/05/2025 10:59:47,OKT7351,,,,,SOL,,
871658,,,05/05/2025 11:01:25,EXM3G51,,,,,SOL,,
