Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
121064,,,03/05/2025 19:48:03,SKR953,,,,,SOL,,
433776,,,03/05/2025 19:48:29,Sem placa,,,,,SOL,,
42012,,,03/05/2025 19:54:11,OVD3H03,,,,,SOL,,
350653,,,03/05/2025 20:00:19,OKT682,,,,,SOL,,
361395,,,03/05/2025 20:01:55,RPCC171,,,,,SOL,,
492388,,,03/05/2025 20:06:41,RPN742,,,,,SOL,,
157414,,,03/05/2025 20:11:57,Sem placa,,,,,SOL,,
298080,,,03/05/2025 20:15:19,RUA3I79,,,,,SOL,,
21545,,,03/05/2025 20:21:11,NZG9832,,,,,SOL,,
801488,,,03/05/2025 20:23:08,SKE167,,,,,SOL,,
613102,,,03/05/2025 20:35:46,TMI1I63,,,,,SOL,,
61378,,,03/05/2025 20:36:49,HAR3939,,,,,SOL,,
715191,,,03/05/2025 20:41:11,RPL8B70,,,,,SOL,,
996467,,,03/05/2025 20:52:32,Sem placa,,,,,SOL,,
53734,,,03/05/2025 20:52:37,Sem placa,,,,,SOL,,
112632,,,03/05/2025 20:57:40,SFB4199,,,,,SOL,,
862359,,,03/05/2025 21:01:57,RO6168,,,,,SOL,,
894186,,,03/05/2025 21:06:37,Sem placa,,,,,SOL,,
788638,,,03/05/2025 21:17:36,Sem placa,,,,,SOL,,
950159,,,03/05/2025 21:17:58,RVJ1D62,,,,,SOL,,
471077,,,03/05/2025 21:49:15,Sem placa,,,,,SOL,,
620828,,,03/05/2025 21:50:51,RDK4F93,,,,,SOL,,
132516,,,03/05/2025 22:54:14,Sem placa,,,,,SOL,,
807820,,,03/05/2025 22:58:27,RPC9C17,,,,,SOL,,
115051,,,03/05/2025 23:10:42,PLT1F97,,,,,SOL,,
893364,,,03/05/2025 23:30:06,Sem placa,,,,,SOL,,
368821,,,03/05/2025 23:46:46,Sem placa,,,,,SOL,,
155239,,,03/05/2025 23:49:10,Sem placa,,,,,SOL,,
105213,,,03/05/2025 23:51:34,Sem placa,,,,,SOL,,
349405,,,04/05/2025 00:13:26,RPL8B70,,,,,SOL,,
500482,,,04/05/2025 00:27:30,QWD689,,,,,SOL,,
756640,,,04/05/2025 00:31:13,TMC7A66,,,,,SOL,,
999561,,,04/05/2025 00:34:51,PJ3132,,,,,SOL,,
184096,,,04/05/2025 00:37:33,Sem placa,,,,,SOL,,
569126,,,04/05/2025 02:04:05,RF1543,,,,,SOL,,
976912,,,04/05/2025 02:11:11,KCP4C09,,,,,SOL,,
281351,,,04/05/2025 03:15:10,PJO1328,,,,,SOL,,
