Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
485994,,,09/05/2025 18:00:36,STP3313,,,,,SOL,,
523738,,,09/05/2025 18:03:42,Sem placa,,,,,SOL,,
447168,,,09/05/2025 18:03:46,Sem placa,,,,,SOL,,
824057,,,09/05/2025 18:03:54,IRD134,,,,,SOL,,
874071,,,09/05/2025 18:05:06,PAN7I52,,,,,SOL,,
559867,,,09/05/2025 18:12:24,RKP479,,,,,SOL,,
454968,,,09/05/2025 18:12:52,Sem placa,,,,,SOL,,
968382,,,09/05/2025 18:16:04,PLH5636,,,,,SOL,,
44816,,,09/05/2025 18:26:28,Sem placa,,,,,SOL,,
604995,,,09/05/2025 18:27:26,Sem placa,,,,,SOL,,
884765,,,09/05/2025 18:32:44,MI2H11,,,,,SOL,,
295484,,,09/05/2025 18:37:07,SJO4C37,,,,,SOL,,
183075,,,09/05/2025 18:50:10,NTP6063,,,,,SOL,,
596109,,,09/05/2025 18:51:16,RUW6I29,,,,,SOL,,
483571,,,09/05/2025 18:59:10,SII4600,,,,,SOL,,
174531,,,09/05/2025 19:13:11,Sem placa,,,,,SOL,,
419662,,,09/05/2025 19:33:33,RNX2615,,,,,SOL,,
386884,,,09/05/2025 19:42:14,ONH5J06,,,,,SOL,,
557592,,,09/05/2025 19:46:52,QNQ659,,,,,SOL,,
335003,,,09/05/2025 19:50:41,SKB7E04,,,,,SOL,,
45852,,,09/05/2025 19:57:40,LR8C44,,,,,SOL,,
113397,,,09/05/2025 20:22:29,OZN2767,,,,,SOL,,
721100,,,09/05/2025 20:22:37,Sem placa,,,,,SOL,,
374985,,,09/05/2025 20:24:25,RGM8C33,,,,,SOL,,
16917,,,09/05/2025 20:27:55,Sem placa,,,,,SOL,,
819718,,,09/05/2025 20:30:06,RPV4B67,,,,,SOL,,
839866,,,09/05/2025 20:36:02,PLQ7J62,,,,,SOL,,
469953,,,09/05/2025 20:37:01,SIJ2C27,,,,,SOL,,
993321,,,09/05/2025 20:37:07,Sem placa,,,,,SOL,,
220308,,,09/05/2025 21:56:39,Sem placa,,,,,SOL,,
844280,,,09/05/2025 22:02:47,Sem placa,,,,,SOL,,
286782,,,09/05/2025 23:23:05,Sem placa,,,,,SOL,,
175138,,,09/05/2025 23:26:15,MUY029,,,,,SOL,,
40708,,,09/05/2025 23:35:37,Sem placa,,,,,SOL,,
474774,,,09/05/2025 23:36:38,NCO7546,,,,,SOL,,
408211,,,10/05/2025 00:40:10,RFV6459,,,,,SOL,,
824666,,,10/05/2025 01:17:50,Sem placa,,,,,SOL,,
944654,,,10/05/2025 04:21:27,Sem placa,,,,,SOL,,
113672,,,10/05/2025 05:02:59,Sem placa,,,,,SOL,,
153081,,,10/05/2025 05:36:49,J4GZ184,,,,,SOL,,
382370,,,10/05/2025 05:53:19,NZK5C47,,,,,SOL,,
949987,,,10/05/2025 05:55:08,NYK5215,,,,,SOL,,
771899,,,10/05/2025 06:24:48,OKX8G90,,,,,SOL,,
701247,,,10/05/2025 06:25:09,Sem placa,,,,,SOL,,
310422,,,10/05/2025 06:39:27,JRX1528,,,,,SOL,,
973381,,,10/05/2025 06:41:49,QFD3A22,,,,,SOL,,
975264,,,10/05/2025 06:42:10,OUU9998,,,,,SOL,,
167800,,,10/05/2025 06:44:25,LPR3E56,,,,,SOL,,
756800,,,10/05/2025 06:46:35,NZU6563,,,,,SOL,,
761291,,,10/05/2025 06:56:13,Sem placa,,,,,SOL,,
153582,,,10/05/2025 06:58:18,NYW2143,,,,,SOL,,
402210,,,10/05/2025 07:05:01,JRY3J36,,,,,SOL,,
808221,,,10/05/2025 07:06:19,PLF6335,,,,,SOL,,
694475,,,10/05/2025 07:06:34,RDR4E53,,,,,SOL,,
745491,,,10/05/2025 07:12:44,JQN620,,,,,SOL,,
620061,,,10/05/2025 07:12:55,Sem placa,,,,,SOL,,
49265,,,10/05/2025 07:33:42,PLL2B14,,,,,SOL,,
492736,,,10/05/2025 07:34:05,PLC2746,,,,,SOL,,
761707,,,10/05/2025 07:34:15,Sem placa,,,,,SOL,,
53725,,,10/05/2025 07:40:25,PLF0417,,,,,SOL,,
708487,,,10/05/2025 07:43:20,PJO7742,,,,,SOL,,
698018,,,10/05/2025 07:45:48,OZI1049,,,,,SOL,,
198195,,,10/05/2025 07:46:10,FEW6I91,,,,,SOL,,
109202,,,10/05/2025 07:58:19,OZZT08,,,,,SOL,,
922372,,,10/05/2025 07:58:49,JQV9F93,,,,,SOL,,
697618,,,10/05/2025 08:13:20,SKC7A16,,,,,SOL,,
127824,,,10/05/2025 08:23:27,RPV4B67,,,,,SOL,,
334337,,,10/05/2025 08:31:41,FLY9F40,,,,,SOL,,
842025,,,10/05/2025 08:37:29,Sem placa,,,,,SOL,,
287290,,,10/05/2025 08:41:07,SHB7G08,,,,,SOL,,
80327,,,10/05/2025 08:42:36,DNQ3944,,,,,SOL,,
581434,,,10/05/2025 08:49:23,JSG7169,,,,,SOL,,
30602,,,10/05/2025 08:50:11,OLG7084,,,,,SOL,,
117689,,,10/05/2025 08:50:21,QKS5B98,,,,,SOL,,
386943,,,10/05/2025 08:51:11,SKC7A16,,,,,SOL,,
971118,,,10/05/2025 08:58:45,QPZ8H39,,,,,SOL,,
55680,,,10/05/2025 08:59:26,OKV9186,,,,,SOL,,
229623,,,10/05/2025 09:00:37,Sem placa,,,,,SOL,,
90613,,,10/05/2025 09:01:05,JPG1851,,,,,SOL,,
80443,,,10/05/2025 09:01:39,OZC8I89,,,,,SOL,,
702009,,,10/05/2025 09:04:27,OKP9C05,,,,,SOL,,
503472,,,10/05/2025 09:04:38,RPQ4F64,,,,,SOL,,
