Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
339406,,,08/05/2025 14:01:16,QWU4H85,,,,,SOL,,
871956,,,08/05/2025 14:02:28,FCT1A55,,,,,SOL,,
435943,,,08/05/2025 14:02:42,RDH9B22,,,,,SOL,,
613141,,,08/05/2025 14:02:53,PJV7E59,,,,,SOL,,
60747,,,08/05/2025 14:10:28,ONH5J06,,,,,SOL,,
781815,,,08/05/2025 14:11:44,RMN2D11,,,,,SOL,,
317560,,,08/05/2025 14:12:58,PLK8I90,,,,,SOL,,
711671,,,08/05/2025 14:20:28,PZZ7I18,,,,,SOL,,
443359,,,08/05/2025 14:20:41,TCV9I29,,,,,SOL,,
677809,,,08/05/2025 14:21:23,PLH2337,,,,,SOL,,
220708,,,08/05/2025 14:22:51,RCZ7H56,,,,,SOL,,
962417,,,08/05/2025 14:25:31,PJP3659,,,,,SOL,,
438135,,,08/05/2025 14:26:09,PLO8A66,,,,,SOL,,
869350,,,08/05/2025 14:26:23,OZF1G23,,,,,SOL,,
25477,,,08/05/2025 14:34:25,SKC7A16,,,,,SOL,,
611020,,,08/05/2025 14:46:27,PKL3694,,,,,SOL,,
869531,,,08/05/2025 14:49:35,Sem placa,,,,,SOL,,
409443,,,08/05/2025 14:51:00,PJO1321,,,,,SOL,,
838314,,,08/05/2025 14:56:15,JPM6743,,,,,SOL,,
126343,,,08/05/2025 14:57:40,QFD3A22,,,,,SOL,,
462025,,,08/05/2025 15:02:00,OZN6813,,,,,SOL,,
223578,,,08/05/2025 15:03:00,PLG1B62,,,,,SOL,,
875651,,,08/05/2025 15:06:43,SKC7A16,,,,,SOL,,
482993,,,08/05/2025 15:10:38,OEO8068,,,,,SOL,,
917509,,,08/05/2025 15:10:58,Sem placa,,,,,SOL,,
125735,,,08/05/2025 15:11:16,PKK4F73,,,,,SOL,,
30317,,,08/05/2025 15:15:26,OZH6962,,,,,SOL,,
