Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
470099,,,05/05/2025 06:05:33,Sem placa,,,,,SOL,,
570077,,,05/05/2025 06:09:38,Sem placa,,,,,SOL,,
803206,,,05/05/2025 06:10:35,SIJ101,,,,,SOL,,
877273,,,05/05/2025 06:29:26,PLG1662,,,,,SOL,,
44224,,,05/05/2025 06:42:18,Sem placa,,,,,SOL,,
169509,,,05/05/2025 06:45:29,DOM4D29,,,,,SOL,,
894773,,,05/05/2025 06:57:32,PLF6335,,,,,SOL,,
687001,,,05/05/2025 07:00:26,NQP1A21,,,,,SOL,,
238194,,,05/05/2025 07:04:23,PCK6B30,,,,,SOL,,
298191,,,05/05/2025 07:18:26,RFG3B67,,,,,SOL,,
494633,,,05/05/2025 07:21:29,JRY3J36,,,,,SOL,,
512634,,,05/05/2025 07:23:05,QMW2C78,,,,,SOL,,
417787,,,05/05/2025 07:23:58,Sem placa,,,,,SOL,,
649676,,,05/05/2025 07:24:38,OKJ3597,,,,,SOL,,
830694,,,05/05/2025 07:27:06,NZF8413,,,,,SOL,,
367307,,,05/05/2025 07:27:43,RTL2D14,,,,,SOL,,
116097,,,05/05/2025 07:33:55,JSA7306,,,,,SOL,,
366737,,,05/05/2025 07:38:15,Sem placa,,,,,SOL,,
327670,,,05/05/2025 07:38:43,NTK5004,,,,,SOL,,
113886,,,05/05/2025 07:40:48,NYL5D62,,,,,SOL,,
99346,,,05/05/2025 07:42:31,OKZ1A87,,,,,SOL,,
607004,,,05/05/2025 07:44:26,HMY4812,,,,,SOL,,
605591,,,05/05/2025 07:44:33,PEN4E21,,,,,SOL,,
515620,,,05/05/2025 07:54:17,RZH3D55,,,,,SOL,,
56357,,,05/05/2025 07:57:43,HCO7546,,,,,SOL,,
565790,,,05/05/2025 08:04:09,LPR3E56,,,,,SOL,,
464110,,,05/05/2025 08:04:46,NYM5D06,,,,,SOL,,
779095,,,05/05/2025 08:13:35,PLM1700,,,,,SOL,,
255824,,,05/05/2025 08:13:45,PUO1798,,,,,SOL,,
370963,,,05/05/2025 08:13:53,Sem placa,,,,,SOL,,
53936,,,05/05/2025 08:18:38,RVJ1D62,,,,,SOL,,
121717,,,05/05/2025 08:20:08,QQZ1B37,,,,,SOL,,
715393,,,05/05/2025 08:20:24,OUW9620,,,,,SOL,,
36173,,,05/05/2025 08:27:28,RDK4F93,,,,,SOL,,
374053,,,05/05/2025 08:36:05,SSR1A74,,,,,SOL,,
188865,,,05/05/2025 08:38:09,Sem placa,,,,,SOL,,
