Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
670103,,,09/05/2025 20:22:29,OZN2767,,,,,SOL,,
592641,,,09/05/2025 20:22:37,Sem placa,,,,,SOL,,
879704,,,09/05/2025 20:24:25,RGM8C33,,,,,SOL,,
25076,,,09/05/2025 20:27:55,Sem placa,,,,,SOL,,
581892,,,09/05/2025 20:30:06,RPV4B67,,,,,SOL,,
832252,,,09/05/2025 20:36:02,PLQ7J62,,,,,SOL,,
611735,,,09/05/2025 20:37:01,SIJ2C27,,,,,SOL,,
444287,,,09/05/2025 20:37:07,Sem placa,,,,,SOL,,
110013,,,09/05/2025 21:56:39,Sem placa,,,,,SOL,,
734232,,,09/05/2025 22:02:47,Sem placa,,,,,SOL,,
762667,,,09/05/2025 23:23:05,Sem placa,,,,,SOL,,
846555,,,09/05/2025 23:26:15,MUY029,,,,,SOL,,
134310,,,09/05/2025 23:35:37,Sem placa,,,,,SOL,,
251744,,,09/05/2025 23:36:38,NCO7546,,,,,SOL,,
317102,,,10/05/2025 00:40:10,RFV6459,,,,,SOL,,
946919,,,10/05/2025 01:17:50,Sem placa,,,,,SOL,,
898709,,,10/05/2025 04:21:27,Sem placa,,,,,SOL,,
599293,,,10/05/2025 05:02:59,Sem placa,,,,,SOL,,
176732,,,10/05/2025 05:36:49,J4GZ184,,,,,SOL,,
815209,,,10/05/2025 05:53:19,NZK5C47,,,,,SOL,,
426973,,,10/05/2025 05:55:08,NYK5215,,,,,SOL,,
339181,,,10/05/2025 06:24:48,OKX8G90,,,,,SOL,,
901412,,,10/05/2025 06:25:09,Sem placa,,,,,SOL,,
44247,,,10/05/2025 06:39:27,JRX1528,,,,,SOL,,
514486,,,10/05/2025 06:41:49,QFD3A22,,,,,SOL,,
236660,,,10/05/2025 06:42:10,OUU9998,,,,,SOL,,
552207,,,10/05/2025 06:44:25,LPR3E56,,,,,SOL,,
716374,,,10/05/2025 06:46:35,NZU6563,,,,,SOL,,
856418,,,10/05/2025 06:56:13,Sem placa,,,,,SOL,,
260072,,,10/05/2025 06:58:18,NYW2143,,,,,SOL,,
776649,,,10/05/2025 07:05:01,JRY3J36,,,,,SOL,,
