Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
57599,,,03/05/2025 19:40:33,RPR8I99,,,,,SOL,,
910501,,,03/05/2025 19:40:48,Sem placa,,,,,SOL,,
547188,,,03/05/2025 19:48:03,SKR953,,,,,SOL,,
128160,,,03/05/2025 19:48:29,Sem placa,,,,,SOL,,
979432,,,03/05/2025 19:54:11,OVD3H03,,,,,SOL,,
347219,,,03/05/2025 20:00:19,OKT682,,,,,SOL,,
715576,,,03/05/2025 20:01:55,RPCC171,,,,,SOL,,
488224,,,03/05/2025 20:06:41,RPN742,,,,,SOL,,
727883,,,03/05/2025 20:11:57,Sem placa,,,,,SOL,,
859920,,,03/05/2025 20:15:19,RUA3I79,,,,,SOL,,
896200,,,03/05/2025 20:21:11,NZG9832,,,,,SOL,,
423158,,,03/05/2025 20:23:08,SKE167,,,,,SOL,,
226902,,,03/05/2025 20:35:46,TMI1I63,,,,,SOL,,
402575,,,03/05/2025 20:36:49,HAR3939,,,,,SOL,,
350178,,,03/05/2025 20:41:11,RPL8B70,,,,,SOL,,
431996,,,03/05/2025 20:52:32,Sem placa,,,,,SOL,,
511163,,,03/05/2025 20:52:37,Sem placa,,,,,SOL,,
745762,,,03/05/2025 20:57:40,SFB4199,,,,,SOL,,
341524,,,03/05/2025 21:01:57,RO6168,,,,,SOL,,
539544,,,03/05/2025 21:06:37,Sem placa,,,,,SOL,,
860865,,,03/05/2025 21:17:36,Sem placa,,,,,SOL,,
735082,,,03/05/2025 21:17:58,RVJ1D62,,,,,SOL,,
65449,,,03/05/2025 21:49:15,Sem placa,,,,,SOL,,
51804,,,03/05/2025 21:50:51,RDK4F93,,,,,SOL,,
204473,,,03/05/2025 22:54:14,Sem placa,,,,,SOL,,
359462,,,03/05/2025 22:58:27,RPC9C17,,,,,SOL,,
682380,,,03/05/2025 23:10:42,PLT1F97,,,,,SOL,,
217905,,,03/05/2025 23:30:06,Sem placa,,,,,SOL,,
401007,,,03/05/2025 23:46:46,Sem placa,,,,,SOL,,
48002,,,03/05/2025 23:49:10,Sem placa,,,,,SOL,,
822183,,,03/05/2025 23:51:34,Sem placa,,,,,SOL,,
548243,,,04/05/2025 00:13:26,RPL8B70,,,,,SOL,,
359637,,,04/05/2025 00:27:30,QWD689,,,,,SOL,,
867579,,,04/05/2025 00:31:13,TMC7A66,,,,,SOL,,
235422,,,04/05/2025 00:34:51,PJ3132,,,,,SOL,,
684684,,,04/05/2025 00:37:33,Sem placa,,,,,SOL,,
996867,,,04/05/2025 02:04:05,RF1543,,,,,SOL,,
629239,,,04/05/2025 02:11:11,KCP4C09,,,,,SOL,,
631267,,,04/05/2025 03:15:10,PJO1328,,,,,SOL,,
264806,,,04/05/2025 04:44:08,SJM6101,,,,,SOL,,
479609,,,04/05/2025 05:15:02,PJQ329,,,,,SOL,,
136536,,,04/05/2025 05:46:12,J451S4I,,,,,SOL,,
111662,,,04/05/2025 05:49:44,Sem placa,,,,,SOL,,
836970,,,04/05/2025 05:51:46,NGE615,,,,,SOL,,
485221,,,04/05/2025 06:14:31,Sem placa,,,,,SOL,,
911828,,,04/05/2025 06:17:09,PJO1321,,,,,SOL,,
568631,,,04/05/2025 06:28:17,Sem placa,,,,,SOL,,
333387,,,04/05/2025 06:41:30,DOM4D29,,,,,SOL,,
41511,,,04/05/2025 06:43:22,PLN9C53,,,,,SOL,,
946623,,,04/05/2025 06:43:31,PLP8B02,,,,,SOL,,
501862,,,04/05/2025 06:43:42,JSG7169,,,,,SOL,,
481383,,,04/05/2025 06:56:36,PCK6B30,,,,,SOL,,
39129,,,04/05/2025 07:01:49,JNY6C87,,,,,SOL,,
732428,,,04/05/2025 07:09:16,RUM5G27,,,,,SOL,,
209711,,,04/05/2025 07:13:16,Sem placa,,,,,SOL,,
354988,,,04/05/2025 07:23:07,PEN4E21,,,,,SOL,,
251647,,,04/05/2025 07:23:16,Sem placa,,,,,SOL,,
653650,,,04/05/2025 07:27:40,OVD3C12,,,,,SOL,,
342845,,,04/05/2025 07:29:39,Sem placa,,,,,SOL,,
944743,,,04/05/2025 07:31:49,RUA3I79,,,,,SOL,,
