Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
345362,,,04/05/2025 18:05:48,QKP929,,,,,SOL,,
99118,,,04/05/2025 18:08:42,Sem placa,,,,,SOL,,
994480,,,04/05/2025 18:11:55,RDA6B24,,,,,SOL,,
24599,,,04/05/2025 18:12:48,Sem placa,,,,,SOL,,
64263,,,04/05/2025 18:14:39,RDI0C11,,,,,SOL,,
630438,,,04/05/2025 18:18:16,SFB4168,,,,,SOL,,
722477,,,04/05/2025 18:22:11,Sem placa,,,,,SOL,,
719850,,,04/05/2025 18:23:28,Sem placa,,,,,SOL,,
675632,,,04/05/2025 18:30:35,OKJ1317,,,,,SOL,,
834075,,,04/05/2025 18:34:37,Sem placa,,,,,SOL,,
631041,,,04/05/2025 18:35:30,Sem placa,,,,,SOL,,
268486,,,04/05/2025 18:37:58,Sem placa,,,,,SOL,,
274358,,,04/05/2025 18:42:14,TDV7J9,,,,,SOL,,
810354,,,04/05/2025 18:45:21,SKC716,,,,,SOL,,
698203,,,04/05/2025 18:56:55,IDK7J9,,,,,SOL,,
390891,,,04/05/2025 19:00:55,TD6539,,,,,SOL,,
709818,,,04/05/2025 19:28:46,Sem placa,,,,,SOL,,
546982,,,04/05/2025 19:31:09,RCG7689,,,,,SOL,,
796714,,,04/05/2025 19:59:20,NTG3C48,,,,,SOL,,
557197,,,04/05/2025 20:06:17,OKM222,,,,,SOL,,
808455,,,04/05/2025 20:07:20,JSX3H81,,,,,SOL,,
612006,,,04/05/2025 20:19:56,BIM733,,,,,SOL,,
32368,,,04/05/2025 20:27:48,ITY647,,,,,SOL,,
201378,,,04/05/2025 20:30:44,SJE6C49,,,,,SOL,,
215436,,,04/05/2025 20:45:34,RDK4F93,,,,,SOL,,
884803,,,04/05/2025 20:59:03,SIQ673,,,,,SOL,,
167447,,,04/05/2025 21:07:10,PLH060,,,,,SOL,,
364340,,,04/05/2025 21:34:22,SAC706,,,,,SOL,,
128633,,,04/05/2025 22:43:09,RPP169,,,,,SOL,,
525531,,,04/05/2025 22:52:50,RVJ1D62,,,,,SOL,,
782693,,,04/05/2025 23:06:03,Sem placa,,,,,SOL,,
67429,,,04/05/2025 23:30:55,Sem placa,,,,,SOL,,
890353,,,04/05/2025 23:51:21,HCO7546,,,,,SOL,,
894342,,,05/05/2025 00:15:27,Sem placa,,,,,SOL,,
548782,,,05/05/2025 00:39:27,PLX8046,,,,,SOL,,
459142,,,05/05/2025 00:40:25,Sem placa,,,,,SOL,,
699094,,,05/05/2025 00:54:18,Sem placa,,,,,SOL,,
480405,,,05/05/2025 01:23:06,Sem placa,,,,,SOL,,
696269,,,05/05/2025 01:29:02,Sem placa,,,,,SOL,,
754707,,,05/05/2025 01:52:31,Sem placa,,,,,SOL,,
762384,,,05/05/2025 03:36:53,PKA4357,,,,,SOL,,
945031,,,05/05/2025 03:47:07,IDJ613,,,,,SOL,,
361662,,,05/05/2025 04:21:00,Sem placa,,,,,SOL,,
456497,,,05/05/2025 05:35:52,Sem placa,,,,,SOL,,
747757,,,05/05/2025 05:36:58,Sem placa,,,,,SOL,,
456445,,,05/05/2025 05:37:08,JRS715,,,,,SOL,,
824088,,,05/05/2025 05:42:37,OKZ1676,,,,,SOL,,
194082,,,05/05/2025 06:05:33,Sem placa,,,,,SOL,,
524364,,,05/05/2025 06:09:38,Sem placa,,,,,SOL,,
874687,,,05/05/2025 06:10:35,SIJ101,,,,,SOL,,
326555,,,05/05/2025 06:29:26,PLG1662,,,,,SOL,,
