Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
199717,,,07/05/2025 14:02:29,CUK4B93,,,,,SOL,,
310691,,,07/05/2025 14:05:39,NYK0H41,,,,,SOL,,
84805,,,07/05/2025 14:05:45,Sem placa,,,,,SOL,,
470653,,,07/05/2025 14:10:11,JRX1528,,,,,SOL,,
892373,,,07/05/2025 14:16:38,PKY0359,,,,,SOL,,
662200,,,07/05/2025 14:16:57,Sem placa,,,,,SOL,,
536133,,,07/05/2025 14:17:41,OLB1B42,,,,,SOL,,
61504,,,07/05/2025 14:18:06,Sem placa,,,,,SOL,,
721696,,,07/05/2025 14:23:55,Sem placa,,,,,SOL,,
305985,,,07/05/2025 14:23:59,HCO7546,,,,,SOL,,
934403,,,07/05/2025 14:25:50,RZG8I44,,,,,SOL,,
302709,,,07/05/2025 14:27:54,QWU4H85,,,,,SOL,,
47315,,,07/05/2025 14:35:33,TCV9I29,,,,,SOL,,
138450,,,07/05/2025 14:42:39,QOQ2F68,,,,,SOL,,
56459,,,07/05/2025 14:54:17,Sem placa,,,,,SOL,,
555263,,,07/05/2025 14:58:32,RPO7F42,,,,,SOL,,
907923,,,07/05/2025 15:02:14,JPN6312,,,,,SOL,,
609808,,,07/05/2025 15:05:58,RDJ7H55,,,,,SOL,,
648219,,,07/05/2025 15:06:40,JSL9C32,,,,,SOL,,
349865,,,07/05/2025 15:06:56,QXU8F82,,,,,SOL,,
156521,,,07/05/2025 15:11:16,OMA779,,,,,SOL,,
679218,,,07/05/2025 15:13:28,Sem placa,,,,,SOL,,
700845,,,07/05/2025 15:13:31,OKT7351,,,,,SOL,,
442405,,,07/05/2025 15:13:53,RDR4I52,,,,,SOL,,
856760,,,07/05/2025 15:15:03,OZF0G39,,,,,SOL,,
210669,,,07/05/2025 15:20:03,RPA4D24,,,,,SOL,,
46558,,,07/05/2025 15:20:35,QTW0D75,,,,,SOL,,
471075,,,07/05/2025 15:29:15,PJU3695,,,,,SOL,,
478472,,,07/05/2025 15:33:41,NYK0H41,,,,,SOL,,
658766,,,07/05/2025 15:35:38,SKM7A63,,,,,SOL,,
338455,,,07/05/2025 15:37:54,TCS5E69,,,,,SOL,,
943362,,,07/05/2025 15:40:25,RVL9A79,,,,,SOL,,
50367,,,07/05/2025 15:49:49,OKS0B07,,,,,SOL,,
689186,,,07/05/2025 15:54:27,PLT4I72,,,,,SOL,,
385361,,,07/05/2025 15:54:40,Sem placa,,,,,SOL,,
132078,,,07/05/2025 16:03:08,JRN9J96,,,,,SOL,,
15259,,,07/05/2025 16:05:42,SKB7E04,,,,,SOL,,
850102,,,07/05/2025 16:08:44,PJC1608,,,,,SOL,,
846807,,,07/05/2025 16:11:28,JRN1239,,,,,SOL,,
237195,,,07/05/2025 16:19:54,NOP1A21,,,,,SOL,,
353426,,,07/05/2025 16:22:09,PLF5535,,,,,SOL,,
556325,,,07/05/2025 16:35:17,RDA8J79,,,,,SOL,,
474578,,,07/05/2025 16:40:13,RDR4E53,,,,,SOL,,
892397,,,07/05/2025 16:42:49,RVC9J24,,,,,SOL,,
757908,,,07/05/2025 16:43:20,NKW1959,,,,,SOL,,
528055,,,07/05/2025 16:44:45,SJP2G82,,,,,SOL,,
867172,,,07/05/2025 16:49:05,RPB2C28,,,,,SOL,,
404268,,,07/05/2025 16:51:54,Sem placa,,,,,SOL,,
778647,,,07/05/2025 16:55:31,Sem placa,,,,,SOL,,
406543,,,07/05/2025 16:56:41,JQX3J85,,,,,SOL,,
348211,,,07/05/2025 17:05:46,PLC8H27,,,,,SOL,,
321753,,,07/05/2025 17:15:58,PLO671,,,,,SOL,,
212292,,,07/05/2025 17:18:17,NC7803,,,,,SOL,,
633973,,,07/05/2025 17:34:11,PLA568,,,,,SOL,,
76767,,,07/05/2025 17:45:32,Sem placa,,,,,SOL,,
422648,,,07/05/2025 17:47:29,RF2097,,,,,SOL,,
169427,,,07/05/2025 17:48:56,NYL5D62,,,,,SOL,,
372613,,,07/05/2025 18:26:34,ALP6425,,,,,SOL,,
438729,,,07/05/2025 18:28:11,RPN2199,,,,,SOL,,
25545,,,07/05/2025 18:37:37,Sem placa,,,,,SOL,,
267042,,,07/05/2025 18:48:07,RUW6I29,,,,,SOL,,
161820,,,07/05/2025 18:50:42,Sem placa,,,,,SOL,,
830272,,,07/05/2025 18:50:54,Sem placa,,,,,SOL,,
204428,,,07/05/2025 19:11:52,TEB8E13,,,,,SOL,,
211734,,,07/05/2025 19:12:03,PZ0199,,,,,SOL,,
261025,,,07/05/2025 19:15:27,Sem placa,,,,,SOL,,
938020,,,07/05/2025 19:30:41,PLA9G99,,,,,SOL,,
406992,,,07/05/2025 19:30:46,EKB583,,,,,SOL,,
553088,,,07/05/2025 19:32:46,RPG2F06,,,,,SOL,,
89546,,,07/05/2025 19:34:04,RPV4867,,,,,SOL,,
644826,,,07/05/2025 19:45:43,Sem placa,,,,,SOL,,
429254,,,07/05/2025 20:00:37,JRX3364,,,,,SOL,,
6645,,,07/05/2025 20:15:52,RAT683,,,,,SOL,,
541706,,,07/05/2025 20:18:19,Sem placa,,,,,SOL,,
292051,,,07/05/2025 20:24:44,OKX7287,,,,,SOL,,
587883,,,07/05/2025 20:36:21,TEB8E13,,,,,SOL,,
716364,,,07/05/2025 21:03:35,OZR869,,,,,SOL,,
119430,,,07/05/2025 22:38:51,STG556,,,,,SOL,,
583577,,,07/05/2025 22:54:36,Sem placa,,,,,SOL,,
236541,,,07/05/2025 23:44:36,DLI2B14,,,,,SOL,,
935790,,,08/05/2025 02:56:07,SKJ096,,,,,SOL,,
193921,,,08/05/2025 03:33:26,Sem placa,,,,,SOL,,
823825,,,08/05/2025 05:34:10,Sem placa,,,,,SOL,,
313543,,,08/05/2025 05:41:46,OKZ1S79,,,,,SOL,,
463155,,,08/05/2025 05:58:11,PMV5F88,,,,,SOL,,
225235,,,08/05/2025 06:15:06,LPR3E56,,,,,SOL,,
650203,,,08/05/2025 06:20:55,NZK5C47,,,,,SOL,,
893830,,,08/05/2025 06:25:31,Sem placa,,,,,SOL,,
18601,,,08/05/2025 06:31:08,PJO1320,,,,,SOL,,
283898,,,08/05/2025 06:33:37,Sem placa,,,,,SOL,,
172706,,,08/05/2025 06:37:31,PCK6B30,,,,,SOL,,
490154,,,08/05/2025 06:39:13,SJL5D4,,,,,SOL,,
680852,,,08/05/2025 06:42:29,RPB2C28,,,,,SOL,,
79163,,,08/05/2025 06:43:07,QFD3A22,,,,,SOL,,
710405,,,08/05/2025 07:08:54,JRY3J36,,,,,SOL,,
212519,,,08/05/2025 07:13:08,OVD3C12,,,,,SOL,,
759857,,,08/05/2025 07:17:22,NYO5251,,,,,SOL,,
709732,,,08/05/2025 07:38:22,GSW4G84,,,,,SOL,,
741776,,,08/05/2025 07:39:47,JPG1851,,,,,SOL,,
314715,,,08/05/2025 07:43:26,NZH3478,,,,,SOL,,
633613,,,08/05/2025 07:46:59,JPT2H75,,,,,SOL,,
196048,,,08/05/2025 07:52:40,OZC8I89,,,,,SOL,,
339556,,,08/05/2025 07:53:55,NTW0B77,,,,,SOL,,
527589,,,08/05/2025 07:58:14,HCO7546,,,,,SOL,,
562309,,,08/05/2025 08:05:12,Sem placa,,,,,SOL,,
925225,,,08/05/2025 08:07:22,MYZ289,,,,,SOL,,
857771,,,08/05/2025 08:13:17,Sem placa,,,,,SOL,,
705186,,,08/05/2025 08:14:22,QQZ1B37,,,,,SOL,,
367939,,,08/05/2025 08:14:58,OXH2626,,,,,SOL,,
766672,,,08/05/2025 08:16:09,RPV4B67,,,,,SOL,,
475995,,,08/05/2025 08:16:41,HMY4812,,,,,SOL,,
134581,,,08/05/2025 08:19:49,Sem placa,,,,,SOL,,
690700,,,08/05/2025 08:22:07,PLM1700,,,,,SOL,,
745464,,,08/05/2025 08:22:58,Sem placa,,,,,SOL,,
245664,,,08/05/2025 08:23:14,SJU3D77,,,,,SOL,,
94321,,,08/05/2025 08:32:57,PUO1798,,,,,SOL,,
39390,,,08/05/2025 08:34:52,PXV7337,,,,,SOL,,
521377,,,08/05/2025 08:35:35,Sem placa,,,,,SOL,,
323006,,,08/05/2025 08:36:14,Sem placa,,,,,SOL,,
151382,,,08/05/2025 08:41:30,LLK4281,,,,,SOL,,
196020,,,08/05/2025 08:51:12,GFU3J34,,,,,SOL,,
655963,,,08/05/2025 08:58:38,Sem placa,,,,,SOL,,
965253,,,08/05/2025 08:59:24,Sem placa,,,,,SOL,,
119683,,,08/05/2025 09:00:05,JJZ804,,,,,SOL,,
74687,,,08/05/2025 09:00:10,PLI9E01,,,,,SOL,,
728201,,,08/05/2025 09:16:14,PKM3C85,,,,,SOL,,
635541,,,08/05/2025 09:21:11,Sem placa,,,,,SOL,,
707500,,,08/05/2025 09:25:29,Sem placa,,,,,SOL,,
87648,,,08/05/2025 09:26:24,RZG8I44,,,,,SOL,,
727159,,,08/05/2025 09:26:41,QTX8D83,,,,,SOL,,
372515,,,08/05/2025 09:27:14,SJU3D77,,,,,SOL,,
317717,,,08/05/2025 09:28:01,RVJ1D62,,,,,SOL,,
375186,,,08/05/2025 09:32:38,PLX3D46,,,,,SOL,,
995021,,,08/05/2025 09:40:14,JSH9584,,,,,SOL,,
639622,,,08/05/2025 09:40:56,NZS7C38,,,,,SOL,,
828171,,,08/05/2025 09:45:47,NZK5C47,,,,,SOL,,
650228,,,08/05/2025 09:51:49,NZW5704,,,,,SOL,,
317439,,,08/05/2025 09:56:06,RNO4C14,,,,,SOL,,
787924,,,08/05/2025 10:00:22,QKS5B98,,,,,SOL,,
386282,,,08/05/2025 10:03:49,PJN0B18,,,,,SOL,,
767660,,,08/05/2025 10:08:05,RPG3A84,,,,,SOL,,
865286,,,08/05/2025 10:12:27,OKR6649,,,,,SOL,,
417492,,,08/05/2025 10:17:47,RDG8G61,,,,,SOL,,
636839,,,08/05/2025 10:18:21,PJM9A57,,,,,SOL,,
31070,,,08/05/2025 10:18:56,PKQ3I46,,,,,SOL,,
961247,,,08/05/2025 10:19:48,RPB2C28,,,,,SOL,,
202818,,,08/05/2025 10:19:56,QPZ8H39,,,,,SOL,,
79080,,,08/05/2025 10:20:52,QTZ3E23,,,,,SOL,,
772603,,,08/05/2025 10:21:46,SWS3C97,,,,,SOL,,
72358,,,08/05/2025 10:22:45,Sem placa,,,,,SOL,,
63831,,,08/05/2025 10:26:38,PLG4I11,,,,,SOL,,
397334,,,08/05/2025 10:28:27,Sem placa,,,,,SOL,,
663677,,,08/05/2025 10:28:37,GID4E75,,,,,SOL,,
733823,,,08/05/2025 10:28:41,PLP3H23,,,,,SOL,,
616258,,,08/05/2025 10:32:31,EXM3G51,,,,,SOL,,
393147,,,08/05/2025 10:34:47,Sem placa,,,,,SOL,,
131585,,,08/05/2025 10:37:04,PLS9E00,,,,,SOL,,
546563,,,08/05/2025 10:40:07,Sem placa,,,,,SOL,,
640801,,,08/05/2025 10:40:15,SHH2C62,,,,,SOL,,
463865,,,08/05/2025 10:40:15,SMM1C62,,,,,SOL,,
479215,,,08/05/2025 10:40:42,QTV4D30,,,,,SOL,,
684333,,,08/05/2025 10:40:47,PKR1E90,,,,,SOL,,
804896,,,08/05/2025 10:47:58,JPG1851,,,,,SOL,,
533383,,,08/05/2025 10:52:11,PAR4B68,,,,,SOL,,
754009,,,08/05/2025 10:53:04,RVJ1D62,,,,,SOL,,
578855,,,08/05/2025 10:55:28,Sem placa,,,,,SOL,,
241179,,,08/05/2025 10:57:26,RDP9E74,,,,,SOL,,
695682,,,08/05/2025 10:59:02,QUP7F21,,,,,SOL,,
217286,,,08/05/2025 11:01:17,PLL2B14,,,,,SOL,,
860514,,,08/05/2025 11:01:25,PLI3C72,,,,,SOL,,
774022,,,08/05/2025 11:03:55,SJL2G61,,,,,SOL,,
513207,,,08/05/2025 11:07:22,OKP9D19,,,,,SOL,,
805075,,,08/05/2025 11:10:20,PK3A59,,,,,SOL,,
181454,,,08/05/2025 11:13:55,IAO5G93,,,,,SOL,,
765768,,,08/05/2025 11:21:44,RDG4J77,,,,,SOL,,
410770,,,08/05/2025 11:23:06,ONH5J06,,,,,SOL,,
885887,,,08/05/2025 11:24:58,SEA5B32,,,,,SOL,,
359456,,,08/05/2025 11:25:15,SKF1D38,,,,,SOL,,
871462,,,08/05/2025 11:25:22,HCO7546,,,,,SOL,,
477220,,,08/05/2025 11:27:28,NTT5E84,,,,,SOL,,
122428,,,08/05/2025 11:30:13,PKA4357,,,,,SOL,,
399513,,,08/05/2025 11:35:06,PLP7J49,,,,,SOL,,
264736,,,08/05/2025 11:38:22,OZF2652,,,,,SOL,,
351605,,,08/05/2025 11:42:12,TDB0A54,,,,,SOL,,
143760,,,08/05/2025 11:42:57,PJR3462,,,,,SOL,,
370370,,,08/05/2025 11:45:54,GFC0C73,,,,,SOL,,
929475,,,08/05/2025 11:48:01,QMU5B98,,,,,SOL,,
113466,,,08/05/2025 11:48:38,NYH7E97,,,,,SOL,,
113203,,,08/05/2025 11:49:43,Sem placa,,,,,SOL,,
373858,,,08/05/2025 11:50:56,OEO2D90,,,,,SOL,,
78385,,,08/05/2025 11:52:20,TGS8H14,,,,,SOL,,
204410,,,08/05/2025 11:52:37,SKA8H61,,,,,SOL,,
792589,,,08/05/2025 11:56:35,JQP7H12,,,,,SOL,,
558876,,,08/05/2025 11:56:40,SKH5G73,,,,,SOL,,
500626,,,08/05/2025 11:56:51,Sem placa,,,,,SOL,,
960845,,,08/05/2025 11:57:10,Sem placa,,,,,SOL,,
533978,,,08/05/2025 12:00:39,PLI7D87,,,,,SOL,,
697580,,,08/05/2025 12:00:46,TAY1G71,,,,,SOL,,
438615,,,08/05/2025 12:05:56,SKQ2A26,,,,,SOL,,
