Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
162509,,,08/05/2025 02:56:07,SKJ096,,,,,SOL,,
181838,,,08/05/2025 03:33:26,Sem placa,,,,,SOL,,
715089,,,08/05/2025 05:34:10,Sem placa,,,,,SOL,,
260665,,,08/05/2025 05:41:46,OKZ1S79,,,,,SOL,,
59063,,,08/05/2025 05:58:11,PMV5F88,,,,,SOL,,
526855,,,08/05/2025 06:15:06,LPR3E56,,,,,SOL,,
446908,,,08/05/2025 06:20:55,NZK5C47,,,,,SOL,,
521795,,,08/05/2025 06:25:31,Sem placa,,,,,SOL,,
449401,,,08/05/2025 06:31:08,PJO1320,,,,,SOL,,
884777,,,08/05/2025 06:33:37,Sem placa,,,,,SOL,,
309476,,,08/05/2025 06:37:31,PCK6B30,,,,,SOL,,
371767,,,08/05/2025 06:39:13,SJL5D4,,,,,SOL,,
886958,,,08/05/2025 06:42:29,RPB2C28,,,,,SOL,,
24957,,,08/05/2025 06:43:07,QFD3A22,,,,,SOL,,
386083,,,08/05/2025 07:08:54,JRY3J36,,,,,SOL,,
209894,,,08/05/2025 07:13:08,OVD3C12,,,,,SOL,,
430386,,,08/05/2025 07:17:22,NYO5251,,,,,SOL,,
642837,,,08/05/2025 07:38:22,GSW4G84,,,,,SOL,,
367904,,,08/05/2025 07:39:47,JPG1851,,,,,SOL,,
508517,,,08/05/2025 07:43:26,NZH3478,,,,,SOL,,
113698,,,08/05/2025 07:46:59,JPT2H75,,,,,SOL,,
428908,,,08/05/2025 07:52:40,OZC8I89,,,,,SOL,,
530347,,,08/05/2025 07:53:55,NTW0B77,,,,,SOL,,
156821,,,08/05/2025 07:58:14,HCO7546,,,,,SOL,,
963417,,,08/05/2025 08:05:12,Sem placa,,,,,SOL,,
791439,,,08/05/2025 08:07:22,MYZ289,,,,,SOL,,
543563,,,08/05/2025 08:13:17,Sem placa,,,,,SOL,,
806885,,,08/05/2025 08:14:22,QQZ1B37,,,,,SOL,,
559061,,,08/05/2025 08:14:58,OXH2626,,,,,SOL,,
83703,,,08/05/2025 08:16:09,RPV4B67,,,,,SOL,,
96428,,,08/05/2025 08:16:41,HMY4812,,,,,SOL,,
781643,,,08/05/2025 08:19:49,Sem placa,,,,,SOL,,
447369,,,08/05/2025 08:22:07,PLM1700,,,,,SOL,,
657228,,,08/05/2025 08:22:58,Sem placa,,,,,SOL,,
255535,,,08/05/2025 08:23:14,SJU3D77,,,,,SOL,,
256798,,,08/05/2025 08:32:57,PUO1798,,,,,SOL,,
809741,,,08/05/2025 08:34:52,PXV7337,,,,,SOL,,
855153,,,08/05/2025 08:35:35,Sem placa,,,,,SOL,,
244110,,,08/05/2025 08:36:14,Sem placa,,,,,SOL,,
405495,,,08/05/2025 08:41:30,LLK4281,,,,,SOL,,
439957,,,08/05/2025 08:51:12,GFU3J34,,,,,SOL,,
728752,,,08/05/2025 08:58:38,Sem placa,,,,,SOL,,
522764,,,08/05/2025 08:59:24,Sem placa,,,,,SOL,,
480217,,,08/05/2025 09:00:05,JJZ804,,,,,SOL,,
985140,,,08/05/2025 09:00:10,PLI9E01,,,,,SOL,,
328960,,,08/05/2025 09:16:14,PKM3C85,,,,,SOL,,
682851,,,08/05/2025 09:21:11,Sem placa,,,,,SOL,,
706263,,,08/05/2025 09:25:29,Sem placa,,,,,SOL,,
346057,,,08/05/2025 09:26:24,RZG8I44,,,,,SOL,,
285606,,,08/05/2025 09:26:41,QTX8D83,,,,,SOL,,
742899,,,08/05/2025 09:27:14,SJU3D77,,,,,SOL,,
113916,,,08/05/2025 09:28:01,RVJ1D62,,,,,SOL,,
34007,,,08/05/2025 09:32:38,PLX3D46,,,,,SOL,,
31928,,,08/05/2025 09:40:14,JSH9584,,,,,SOL,,
85184,,,08/05/2025 09:40:56,NZS7C38,,,,,SOL,,
598187,,,08/05/2025 09:45:47,NZK5C47,,,,,SOL,,
707753,,,08/05/2025 09:51:49,NZW5704,,,,,SOL,,
816540,,,08/05/2025 09:56:06,RNO4C14,,,,,SOL,,
273087,,,08/05/2025 10:00:22,QKS5B98,,,,,SOL,,
607612,,,08/05/2025 10:03:49,PJN0B18,,,,,SOL,,
652762,,,08/05/2025 10:08:05,RPG3A84,,,,,SOL,,
675247,,,08/05/2025 10:12:27,OKR6649,,,,,SOL,,
909105,,,08/05/2025 10:17:47,RDG8G61,,,,,SOL,,
259091,,,08/05/2025 10:18:21,PJM9A57,,,,,SOL,,
59149,,,08/05/2025 10:18:56,PKQ3I46,,,,,SOL,,
687698,,,08/05/2025 10:19:48,RPB2C28,,,,,SOL,,
803161,,,08/05/2025 10:19:56,QPZ8H39,,,,,SOL,,
610490,,,08/05/2025 10:20:52,QTZ3E23,,,,,SOL,,
197471,,,08/05/2025 10:21:46,SWS3C97,,,,,SOL,,
290463,,,08/05/2025 10:22:45,Sem placa,,,,,SOL,,
617485,,,08/05/2025 10:26:38,PLG4I11,,,,,SOL,,
873246,,,08/05/2025 10:28:27,Sem placa,,,,,SOL,,
210619,,,08/05/2025 10:28:37,GID4E75,,,,,SOL,,
520185,,,08/05/2025 10:28:41,PLP3H23,,,,,SOL,,
821207,,,08/05/2025 10:32:31,EXM3G51,,,,,SOL,,
643704,,,08/05/2025 10:34:47,Sem placa,,,,,SOL,,
513235,,,08/05/2025 10:37:04,PLS9E00,,,,,SOL,,
21515,,,08/05/2025 10:40:07,Sem placa,,,,,SOL,,
767242,,,08/05/2025 10:40:15,SHH2C62,,,,,SOL,,
249222,,,08/05/2025 10:40:15,SMM1C62,,,,,SOL,,
