Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
693711,,,21/04/2025 19:34:41,Sem placa,,,,,SOL,,
735762,,,22/04/2025 00:51:00,Sem placa,,,,,SOL,,
109769,,,22/04/2025 04:02:40,Sem placa,,,,,SOL,,
760846,,,22/04/2025 05:57:41,Sem placa,,,,,SOL,,
939172,,,22/04/2025 09:05:56,SJE6A72,,,,,SOL,,
661220,,,22/04/2025 09:14:12,SFO5I11,,,,,SOL,,
591540,,,22/04/2025 09:16:14,HMC7B81,,,,,SOL,,
737851,,,22/04/2025 09:16:21,RDF6E55,,,,,SOL,,
551356,,,22/04/2025 09:39:05,JRV7851,,,,,SOL,,
664116,,,22/04/2025 09:45:37,JOG7980,,,,,SOL,,
950675,,,22/04/2025 09:46:58,QKS5B98,,,,,SOL,,
307858,,,22/04/2025 09:47:05,PLG8348,,,,,SOL,,
148173,,,22/04/2025 09:47:23,QTV8A42,,,,,SOL,,
831440,,,22/04/2025 09:49:04,SJX3D21,,,,,SOL,,
483362,,,22/04/2025 09:50:43,HOK8E12,,,,,SOL,,
892123,,,22/04/2025 09:50:49,Sem placa,,,,,SOL,,
80927,,,22/04/2025 09:52:34,OUR1128,,,,,SOL,,
279221,,,22/04/2025 09:54:20,QUR8F79,,,,,SOL,,
82483,,,22/04/2025 09:55:09,Sem placa,,,,,SOL,,
730541,,,22/04/2025 09:55:54,PJO1321,,,,,SOL,,
316754,,,22/04/2025 10:00:14,SKC7A16,,,,,SOL,,
967734,,,22/04/2025 10:02:39,QPB7A13,,,,,SOL,,
405802,,,22/04/2025 10:07:44,PJS5C65,,,,,SOL,,
655694,,,22/04/2025 10:15:09,NTW3A35,,,,,SOL,,
574010,,,22/04/2025 10:16:19,TAY1G43,,,,,SOL,,
913163,,,22/04/2025 10:22:13,NZH1587,,,,,SOL,,
925734,,,22/04/2025 10:23:57,PLP3H23,,,,,SOL,,
791891,,,22/04/2025 10:27:30,TAT7A50,,,,,SOL,,
142910,,,22/04/2025 10:35:23,SJM5G82,,,,,SOL,,
455254,,,22/04/2025 10:42:05,RPE0F18,,,,,SOL,,
713326,,,22/04/2025 10:44:37,EBB1H69,,,,,SOL,,
818589,,,22/04/2025 10:47:05,Sem placa,,,,,SOL,,
541615,,,22/04/2025 10:47:58,TCZ4E38,,,,,SOL,,
367424,,,22/04/2025 10:48:17,PKP2H12,,,,,SOL,,
177701,,,22/04/2025 10:50:21,PKD5714,,,,,SOL,,
