Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
73591,,,10/05/2025 17:06:00,ONH5J06,,,,,SOL,,
231499,,,10/05/2025 17:08:09,SKT5C94,,,,,SOL,,
656629,,,10/05/2025 17:11:21,PLL2G39,,,,,SOL,,
8605,,,10/05/2025 17:12:28,QPQ8620,,,,,SOL,,
73039,,,10/05/2025 17:20:00,OKS5583,,,,,SOL,,
484089,,,10/05/2025 17:23:54,PJL7H9,,,,,SOL,,
459367,,,10/05/2025 17:25:01,OKS627,,,,,SOL,,
153199,,,10/05/2025 17:26:01,Sem placa,,,,,SOL,,
124068,,,10/05/2025 17:31:54,SJ2813,,,,,SOL,,
109678,,,10/05/2025 17:45:10,PJW7610,,,,,SOL,,
107181,,,10/05/2025 17:52:20,SJH0J25,,,,,SOL,,
70784,,,10/05/2025 17:55:34,HG3252,,,,,SOL,,
146418,,,10/05/2025 18:10:27,FJ3132,,,,,SOL,,
200076,,,10/05/2025 18:17:06,Sem placa,,,,,SOL,,
256480,,,10/05/2025 18:17:29,Sem placa,,,,,SOL,,
62483,,,10/05/2025 18:37:10,PJL7H09,,,,,SOL,,
742287,,,10/05/2025 18:55:23,Sem placa,,,,,SOL,,
47967,,,10/05/2025 19:01:21,SC7A16,,,,,SOL,,
258555,,,10/05/2025 19:09:57,OKR5553,,,,,SOL,,
37381,,,10/05/2025 19:13:59,Sem placa,,,,,SOL,,
114956,,,10/05/2025 19:17:22,DDE686,,,,,SOL,,
624001,,,10/05/2025 19:41:39,Sem placa,,,,,SOL,,
128842,,,10/05/2025 20:06:26,CY5J86,,,,,SOL,,
767185,,,10/05/2025 20:08:53,OKI1E32,,,,,SOL,,
618308,,,10/05/2025 20:26:25,TES668,,,,,SOL,,
676066,,,10/05/2025 20:34:41,DI2614,,,,,SOL,,
120862,,,10/05/2025 20:39:00,SKH7J77,,,,,SOL,,
196973,,,10/05/2025 21:08:55,Sem placa,,,,,SOL,,
828719,,,10/05/2025 21:09:28,Sem placa,,,,,SOL,,
225224,,,10/05/2025 21:15:40,NYY8582,,,,,SOL,,
416056,,,10/05/2025 22:03:49,Sem placa,,,,,SOL,,
201613,,,10/05/2025 22:31:33,Sem placa,,,,,SOL,,
529815,,,10/05/2025 23:00:09,SEK085,,,,,SOL,,
799884,,,10/05/2025 23:09:29,Sem placa,,,,,SOL,,
78183,,,10/05/2025 23:27:59,OUQ294,,,,,SOL,,
547781,,,10/05/2025 23:32:26,Sem placa,,,,,SOL,,
306679,,,10/05/2025 23:33:35,Sem placa,,,,,SOL,,
787293,,,10/05/2025 23:43:49,Sem placa,,,,,SOL,,
878138,,,10/05/2025 23:45:37,Sem placa,,,,,SOL,,
942212,,,10/05/2025 23:46:19,HZ0759,,,,,SOL,,
273922,,,11/05/2025 01:44:29,SJK847,,,,,SOL,,
627533,,,11/05/2025 02:16:32,Sem placa,,,,,SOL,,
160248,,,11/05/2025 03:01:55,Sem placa,,,,,SOL,,
179466,,,11/05/2025 05:40:38,Sem placa,,,,,SOL,,
185191,,,11/05/2025 06:09:46,Sem placa,,,,,SOL,,
929857,,,11/05/2025 06:35:06,Sem placa,,,,,SOL,,
814667,,,11/05/2025 06:36:20,JRX1528,,,,,SOL,,
303563,,,11/05/2025 06:50:38,QQZ1B37,,,,,SOL,,
341527,,,11/05/2025 07:11:17,Sem placa,,,,,SOL,,
345394,,,11/05/2025 07:16:49,NYW2143,,,,,SOL,,
741815,,,11/05/2025 07:16:57,OVD3C12,,,,,SOL,,
628848,,,11/05/2025 07:18:42,PGO2258,,,,,SOL,,
618581,,,11/05/2025 07:27:28,Sem placa,,,,,SOL,,
691245,,,11/05/2025 07:28:09,OKZ9742,,,,,SOL,,
736704,,,11/05/2025 07:31:09,NYY3763,,,,,SOL,,
470320,,,11/05/2025 07:36:22,RPZ7E46,,,,,SOL,,
680858,,,11/05/2025 07:40:56,SKI2A82,,,,,SOL,,
544975,,,11/05/2025 07:46:49,FEW6I91,,,,,SOL,,
998535,,,11/05/2025 07:50:37,NTW0B77,,,,,SOL,,
340339,,,11/05/2025 07:57:23,RTL2D14,,,,,SOL,,
156724,,,11/05/2025 07:58:22,PLV4D58,,,,,SOL,,
734597,,,11/05/2025 08:00:00,TCV9I29,,,,,SOL,,
60060,,,11/05/2025 08:12:07,OZC8I89,,,,,SOL,,
340109,,,11/05/2025 08:14:55,NTF3F50,,,,,SOL,,
16004,,,11/05/2025 08:19:58,JQV9F93,,,,,SOL,,
389359,,,11/05/2025 08:21:06,Sem placa,,,,,SOL,,
