Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
379932,,,09/05/2025 11:00:54,RTL2D14,,,,,SOL,,
877395,,,09/05/2025 11:09:56,Sem placa,,,,,SOL,,
86050,,,09/05/2025 11:10:25,Sem placa,,,,,SOL,,
390946,,,09/05/2025 11:11:24,Sem placa,,,,,SOL,,
463679,,,09/05/2025 11:12:18,PLL0E81,,,,,SOL,,
731383,,,09/05/2025 11:22:35,RDK8G98,,,,,SOL,,
517434,,,09/05/2025 11:22:59,Sem placa,,,,,SOL,,
953034,,,09/05/2025 11:23:36,OUI6J00,,,,,SOL,,
274801,,,09/05/2025 11:24:32,SJX3D21,,,,,SOL,,
563701,,,09/05/2025 11:26:54,ONH5J06,,,,,SOL,,
886252,,,09/05/2025 11:28:08,Sem placa,,,,,SOL,,
258206,,,09/05/2025 11:29:07,NYY5H53,,,,,SOL,,
287950,,,09/05/2025 11:33:12,OKI8590,,,,,SOL,,
487129,,,09/05/2025 11:35:55,HMY4812,,,,,SOL,,
159160,,,09/05/2025 11:36:06,HCO7546,,,,,SOL,,
645017,,,09/05/2025 11:37:40,RNO4C14,,,,,SOL,,
255152,,,09/05/2025 11:40:48,Sem placa,,,,,SOL,,
800615,,,09/05/2025 11:40:58,OVA0166,,,,,SOL,,
456823,,,09/05/2025 11:52:38,PLR8E03,,,,,SOL,,
418494,,,09/05/2025 11:53:00,RPO3D10,,,,,SOL,,
805378,,,09/05/2025 11:53:58,Sem placa,,,,,SOL,,
617017,,,09/05/2025 11:54:05,Sem placa,,,,,SOL,,
389919,,,09/05/2025 11:54:05,QLL0067,,,,,SOL,,
758042,,,09/05/2025 11:59:51,OUL1859,,,,,SOL,,
290755,,,09/05/2025 12:02:41,Sem placa,,,,,SOL,,
872046,,,09/05/2025 12:05:01,PYD3E88,,,,,SOL,,
155351,,,09/05/2025 12:06:09,Sem placa,,,,,SOL,,
335091,,,09/05/2025 12:12:28,Sem placa,,,,,SOL,,
342444,,,09/05/2025 12:20:44,PLQ6I20,,,,,SOL,,
449334,,,09/05/2025 12:25:44,Sem placa,,,,,SOL,,
506273,,,09/05/2025 12:27:01,NYU3G73,,,,,SOL,,
180430,,,09/05/2025 12:28:41,JPG1851,,,,,SOL,,
709280,,,09/05/2025 12:28:50,PLF9296,,,,,SOL,,
417535,,,09/05/2025 12:31:06,RMN2D11,,,,,SOL,,
656283,,,09/05/2025 12:32:49,Sem placa,,,,,SOL,,
822170,,,09/05/2025 12:33:20,PKM6198,,,,,SOL,,
807536,,,09/05/2025 12:35:55,Sem placa,,,,,SOL,,
903096,,,09/05/2025 12:36:10,NYX4136,,,,,SOL,,
901947,,,09/05/2025 12:36:35,SKR4A90,,,,,SOL,,
261549,,,09/05/2025 12:36:50,RME9G06,,,,,SOL,,
616459,,,09/05/2025 12:37:27,QOS2D92,,,,,SOL,,
918837,,,09/05/2025 12:40:20,SJZ1G83,,,,,SOL,,
169412,,,09/05/2025 12:47:42,Sem placa,,,,,SOL,,
727229,,,09/05/2025 12:47:49,Sem placa,,,,,SOL,,
800858,,,09/05/2025 12:50:06,SIM4I64,,,,,SOL,,
355541,,,09/05/2025 12:51:01,RUL2E39,,,,,SOL,,
641568,,,09/05/2025 12:52:52,RPG6A02,,,,,SOL,,
2264,,,09/05/2025 13:00:51,PKV0374,,,,,SOL,,
563464,,,09/05/2025 13:05:25,RPK2D27,,,,,SOL,,
695234,,,09/05/2025 13:06:06,OER1E06,,,,,SOL,,
716529,,,09/05/2025 13:09:00,PJC1608,,,,,SOL,,
586581,,,09/05/2025 13:11:46,QOO2D72,,,,,SOL,,
349337,,,09/05/2025 13:13:18,Sem placa,,,,,SOL,,
921972,,,09/05/2025 13:15:15,KXX2J03,,,,,SOL,,
351841,,,09/05/2025 13:19:34,PLP7J49,,,,,SOL,,
81139,,,09/05/2025 13:22:16,RDC3I88,,,,,SOL,,
138568,,,09/05/2025 13:24:38,RCU3B55,,,,,SOL,,
224569,,,09/05/2025 13:25:34,EIY0C72,,,,,SOL,,
663485,,,09/05/2025 13:25:53,RDH0B53,,,,,SOL,,
943419,,,09/05/2025 13:26:55,Sem placa,,,,,SOL,,
399548,,,09/05/2025 13:38:40,Sem placa,,,,,SOL,,
499316,,,09/05/2025 13:39:49,RDM9B31,,,,,SOL,,
543115,,,09/05/2025 13:45:19,FWD4A05,,,,,SOL,,
943609,,,09/05/2025 13:46:55,QKS5B98,,,,,SOL,,
763958,,,09/05/2025 13:47:19,RDN1H55,,,,,SOL,,
858630,,,09/05/2025 13:47:54,SFR3H12,,,,,SOL,,
826688,,,09/05/2025 13:48:37,Sem placa,,,,,SOL,,
138029,,,09/05/2025 13:54:45,PLY0E52,,,,,SOL,,
782127,,,09/05/2025 13:55:45,PLV2I22,,,,,SOL,,
755517,,,09/05/2025 14:00:04,JPB0721,,,,,SOL,,
496200,,,09/05/2025 14:00:25,NZF8251,,,,,SOL,,
975059,,,09/05/2025 14:11:34,PJM0700,,,,,SOL,,
336908,,,09/05/2025 14:11:55,SKQ4F61,,,,,SOL,,
366601,,,09/05/2025 14:19:08,SKI3D73,,,,,SOL,,
448959,,,09/05/2025 14:31:01,RCU9H60,,,,,SOL,,
710436,,,09/05/2025 14:31:25,PJV6F53,,,,,SOL,,
971886,,,09/05/2025 14:51:12,Sem placa,,,,,SOL,,
657721,,,09/05/2025 15:01:36,Sem placa,,,,,SOL,,
522270,,,09/05/2025 15:04:11,OKP9D19,,,,,SOL,,
650254,,,09/05/2025 15:04:25,RDB1C78,,,,,SOL,,
964534,,,09/05/2025 15:08:58,RRD4C52,,,,,SOL,,
934167,,,09/05/2025 15:12:37,Sem placa,,,,,SOL,,
341136,,,09/05/2025 15:12:54,NTR368,,,,,SOL,,
114230,,,09/05/2025 15:13:15,Sem placa,,,,,SOL,,
135801,,,09/05/2025 15:18:30,QPZ8H39,,,,,SOL,,
993614,,,09/05/2025 15:19:43,HCO7546,,,,,SOL,,
744683,,,09/05/2025 15:19:52,TCW0F90,,,,,SOL,,
79863,,,09/05/2025 15:20:08,PJZ7609,,,,,SOL,,
679990,,,09/05/2025 15:20:22,Sem placa,,,,,SOL,,
239020,,,09/05/2025 15:29:13,OZI1G49,,,,,SOL,,
652748,,,09/05/2025 15:35:36,PJM0700,,,,,SOL,,
75516,,,09/05/2025 15:37:12,Sem placa,,,,,SOL,,
131110,,,09/05/2025 15:43:15,JSL1B33,,,,,SOL,,
941150,,,09/05/2025 15:53:08,PR7D11,,,,,SOL,,
611229,,,09/05/2025 15:53:20,SKR9I64,,,,,SOL,,
73021,,,09/05/2025 15:54:11,Sem placa,,,,,SOL,,
242565,,,09/05/2025 15:58:17,PLM8J54,,,,,SOL,,
71077,,,09/05/2025 15:59:33,PYJ2851,,,,,SOL,,
138619,,,09/05/2025 16:00:59,RCS9C95,,,,,SOL,,
18275,,,09/05/2025 16:05:36,Sem placa,,,,,SOL,,
713514,,,09/05/2025 16:05:45,QFD3A22,,,,,SOL,,
314212,,,09/05/2025 16:17:48,Sem placa,,,,,SOL,,
750029,,,09/05/2025 16:23:41,RCZ0B98,,,,,SOL,,
128207,,,09/05/2025 16:24:37,Sem placa,,,,,SOL,,
415905,,,09/05/2025 16:28:10,PLP3H23,,,,,SOL,,
637087,,,09/05/2025 16:31:23,RDI6J00,,,,,SOL,,
382692,,,09/05/2025 16:37:37,JPG1851,,,,,SOL,,
248976,,,09/05/2025 16:41:35,TCU6B45,,,,,SOL,,
289367,,,09/05/2025 16:43:21,SIO9E59,,,,,SOL,,
691709,,,09/05/2025 16:54:13,Sem placa,,,,,SOL,,
75842,,,09/05/2025 17:02:33,KXX2J03,,,,,SOL,,
636319,,,09/05/2025 17:02:35,PKV0374,,,,,SOL,,
958170,,,09/05/2025 17:08:41,NYK5215,,,,,SOL,,
581743,,,09/05/2025 17:19:36,QAS607,,,,,SOL,,
29782,,,09/05/2025 17:20:00,TDD0681,,,,,SOL,,
376169,,,09/05/2025 17:29:49,Sem placa,,,,,SOL,,
298208,,,09/05/2025 17:32:19,OKB0411,,,,,SOL,,
723868,,,09/05/2025 17:36:38,OUI0J32,,,,,SOL,,
281416,,,09/05/2025 18:00:36,STP3313,,,,,SOL,,
868239,,,09/05/2025 18:03:42,Sem placa,,,,,SOL,,
662906,,,09/05/2025 18:03:46,Sem placa,,,,,SOL,,
312824,,,09/05/2025 18:03:54,IRD134,,,,,SOL,,
261384,,,09/05/2025 18:05:06,PAN7I52,,,,,SOL,,
207232,,,09/05/2025 18:12:24,RKP479,,,,,SOL,,
987138,,,09/05/2025 18:12:52,Sem placa,,,,,SOL,,
531742,,,09/05/2025 18:16:04,PLH5636,,,,,SOL,,
834982,,,09/05/2025 18:26:28,Sem placa,,,,,SOL,,
18383,,,09/05/2025 18:27:26,Sem placa,,,,,SOL,,
13292,,,09/05/2025 18:32:44,MI2H11,,,,,SOL,,
783657,,,09/05/2025 18:37:07,SJO4C37,,,,,SOL,,
455688,,,09/05/2025 18:50:10,NTP6063,,,,,SOL,,
403907,,,09/05/2025 18:51:16,RUW6I29,,,,,SOL,,
734952,,,09/05/2025 18:59:10,SII4600,,,,,SOL,,
655375,,,09/05/2025 19:13:11,Sem placa,,,,,SOL,,
784069,,,09/05/2025 19:33:33,RNX2615,,,,,SOL,,
908872,,,09/05/2025 19:42:14,ONH5J06,,,,,SOL,,
694323,,,09/05/2025 19:46:52,QNQ659,,,,,SOL,,
820630,,,09/05/2025 19:50:41,SKB7E04,,,,,SOL,,
921970,,,09/05/2025 19:57:40,LR8C44,,,,,SOL,,
990644,,,09/05/2025 20:22:29,OZN2767,,,,,SOL,,
211896,,,09/05/2025 20:22:37,Sem placa,,,,,SOL,,
156624,,,09/05/2025 20:24:25,RGM8C33,,,,,SOL,,
853062,,,09/05/2025 20:27:55,Sem placa,,,,,SOL,,
392351,,,09/05/2025 20:30:06,RPV4B67,,,,,SOL,,
87937,,,09/05/2025 20:36:02,PLQ7J62,,,,,SOL,,
354536,,,09/05/2025 20:37:01,SIJ2C27,,,,,SOL,,
194117,,,09/05/2025 20:37:07,Sem placa,,,,,SOL,,
278138,,,09/05/2025 21:56:39,Sem placa,,,,,SOL,,
623239,,,09/05/2025 22:02:47,Sem placa,,,,,SOL,,
710276,,,09/05/2025 23:23:05,Sem placa,,,,,SOL,,
32773,,,09/05/2025 23:26:15,MUY029,,,,,SOL,,
379697,,,09/05/2025 23:35:37,Sem placa,,,,,SOL,,
747184,,,09/05/2025 23:36:38,NCO7546,,,,,SOL,,
189721,,,10/05/2025 00:40:10,RFV6459,,,,,SOL,,
114917,,,10/05/2025 01:17:50,Sem placa,,,,,SOL,,
181834,,,10/05/2025 04:21:27,Sem placa,,,,,SOL,,
247379,,,10/05/2025 05:02:59,Sem placa,,,,,SOL,,
572699,,,10/05/2025 05:36:49,J4GZ184,,,,,SOL,,
310072,,,10/05/2025 05:53:19,NZK5C47,,,,,SOL,,
188628,,,10/05/2025 05:55:08,NYK5215,,,,,SOL,,
244597,,,10/05/2025 06:24:48,OKX8G90,,,,,SOL,,
4001,,,10/05/2025 06:25:09,Sem placa,,,,,SOL,,
48862,,,10/05/2025 06:39:27,JRX1528,,,,,SOL,,
501650,,,10/05/2025 06:41:49,QFD3A22,,,,,SOL,,
980994,,,10/05/2025 06:42:10,OUU9998,,,,,SOL,,
933143,,,10/05/2025 06:44:25,LPR3E56,,,,,SOL,,
277842,,,10/05/2025 06:46:35,NZU6563,,,,,SOL,,
777752,,,10/05/2025 06:56:13,Sem placa,,,,,SOL,,
104420,,,10/05/2025 06:58:18,NYW2143,,,,,SOL,,
585624,,,10/05/2025 07:05:01,JRY3J36,,,,,SOL,,
372920,,,10/05/2025 07:06:19,PLF6335,,,,,SOL,,
57222,,,10/05/2025 07:06:34,RDR4E53,,,,,SOL,,
674254,,,10/05/2025 07:12:44,JQN620,,,,,SOL,,
153242,,,10/05/2025 07:12:55,Sem placa,,,,,SOL,,
447995,,,10/05/2025 07:33:42,PLL2B14,,,,,SOL,,
505373,,,10/05/2025 07:34:05,PLC2746,,,,,SOL,,
788113,,,10/05/2025 07:34:15,Sem placa,,,,,SOL,,
888217,,,10/05/2025 07:40:25,PLF0417,,,,,SOL,,
405237,,,10/05/2025 07:43:20,PJO7742,,,,,SOL,,
848500,,,10/05/2025 07:45:48,OZI1049,,,,,SOL,,
