Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
783383,,,09/05/2025 17:02:33,KXX2J03,,,,,SOL,,
925342,,,09/05/2025 17:02:35,PKV0374,,,,,SOL,,
346355,,,09/05/2025 17:08:41,NYK5215,,,,,SOL,,
9927,,,09/05/2025 17:19:36,QAS607,,,,,SOL,,
465359,,,09/05/2025 17:20:00,TDD0681,,,,,SOL,,
702252,,,09/05/2025 17:29:49,Sem placa,,,,,SOL,,
436874,,,09/05/2025 17:32:19,OKB0411,,,,,SOL,,
88861,,,09/05/2025 17:36:38,OUI0J32,,,,,SOL,,
132719,,,09/05/2025 18:00:36,STP3313,,,,,SOL,,
700279,,,09/05/2025 18:03:42,Sem placa,,,,,SOL,,
112485,,,09/05/2025 18:03:46,Sem placa,,,,,SOL,,
70784,,,09/05/2025 18:03:54,IRD134,,,,,SOL,,
412706,,,09/05/2025 18:05:06,PAN7I52,,,,,SOL,,
341004,,,09/05/2025 18:12:24,RKP479,,,,,SOL,,
941519,,,09/05/2025 18:12:52,Sem placa,,,,,SOL,,
96981,,,09/05/2025 18:16:04,PLH5636,,,,,SOL,,
79630,,,09/05/2025 18:26:28,Sem placa,,,,,SOL,,
286562,,,09/05/2025 18:27:26,Sem placa,,,,,SOL,,
383345,,,09/05/2025 18:32:44,MI2H11,,,,,SOL,,
808043,,,09/05/2025 18:37:07,SJO4C37,,,,,SOL,,
773295,,,09/05/2025 18:50:10,NTP6063,,,,,SOL,,
573529,,,09/05/2025 18:51:16,RUW6I29,,,,,SOL,,
569254,,,09/05/2025 18:59:10,SII4600,,,,,SOL,,
259761,,,09/05/2025 19:13:11,Sem placa,,,,,SOL,,
166037,,,09/05/2025 19:33:33,RNX2615,,,,,SOL,,
501398,,,09/05/2025 19:42:14,ONH5J06,,,,,SOL,,
567121,,,09/05/2025 19:46:52,QNQ659,,,,,SOL,,
808343,,,09/05/2025 19:50:41,SKB7E04,,,,,SOL,,
244366,,,09/05/2025 19:57:40,LR8C44,,,,,SOL,,
229983,,,09/05/2025 20:22:29,OZN2767,,,,,SOL,,
293996,,,09/05/2025 20:22:37,Sem placa,,,,,SOL,,
993038,,,09/05/2025 20:24:25,RGM8C33,,,,,SOL,,
309237,,,09/05/2025 20:27:55,Sem placa,,,,,SOL,,
280576,,,09/05/2025 20:30:06,RPV4B67,,,,,SOL,,
