Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
664160,,,09/05/2025 14:11:34,PJM0700,,,,,SOL,,
707092,,,09/05/2025 14:11:55,SKQ4F61,,,,,SOL,,
179458,,,09/05/2025 14:19:08,SKI3D73,,,,,SOL,,
898342,,,09/05/2025 14:31:01,RCU9H60,,,,,SOL,,
738610,,,09/05/2025 14:31:25,PJV6F53,,,,,SOL,,
878394,,,09/05/2025 14:51:12,Sem placa,,,,,SOL,,
531952,,,09/05/2025 15:01:36,Sem placa,,,,,SOL,,
176491,,,09/05/2025 15:04:11,OKP9D19,,,,,SOL,,
596449,,,09/05/2025 15:04:25,RDB1C78,,,,,SOL,,
176545,,,09/05/2025 15:08:58,RRD4C52,,,,,SOL,,
928388,,,09/05/2025 15:12:37,Sem placa,,,,,SOL,,
409112,,,09/05/2025 15:12:54,NTR368,,,,,SOL,,
428607,,,09/05/2025 15:13:15,Sem placa,,,,,SOL,,
42452,,,09/05/2025 15:18:30,QPZ8H39,,,,,SOL,,
933036,,,09/05/2025 15:19:43,HCO7546,,,,,SOL,,
213634,,,09/05/2025 15:19:52,TCW0F90,,,,,SOL,,
490395,,,09/05/2025 15:20:08,PJZ7609,,,,,SOL,,
239511,,,09/05/2025 15:20:22,Sem placa,,,,,SOL,,
829624,,,09/05/2025 15:29:13,OZI1G49,,,,,SOL,,
223393,,,09/05/2025 15:35:36,PJM0700,,,,,SOL,,
573102,,,09/05/2025 15:37:12,Sem placa,,,,,SOL,,
218722,,,09/05/2025 15:43:15,JSL1B33,,,,,SOL,,
64177,,,09/05/2025 15:53:08,PR7D11,,,,,SOL,,
748985,,,09/05/2025 15:53:20,SKR9I64,,,,,SOL,,
612960,,,09/05/2025 15:54:11,Sem placa,,,,,SOL,,
992168,,,09/05/2025 15:58:17,PLM8J54,,,,,SOL,,
743048,,,09/05/2025 15:59:33,PYJ2851,,,,,SOL,,
76189,,,09/05/2025 16:00:59,RCS9C95,,,,,SOL,,
865868,,,09/05/2025 16:05:36,Sem placa,,,,,SOL,,
462039,,,09/05/2025 16:05:45,QFD3A22,,,,,SOL,,
467236,,,09/05/2025 16:17:48,Sem placa,,,,,SOL,,
239832,,,09/05/2025 16:23:41,RCZ0B98,,,,,SOL,,
253657,,,09/05/2025 16:24:37,Sem placa,,,,,SOL,,
43728,,,09/05/2025 16:28:10,PLP3H23,,,,,SOL,,
739409,,,09/05/2025 16:31:23,RDI6J00,,,,,SOL,,
12979,,,09/05/2025 16:37:37,JPG1851,,,,,SOL,,
946216,,,09/05/2025 16:41:35,TCU6B45,,,,,SOL,,
228500,,,09/05/2025 16:43:21,SIO9E59,,,,,SOL,,
56053,,,09/05/2025 16:54:13,Sem placa,,,,,SOL,,
109185,,,09/05/2025 17:02:33,KXX2J03,,,,,SOL,,
827911,,,09/05/2025 17:02:35,PKV0374,,,,,SOL,,
432380,,,09/05/2025 17:08:41,NYK5215,,,,,SOL,,
823062,,,09/05/2025 17:19:36,QAS607,,,,,SOL,,
745116,,,09/05/2025 17:20:00,TDD0681,,,,,SOL,,
618276,,,09/05/2025 17:29:49,Sem placa,,,,,SOL,,
917951,,,09/05/2025 17:32:19,OKB0411,,,,,SOL,,
652643,,,09/05/2025 17:36:38,OUI0J32,,,,,SOL,,
653574,,,09/05/2025 18:00:36,STP3313,,,,,SOL,,
640394,,,09/05/2025 18:03:42,Sem placa,,,,,SOL,,
228153,,,09/05/2025 18:03:46,Sem placa,,,,,SOL,,
68958,,,09/05/2025 18:03:54,IRD134,,,,,SOL,,
696803,,,09/05/2025 18:05:06,PAN7I52,,,,,SOL,,
906704,,,09/05/2025 18:12:24,RKP479,,,,,SOL,,
593902,,,09/05/2025 18:12:52,Sem placa,,,,,SOL,,
907004,,,09/05/2025 18:16:04,PLH5636,,,,,SOL,,
20485,,,09/05/2025 18:26:28,Sem placa,,,,,SOL,,
578001,,,09/05/2025 18:27:26,Sem placa,,,,,SOL,,
198987,,,09/05/2025 18:32:44,MI2H11,,,,,SOL,,
670874,,,09/05/2025 18:37:07,SJO4C37,,,,,SOL,,
30973,,,09/05/2025 18:50:10,NTP6063,,,,,SOL,,
185729,,,09/05/2025 18:51:16,RUW6I29,,,,,SOL,,
846880,,,09/05/2025 18:59:10,SII4600,,,,,SOL,,
470076,,,09/05/2025 19:13:11,Sem placa,,,,,SOL,,
325818,,,09/05/2025 19:33:33,RNX2615,,,,,SOL,,
126982,,,09/05/2025 19:42:14,ONH5J06,,,,,SOL,,
626931,,,09/05/2025 19:46:52,QNQ659,,,,,SOL,,
152187,,,09/05/2025 19:50:41,SKB7E04,,,,,SOL,,
755603,,,09/05/2025 19:57:40,LR8C44,,,,,SOL,,
326326,,,09/05/2025 20:22:29,OZN2767,,,,,SOL,,
845237,,,09/05/2025 20:22:37,Sem placa,,,,,SOL,,
203552,,,09/05/2025 20:24:25,RGM8C33,,,,,SOL,,
465572,,,09/05/2025 20:27:55,Sem placa,,,,,SOL,,
24156,,,09/05/2025 20:30:06,RPV4B67,,,,,SOL,,
281665,,,09/05/2025 20:36:02,PLQ7J62,,,,,SOL,,
495176,,,09/05/2025 20:37:01,SIJ2C27,,,,,SOL,,
456431,,,09/05/2025 20:37:07,Sem placa,,,,,SOL,,
468183,,,09/05/2025 21:56:39,Sem placa,,,,,SOL,,
67297,,,09/05/2025 22:02:47,Sem placa,,,,,SOL,,
360716,,,09/05/2025 23:23:05,Sem placa,,,,,SOL,,
138968,,,09/05/2025 23:26:15,MUY029,,,,,SOL,,
255330,,,09/05/2025 23:35:37,Sem placa,,,,,SOL,,
900641,,,09/05/2025 23:36:38,NCO7546,,,,,SOL,,
709966,,,10/05/2025 00:40:10,RFV6459,,,,,SOL,,
693089,,,10/05/2025 01:17:50,Sem placa,,,,,SOL,,
425889,,,10/05/2025 04:21:27,Sem placa,,,,,SOL,,
403335,,,10/05/2025 05:02:59,Sem placa,,,,,SOL,,
814930,,,10/05/2025 05:36:49,J4GZ184,,,,,SOL,,
848797,,,10/05/2025 05:53:19,NZK5C47,,,,,SOL,,
152463,,,10/05/2025 05:55:08,NYK5215,,,,,SOL,,
353891,,,10/05/2025 06:24:48,OKX8G90,,,,,SOL,,
317925,,,10/05/2025 06:25:09,Sem placa,,,,,SOL,,
201861,,,10/05/2025 06:39:27,JRX1528,,,,,SOL,,
328619,,,10/05/2025 06:41:49,QFD3A22,,,,,SOL,,
58338,,,10/05/2025 06:42:10,OUU9998,,,,,SOL,,
410415,,,10/05/2025 06:44:25,LPR3E56,,,,,SOL,,
101010,,,10/05/2025 06:46:35,NZU6563,,,,,SOL,,
322119,,,10/05/2025 06:56:13,Sem placa,,,,,SOL,,
482048,,,10/05/2025 06:58:18,NYW2143,,,,,SOL,,
684733,,,10/05/2025 07:05:01,JRY3J36,,,,,SOL,,
609376,,,10/05/2025 07:06:19,PLF6335,,,,,SOL,,
272641,,,10/05/2025 07:06:34,RDR4E53,,,,,SOL,,
217725,,,10/05/2025 07:12:44,JQN620,,,,,SOL,,
866097,,,10/05/2025 07:12:55,Sem placa,,,,,SOL,,
429501,,,10/05/2025 07:33:42,PLL2B14,,,,,SOL,,
416338,,,10/05/2025 07:34:05,PLC2746,,,,,SOL,,
730555,,,10/05/2025 07:34:15,Sem placa,,,,,SOL,,
370130,,,10/05/2025 07:40:25,PLF0417,,,,,SOL,,
456221,,,10/05/2025 07:43:20,PJO7742,,,,,SOL,,
553752,,,10/05/2025 07:45:48,OZI1049,,,,,SOL,,
856750,,,10/05/2025 07:46:10,FEW6I91,,,,,SOL,,
