Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
303965,,,21/04/2025 19:34:41,Sem placa,,,,,SOL,,
35263,,,22/04/2025 00:51:00,Sem placa,,,,,SOL,,
435050,,,22/04/2025 04:02:40,Sem placa,,,,,SOL,,
928982,,,22/04/2025 05:57:41,Sem placa,,,,,SOL,,
426055,,,22/04/2025 09:05:56,SJE6A72,,,,,SOL,,
973498,,,22/04/2025 09:14:12,SFO5I11,,,,,SOL,,
643982,,,22/04/2025 09:16:14,HMC7B81,,,,,SOL,,
517819,,,22/04/2025 09:16:21,RDF6E55,,,,,SOL,,
368636,,,22/04/2025 09:39:05,JRV7851,,,,,SOL,,
399146,,,22/04/2025 09:45:37,JOG7980,,,,,SOL,,
223002,,,22/04/2025 09:46:58,QKS5B98,,,,,SOL,,
894328,,,22/04/2025 09:47:05,PLG8348,,,,,SOL,,
186275,,,22/04/2025 09:47:23,QTV8A42,,,,,SOL,,
448253,,,22/04/2025 09:49:04,SJX3D21,,,,,SOL,,
348052,,,22/04/2025 09:50:43,HOK8E12,,,,,SOL,,
479883,,,22/04/2025 09:50:49,Sem placa,,,,,SOL,,
838575,,,22/04/2025 09:52:34,OUR1128,,,,,SOL,,
919513,,,22/04/2025 09:54:20,QUR8F79,,,,,SOL,,
194285,,,22/04/2025 09:55:09,Sem placa,,,,,SOL,,
828735,,,22/04/2025 09:55:54,PJO1321,,,,,SOL,,
110204,,,22/04/2025 10:00:14,SKC7A16,,,,,SOL,,
678748,,,22/04/2025 10:02:39,QPB7A13,,,,,SOL,,
184277,,,22/04/2025 10:07:44,PJS5C65,,,,,SOL,,
106737,,,22/04/2025 10:15:09,NTW3A35,,,,,SOL,,
356107,,,22/04/2025 10:16:19,TAY1G43,,,,,SOL,,
353193,,,22/04/2025 10:22:13,NZH1587,,,,,SOL,,
520587,,,22/04/2025 10:23:57,PLP3H23,,,,,SOL,,
366120,,,22/04/2025 10:27:30,TAT7A50,,,,,SOL,,
228784,,,22/04/2025 10:35:23,SJM5G82,,,,,SOL,,
618534,,,22/04/2025 10:42:05,RPE0F18,,,,,SOL,,
580107,,,22/04/2025 10:44:37,EBB1H69,,,,,SOL,,
35146,,,22/04/2025 10:47:05,Sem placa,,,,,SOL,,
170064,,,22/04/2025 10:47:58,TCZ4E38,,,,,SOL,,
675437,,,22/04/2025 10:48:17,PKP2H12,,,,,SOL,,
611083,,,22/04/2025 10:50:21,PKD5714,,,,,SOL,,
919606,,,22/04/2025 11:00:40,Sem placa,,,,,SOL,,
241643,,,22/04/2025 11:06:13,JSP3322,,,,,SOL,,
413897,,,22/04/2025 11:12:53,Sem placa,,,,,SOL,,
246526,,,22/04/2025 11:13:56,RPJ0A55,,,,,SOL,,
15935,,,22/04/2025 11:14:38,QME3D64,,,,,SOL,,
305066,,,22/04/2025 11:16:27,RNO4C14,,,,,SOL,,
70106,,,22/04/2025 11:18:35,Sem placa,,,,,SOL,,
