Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
80674,,,07/05/2025 09:01:51,Sem placa,,,,,SOL,,
864596,,,07/05/2025 09:03:51,AGS151,,,,,SOL,,
254283,,,07/05/2025 09:08:50,NYK5215,,,,,SOL,,
655876,,,07/05/2025 09:10:28,PLI9E01,,,,,SOL,,
444384,,,07/05/2025 09:11:59,QTX8D83,,,,,SOL,,
113338,,,07/05/2025 09:18:10,Sem placa,,,,,SOL,,
334565,,,07/05/2025 09:25:20,Sem placa,,,,,SOL,,
54587,,,07/05/2025 09:27:33,NZS7C38,,,,,SOL,,
395616,,,07/05/2025 09:33:37,Sem placa,,,,,SOL,,
586811,,,07/05/2025 09:34:22,SJQ0D73,,,,,SOL,,
929026,,,07/05/2025 09:36:38,RPN2I99,,,,,SOL,,
488809,,,07/05/2025 09:38:12,TDG3A56,,,,,SOL,,
987622,,,07/05/2025 09:43:20,NZK5C47,,,,,SOL,,
968237,,,07/05/2025 09:47:33,PKX3693,,,,,SOL,,
45429,,,07/05/2025 09:53:36,NTM2946,,,,,SOL,,
442145,,,07/05/2025 09:58:40,PLQ5D62,,,,,SOL,,
122896,,,07/05/2025 10:02:50,JPX3364,,,,,SOL,,
104574,,,07/05/2025 10:05:06,OUF6E55,,,,,SOL,,
61220,,,07/05/2025 10:05:40,NTS1688,,,,,SOL,,
872429,,,07/05/2025 10:06:02,SJQ0D73,,,,,SOL,,
772966,,,07/05/2025 10:07:36,EJF8E98,,,,,SOL,,
119335,,,07/05/2025 10:08:17,Sem placa,,,,,SOL,,
600711,,,07/05/2025 10:11:58,Sem placa,,,,,SOL,,
384374,,,07/05/2025 10:16:46,RCQ4E28,,,,,SOL,,
424618,,,07/05/2025 10:16:50,Sem placa,,,,,SOL,,
961254,,,07/05/2025 10:17:11,Sem placa,,,,,SOL,,
777951,,,07/05/2025 10:17:52,RPJ6B65,,,,,SOL,,
611273,,,07/05/2025 10:24:38,Sem placa,,,,,SOL,,
778045,,,07/05/2025 10:29:22,JSH9584,,,,,SOL,,
74415,,,07/05/2025 10:40:28,Sem placa,,,,,SOL,,
27006,,,07/05/2025 10:42:53,PJN0B18,,,,,SOL,,
605030,,,07/05/2025 10:46:44,RCP6D93,,,,,SOL,,
