Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
937719,,,04/05/2025 22:43:09,RPP169,,,,,SOL,,
809302,,,04/05/2025 22:52:50,RVJ1D62,,,,,SOL,,
45029,,,04/05/2025 23:06:03,Sem placa,,,,,SOL,,
87474,,,04/05/2025 23:30:55,Sem placa,,,,,SOL,,
994432,,,04/05/2025 23:51:21,HCO7546,,,,,SOL,,
813153,,,05/05/2025 00:15:27,Sem placa,,,,,SOL,,
246403,,,05/05/2025 00:39:27,PLX8046,,,,,SOL,,
393340,,,05/05/2025 00:40:25,Sem placa,,,,,SOL,,
961040,,,05/05/2025 00:54:18,Sem placa,,,,,SOL,,
103520,,,05/05/2025 01:23:06,Sem placa,,,,,SOL,,
416251,,,05/05/2025 01:29:02,Sem placa,,,,,SOL,,
997830,,,05/05/2025 01:52:31,Sem placa,,,,,SOL,,
869571,,,05/05/2025 03:36:53,PKA4357,,,,,SOL,,
249431,,,05/05/2025 03:47:07,IDJ613,,,,,SOL,,
265140,,,05/05/2025 04:21:00,Sem placa,,,,,SOL,,
896349,,,05/05/2025 05:35:52,Sem placa,,,,,SOL,,
982611,,,05/05/2025 05:36:58,Sem placa,,,,,SOL,,
417518,,,05/05/2025 05:37:08,JRS715,,,,,SOL,,
934700,,,05/05/2025 05:42:37,OKZ1676,,,,,SOL,,
945351,,,05/05/2025 06:05:33,Sem placa,,,,,SOL,,
383627,,,05/05/2025 06:09:38,Sem placa,,,,,SOL,,
759419,,,05/05/2025 06:10:35,SIJ101,,,,,SOL,,
240559,,,05/05/2025 06:29:26,PLG1662,,,,,SOL,,
955551,,,05/05/2025 06:42:18,Sem placa,,,,,SOL,,
645920,,,05/05/2025 06:45:29,DOM4D29,,,,,SOL,,
767583,,,05/05/2025 06:57:32,PLF6335,,,,,SOL,,
321413,,,05/05/2025 07:00:26,NQP1A21,,,,,SOL,,
870214,,,05/05/2025 07:04:23,PCK6B30,,,,,SOL,,
68266,,,05/05/2025 07:18:26,RFG3B67,,,,,SOL,,
532840,,,05/05/2025 07:21:29,JRY3J36,,,,,SOL,,
190979,,,05/05/2025 07:23:05,QMW2C78,,,,,SOL,,
380153,,,05/05/2025 07:23:58,Sem placa,,,,,SOL,,
819736,,,05/05/2025 07:24:38,OKJ3597,,,,,SOL,,
756822,,,05/05/2025 07:27:06,NZF8413,,,,,SOL,,
658478,,,05/05/2025 07:27:43,RTL2D14,,,,,SOL,,
286571,,,05/05/2025 07:33:55,JSA7306,,,,,SOL,,
382009,,,05/05/2025 07:38:15,Sem placa,,,,,SOL,,
324568,,,05/05/2025 07:38:43,NTK5004,,,,,SOL,,
823151,,,05/05/2025 07:40:48,NYL5D62,,,,,SOL,,
643035,,,05/05/2025 07:42:31,OKZ1A87,,,,,SOL,,
978425,,,05/05/2025 07:44:26,HMY4812,,,,,SOL,,
673943,,,05/05/2025 07:44:33,PEN4E21,,,,,SOL,,
759557,,,05/05/2025 07:54:17,RZH3D55,,,,,SOL,,
653466,,,05/05/2025 07:57:43,HCO7546,,,,,SOL,,
406273,,,05/05/2025 08:04:09,LPR3E56,,,,,SOL,,
490242,,,05/05/2025 08:04:46,NYM5D06,,,,,SOL,,
830376,,,05/05/2025 08:13:35,PLM1700,,,,,SOL,,
161556,,,05/05/2025 08:13:45,PUO1798,,,,,SOL,,
937847,,,05/05/2025 08:13:53,Sem placa,,,,,SOL,,
539448,,,05/05/2025 08:18:38,RVJ1D62,,,,,SOL,,
695107,,,05/05/2025 08:20:08,QQZ1B37,,,,,SOL,,
223417,,,05/05/2025 08:20:24,OUW9620,,,,,SOL,,
451766,,,05/05/2025 08:27:28,RDK4F93,,,,,SOL,,
939559,,,05/05/2025 08:36:05,SSR1A74,,,,,SOL,,
979863,,,05/05/2025 08:38:09,Sem placa,,,,,SOL,,
340346,,,05/05/2025 08:39:40,SJR0I66,,,,,SOL,,
846004,,,05/05/2025 08:42:14,IAA8977,,,,,SOL,,
636843,,,05/05/2025 08:46:07,RVJ8E11,,,,,SOL,,
336268,,,05/05/2025 08:46:28,LTW1C76,,,,,SOL,,
11978,,,05/05/2025 08:55:00,RDF6E55,,,,,SOL,,
192192,,,05/05/2025 08:59:45,NYX4136,,,,,SOL,,
580071,,,05/05/2025 09:00:05,NYP6298,,,,,SOL,,
971425,,,05/05/2025 09:02:54,Sem placa,,,,,SOL,,
10399,,,05/05/2025 09:03:39,PLV9A04,,,,,SOL,,
985717,,,05/05/2025 09:04:37,PKW3A59,,,,,SOL,,
134212,,,05/05/2025 09:08:00,QQY8C43,,,,,SOL,,
409420,,,05/05/2025 09:11:17,Sem placa,,,,,SOL,,
600949,,,05/05/2025 09:12:55,OZG7273,,,,,SOL,,
436581,,,05/05/2025 09:29:47,RUE7B10,,,,,SOL,,
966728,,,05/05/2025 09:39:31,PLL7E57,,,,,SOL,,
482428,,,05/05/2025 09:40:29,PKD5714,,,,,SOL,,
718795,,,05/05/2025 09:43:30,RNO4C14,,,,,SOL,,
850117,,,05/05/2025 09:44:02,PAN7I52,,,,,SOL,,
697093,,,05/05/2025 09:52:17,PJP3659,,,,,SOL,,
461473,,,05/05/2025 09:53:06,Sem placa,,,,,SOL,,
749864,,,05/05/2025 09:57:19,OYV7C03,,,,,SOL,,
451415,,,05/05/2025 09:58:18,PLQ7H50,,,,,SOL,,
169693,,,05/05/2025 09:59:29,JQP7699,,,,,SOL,,
713201,,,05/05/2025 10:05:44,TEB8E13,,,,,SOL,,
838606,,,05/05/2025 10:08:30,PXX7G56,,,,,SOL,,
33758,,,05/05/2025 10:11:04,Sem placa,,,,,SOL,,
761738,,,05/05/2025 10:17:05,SKH5E03,,,,,SOL,,
391631,,,05/05/2025 10:18:13,SKP1H22,,,,,SOL,,
958660,,,05/05/2025 10:18:41,HCO7546,,,,,SOL,,
596899,,,05/05/2025 10:22:28,IYG2I12,,,,,SOL,,
443389,,,05/05/2025 10:26:13,OXF3J21,,,,,SOL,,
555916,,,05/05/2025 10:28:26,SJT8D40,,,,,SOL,,
654140,,,05/05/2025 10:29:57,PJL0F58,,,,,SOL,,
867894,,,05/05/2025 10:31:55,JJW8908,,,,,SOL,,
743738,,,05/05/2025 10:33:11,SIC1G80,,,,,SOL,,
916179,,,05/05/2025 10:34:49,TJA4F50,,,,,SOL,,
651234,,,05/05/2025 10:38:03,Sem placa,,,,,SOL,,
382862,,,05/05/2025 10:43:59,Sem placa,,,,,SOL,,
801933,,,05/05/2025 10:45:49,NYM5D06,,,,,SOL,,
74552,,,05/05/2025 10:49:36,RVJ1D62,,,,,SOL,,
830098,,,05/05/2025 10:52:17,NTM2946,,,,,SOL,,
853647,,,05/05/2025 10:59:47,OKT7351,,,,,SOL,,
635718,,,05/05/2025 11:01:25,EXM3G51,,,,,SOL,,
141328,,,05/05/2025 11:07:47,Sem placa,,,,,SOL,,
249568,,,05/05/2025 11:09:59,OKP9D19,,,,,SOL,,
498562,,,05/05/2025 11:11:10,Sem placa,,,,,SOL,,
