Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
993973,,,08/05/2025 02:56:07,SKJ096,,,,,SOL,,
258790,,,08/05/2025 03:33:26,Sem placa,,,,,SOL,,
615888,,,08/05/2025 05:34:10,Sem placa,,,,,SOL,,
606185,,,08/05/2025 05:41:46,OKZ1S79,,,,,SOL,,
240960,,,08/05/2025 05:58:11,PMV5F88,,,,,SOL,,
657675,,,08/05/2025 06:15:06,LPR3E56,,,,,SOL,,
449497,,,08/05/2025 06:20:55,NZK5C47,,,,,SOL,,
728939,,,08/05/2025 06:25:31,Sem placa,,,,,SOL,,
875771,,,08/05/2025 06:31:08,PJO1320,,,,,SOL,,
255077,,,08/05/2025 06:33:37,Sem placa,,,,,SOL,,
362183,,,08/05/2025 06:37:31,PCK6B30,,,,,SOL,,
161412,,,08/05/2025 06:39:13,SJL5D4,,,,,SOL,,
687854,,,08/05/2025 06:42:29,RPB2C28,,,,,SOL,,
332244,,,08/05/2025 06:43:07,QFD3A22,,,,,SOL,,
120220,,,08/05/2025 07:08:54,JRY3J36,,,,,SOL,,
355148,,,08/05/2025 07:13:08,OVD3C12,,,,,SOL,,
114945,,,08/05/2025 07:17:22,NYO5251,,,,,SOL,,
12810,,,08/05/2025 07:38:22,GSW4G84,,,,,SOL,,
581223,,,08/05/2025 07:39:47,JPG1851,,,,,SOL,,
975781,,,08/05/2025 07:43:26,NZH3478,,,,,SOL,,
723181,,,08/05/2025 07:46:59,JPT2H75,,,,,SOL,,
757034,,,08/05/2025 07:52:40,OZC8I89,,,,,SOL,,
577512,,,08/05/2025 07:53:55,NTW0B77,,,,,SOL,,
183864,,,08/05/2025 07:58:14,HCO7546,,,,,SOL,,
402567,,,08/05/2025 08:05:12,Sem placa,,,,,SOL,,
941035,,,08/05/2025 08:07:22,MYZ289,,,,,SOL,,
332662,,,08/05/2025 08:13:17,Sem placa,,,,,SOL,,
322347,,,08/05/2025 08:14:22,QQZ1B37,,,,,SOL,,
587099,,,08/05/2025 08:14:58,OXH2626,,,,,SOL,,
637410,,,08/05/2025 08:16:09,RPV4B67,,,,,SOL,,
138651,,,08/05/2025 08:16:41,HMY4812,,,,,SOL,,
807710,,,08/05/2025 08:19:49,Sem placa,,,,,SOL,,
246316,,,08/05/2025 08:22:07,PLM1700,,,,,SOL,,
386207,,,08/05/2025 08:22:58,Sem placa,,,,,SOL,,
150502,,,08/05/2025 08:23:14,SJU3D77,,,,,SOL,,
527043,,,08/05/2025 08:32:57,PUO1798,,,,,SOL,,
835234,,,08/05/2025 08:34:52,PXV7337,,,,,SOL,,
820679,,,08/05/2025 08:35:35,Sem placa,,,,,SOL,,
248340,,,08/05/2025 08:36:14,Sem placa,,,,,SOL,,
656047,,,08/05/2025 08:41:30,LLK4281,,,,,SOL,,
120546,,,08/05/2025 08:51:12,GFU3J34,,,,,SOL,,
336031,,,08/05/2025 08:58:38,Sem placa,,,,,SOL,,
912521,,,08/05/2025 08:59:24,Sem placa,,,,,SOL,,
428725,,,08/05/2025 09:00:05,JJZ804,,,,,SOL,,
692765,,,08/05/2025 09:00:10,PLI9E01,,,,,SOL,,
678162,,,08/05/2025 09:16:14,PKM3C85,,,,,SOL,,
246215,,,08/05/2025 09:21:11,Sem placa,,,,,SOL,,
183686,,,08/05/2025 09:25:29,Sem placa,,,,,SOL,,
663498,,,08/05/2025 09:26:24,RZG8I44,,,,,SOL,,
282810,,,08/05/2025 09:26:41,QTX8D83,,,,,SOL,,
622484,,,08/05/2025 09:27:14,SJU3D77,,,,,SOL,,
95443,,,08/05/2025 09:28:01,RVJ1D62,,,,,SOL,,
14014,,,08/05/2025 09:32:38,PLX3D46,,,,,SOL,,
823603,,,08/05/2025 09:40:14,JSH9584,,,,,SOL,,
597527,,,08/05/2025 09:40:56,NZS7C38,,,,,SOL,,
188489,,,08/05/2025 09:45:47,NZK5C47,,,,,SOL,,
251996,,,08/05/2025 09:51:49,NZW5704,,,,,SOL,,
778529,,,08/05/2025 09:56:06,RNO4C14,,,,,SOL,,
971440,,,08/05/2025 10:00:22,QKS5B98,,,,,SOL,,
370260,,,08/05/2025 10:03:49,PJN0B18,,,,,SOL,,
654460,,,08/05/2025 10:08:05,RPG3A84,,,,,SOL,,
538026,,,08/05/2025 10:12:27,OKR6649,,,,,SOL,,
462073,,,08/05/2025 10:17:47,RDG8G61,,,,,SOL,,
223834,,,08/05/2025 10:18:21,PJM9A57,,,,,SOL,,
41031,,,08/05/2025 10:18:56,PKQ3I46,,,,,SOL,,
712766,,,08/05/2025 10:19:48,RPB2C28,,,,,SOL,,
672321,,,08/05/2025 10:19:56,QPZ8H39,,,,,SOL,,
526860,,,08/05/2025 10:20:52,QTZ3E23,,,,,SOL,,
557919,,,08/05/2025 10:21:46,SWS3C97,,,,,SOL,,
546602,,,08/05/2025 10:22:45,Sem placa,,,,,SOL,,
123802,,,08/05/2025 10:26:38,PLG4I11,,,,,SOL,,
