Índice,Pista,Tam. (KB),Hora,Nº placa,Marca,Cor placa,Cor veículo,Veloc.km/h,Região,Tipo evento,Tam. Veíc.
292774,,,07/05/2025 21:03:35,OZR869,,,,,SOL,,
639930,,,07/05/2025 22:38:51,STG556,,,,,SOL,,
422812,,,07/05/2025 22:54:36,Sem placa,,,,,SOL,,
587498,,,07/05/2025 23:44:36,DLI2B14,,,,,SOL,,
63688,,,08/05/2025 02:56:07,SKJ096,,,,,SOL,,
21200,,,08/05/2025 03:33:26,Sem placa,,,,,SOL,,
652974,,,08/05/2025 05:34:10,Sem placa,,,,,SOL,,
511553,,,08/05/2025 05:41:46,OKZ1S79,,,,,SOL,,
443527,,,08/05/2025 05:58:11,PMV5F88,,,,,SOL,,
8447,,,08/05/2025 06:15:06,LPR3E56,,,,,SOL,,
756063,,,08/05/2025 06:20:55,NZK5C47,,,,,SOL,,
639308,,,08/05/2025 06:25:31,Sem placa,,,,,SOL,,
328470,,,08/05/2025 06:31:08,PJO1320,,,,,SOL,,
681081,,,08/05/2025 06:33:37,Sem placa,,,,,SOL,,
533073,,,08/05/2025 06:37:31,PCK6B30,,,,,SOL,,
398322,,,08/05/2025 06:39:13,SJL5D4,,,,,SOL,,
791409,,,08/05/2025 06:42:29,RPB2C28,,,,,SOL,,
427135,,,08/05/2025 06:43:07,QFD3A22,,,,,SOL,,
306533,,,08/05/2025 07:08:54,JRY3J36,,,,,SOL,,
565976,,,08/05/2025 07:13:08,OVD3C12,,,,,SOL,,
281659,,,08/05/2025 07:17:22,NYO5251,,,,,SOL,,
154644,,,08/05/2025 07:38:22,GSW4G84,,,,,SOL,,
616805,,,08/05/2025 07:39:47,JPG1851,,,,,SOL,,
241710,,,08/05/2025 07:43:26,NZH3478,,,,,SOL,,
207360,,,08/05/2025 07:46:59,JPT2H75,,,,,SOL,,
512301,,,08/05/2025 07:52:40,OZC8I89,,,,,SOL,,
445741,,,08/05/2025 07:53:55,NTW0B77,,,,,SOL,,
939547,,,08/05/2025 07:58:14,HCO7546,,,,,SOL,,
777491,,,08/05/2025 08:05:12,Sem placa,,,,,SOL,,
557486,,,08/05/2025 08:07:22,MYZ289,,,,,SOL,,
112817,,,08/05/2025 08:13:17,Sem placa,,,,,SOL,,
274332,,,08/05/2025 08:14:22,QQZ1B37,,,,,SOL,,
993570,,,08/05/2025 08:14:58,OXH2626,,,,,SOL,,
43672,,,08/05/2025 08:16:09,RPV4B67,,,,,SOL,,
743907,,,08/05/2025 08:16:41,HMY4812,,,,,SOL,,
936822,,,08/05/2025 08:19:49,Sem placa,,,,,SOL,,
133422,,,08/05/2025 08:22:07,PLM1700,,,,,SOL,,
54731,,,08/05/2025 08:22:58,Sem placa,,,,,SOL,,
316021,,,08/05/2025 08:23:14,SJU3D77,,,,,SOL,,
675507,,,08/05/2025 08:32:57,PUO1798,,,,,SOL,,
507101,,,08/05/2025 08:34:52,PXV7337,,,,,SOL,,
232916,,,08/05/2025 08:35:35,Sem placa,,,,,SOL,,
256184,,,08/05/2025 08:36:14,Sem placa,,,,,SOL,,
72555,,,08/05/2025 08:41:30,LLK4281,,,,,SOL,,
17745,,,08/05/2025 08:51:12,GFU3J34,,,,,SOL,,
615909,,,08/05/2025 08:58:38,Sem placa,,,,,SOL,,
540124,,,08/05/2025 08:59:24,Sem placa,,,,,SOL,,
662709,,,08/05/2025 09:00:05,JJZ804,,,,,SOL,,
187881,,,08/05/2025 09:00:10,PLI9E01,,,,,SOL,,
310387,,,08/05/2025 09:16:14,PKM3C85,,,,,SOL,,
304792,,,08/05/2025 09:21:11,Sem placa,,,,,SOL,,
588782,,,08/05/2025 09:25:29,Sem placa,,,,,SOL,,
601749,,,08/05/2025 09:26:24,RZG8I44,,,,,SOL,,
88750,,,08/05/2025 09:26:41,QTX8D83,,,,,SOL,,
997386,,,08/05/2025 09:27:14,SJU3D77,,,,,SOL,,
403101,,,08/05/2025 09:28:01,RVJ1D62,,,,,SOL,,
178729,,,08/05/2025 09:32:38,PLX3D46,,,,,SOL,,
352390,,,08/05/2025 09:40:14,JSH9584,,,,,SOL,,
914157,,,08/05/2025 09:40:56,NZS7C38,,,,,SOL,,
729184,,,08/05/2025 09:45:47,NZK5C47,,,,,SOL,,
645955,,,08/05/2025 09:51:49,NZW5704,,,,,SOL,,
658728,,,08/05/2025 09:56:06,RNO4C14,,,,,SOL,,
226985,,,08/05/2025 10:00:22,QKS5B98,,,,,SOL,,
548653,,,08/05/2025 10:03:49,PJN0B18,,,,,SOL,,
778365,,,08/05/2025 10:08:05,RPG3A84,,,,,SOL,,
93523,,,08/05/2025 10:12:27,OKR6649,,,,,SOL,,
63864,,,08/05/2025 10:17:47,RDG8G61,,,,,SOL,,
20933,,,08/05/2025 10:18:21,PJM9A57,,,,,SOL,,
449362,,,08/05/2025 10:18:56,PKQ3I46,,,,,SOL,,
609643,,,08/05/2025 10:19:48,RPB2C28,,,,,SOL,,
